[-9.734811399630377, 4.201482967144807, 6.801464239246254, -0.9083452459396888, 3.5954369398826476, 2.052971270118231, 2.6134850305872863, 8.5632300601348, 6.787121040360699, 9.203783471818646, -6.340623556701733, 3.607971032603894, 0.15575999977272836, 5.894711145976421, -8.47304455197368, -0.0793260744804396, -7.805893454963108, -1.5938683696929452, 3.5885926314314265, -2.3421447648281113, -5.405939273664777]
[-9.734811399630377, 4.201482967144807, 6.801464239246254, -0.9083452459396888, 3.5954369398826476, 2.052971270118231, 2.6134850305872863, 8.5632300601348, 6.787121040360699, 9.203783471818646, -6.340623556701733, 3.607971032603894, 0.15575999977272836, 5.894711145976421, -8.47304455197368, -0.0793260744804396, -7.805893454963108, -1.5938683696929452, 3.5885926314314265, -2.3421447648281113, -5.405939273664777]
[-9.734811399630377, 4.201482967144807, 6.801464239246254, -0.9083452459396888, 3.5954369398826476, 2.052971270118231, 2.6134850305872863, 8.5632300601348, 6.787121040360699, 9.203783471818646, -6.340623556701733, 3.607971032603894, 0.15575999977272836, 5.894711145976421, -8.47304455197368, -0.0793260744804396, -7.805893454963108, -1.5938683696929452, 3.5885926314314265, -2.3421447648281113, -5.405939273664777]
[-9.734811399630377, 4.201482967144807, 6.801464239246254, -0.9083452459396888, 3.5954369398826476, 2.052971270118231, 2.6134850305872863, 8.5632300601348, 6.787121040360699, 9.203783471818646, -6.340623556701733, 3.607971032603894, 0.15575999977272836, 5.894711145976421, -8.47304455197368, -0.0793260744804396, -7.805893454963108, -1.5938683696929452, 3.5885926314314265, -2.3421447648281113, -5.405939273664777]
[-9.734811399630377, 4.201482967144807, 6.801464239246254, -0.9083452459396888, 3.5954369398826476, 2.052971270118231, 2.6134850305872863, 8.5632300601348, 6.787121040360699, 9.203783471818646, -6.340623556701733, 3.607971032603894, 0.15575999977272836, 5.894711145976421, -8.47304455197368, -0.0793260744804396, -7.805893454963108, -1.5938683696929452, 3.5885926314314265, -2.3421447648281113, -5.405939273664777]
[-9.854581441763525, 2.657496233411372, -3.6072743836534915, -0.6478507131609952, -5.088893271660031, 7.887471404722554, 3.7086334661485125, 1.548993522919302, -5.93328226799545, -8.05241041210411, 2.913315742740263, -5.514530992036361, -0.8364601792409374, 3.1159253138681677, 2.561393716573111, -8.593355960935654, -7.591839617288403, 3.7209453403110366, -2.04326490991847, 1.0229424944333392, -5.473427125141708]
[-4.968562957960378, 3.6601540608368985, -3.8253748396169485, -5.058884781997408, -7.103772167568058, 2.595955294774905, 9.726182772999408, 3.9375569583051977, -8.500032512707183, -1.8104693879056573, -1.418127011790986, 4.473354848754594, 9.160459381830421, 3.406691989938704, -7.625450123852566, 8.382864264144352, 6.638885633529949, 2.8923029850564568, -1.1934532863951226, 6.324449962718177, -4.520935899011738]
[-4.968562957960378, 3.6601540608368985, -3.8253748396169485, -5.058884781997408, -7.103772167568058, 2.595955294774905, 9.726182772999408, 3.9375569583051977, -8.500032512707183, -1.8104693879056573, -1.418127011790986, 4.473354848754594, 9.160459381830421, 3.406691989938704, -7.625450123852566, 8.382864264144352, 6.638885633529949, 2.8923029850564568, -1.1934532863951226, 6.324449962718177, -4.520935899011738]
[-4.968562957960378, 3.6601540608368985, -3.8253748396169485, -5.058884781997408, -7.103772167568058, 2.595955294774905, 9.726182772999408, 3.9375569583051977, -8.500032512707183, -1.8104693879056573, -1.418127011790986, 4.473354848754594, 9.160459381830421, 3.406691989938704, -7.625450123852566, 8.382864264144352, 6.638885633529949, 2.8923029850564568, -1.1934532863951226, 6.324449962718177, -4.520935899011738]
[-4.968562957960378, 3.6601540608368985, -3.8253748396169485, -5.058884781997408, -7.103772167568058, 2.595955294774905, 9.726182772999408, 3.9375569583051977, -8.500032512707183, -1.8104693879056573, -1.418127011790986, 4.473354848754594, 9.160459381830421, 3.406691989938704, -7.625450123852566, 8.382864264144352, 6.638885633529949, 2.8923029850564568, -1.1934532863951226, 6.324449962718177, -4.520935899011738]
[-4.968562957960378, 3.6601540608368985, -3.8253748396169485, -5.058884781997408, -7.103772167568058, 2.595955294774905, 9.726182772999408, 3.9375569583051977, -8.500032512707183, -1.8104693879056573, -1.418127011790986, 4.473354848754594, 9.160459381830421, 3.406691989938704, -7.625450123852566, 8.382864264144352, 6.638885633529949, 2.8923029850564568, -1.1934532863951226, 6.324449962718177, -4.520935899011738]
[-4.968562957960378, 3.6601540608368985, -3.8253748396169485, -5.058884781997408, -7.103772167568058, 2.595955294774905, 9.726182772999408, 3.9375569583051977, -8.500032512707183, -1.8104693879056573, -1.418127011790986, 4.473354848754594, 9.160459381830421, 3.406691989938704, -7.625450123852566, 8.382864264144352, 6.638885633529949, 2.8923029850564568, -1.1934532863951226, 6.324449962718177, -4.520935899011738]
[-4.968562957960378, 3.6601540608368985, -3.8253748396169485, -5.058884781997408, -7.103772167568058, 2.595955294774905, 9.726182772999408, 3.9375569583051977, -8.500032512707183, -1.8104693879056573, -1.418127011790986, 4.473354848754594, 9.160459381830421, 3.406691989938704, -7.625450123852566, 8.382864264144352, 6.638885633529949, 2.8923029850564568, -1.1934532863951226, 6.324449962718177, -4.520935899011738]
[-9.734811399630377, 4.201482967144807, 6.801464239246254, -0.9083452459396888, 3.5954369398826476, 2.052971270118231, 2.6134850305872863, 8.5632300601348, 6.787121040360699, 9.203783471818646, -6.340623556701733, 3.607971032603894, 0.15575999977272836, 5.894711145976421, -8.47304455197368, -0.0793260744804396, -7.805893454963108, -1.5938683696929452, 3.5885926314314265, -2.3421447648281113, -5.405939273664777]
