generation,time_elapsed,population,mean_fitness,best_fitness,best_sample
18,242.69065761566162,293,-19.07693401592719,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
19,156.43586325645447,296,-18.96368243243243,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
20,188.2542016506195,297,-18.84259259259259,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
21,161.06943345069885,299,-18.829570791527313,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
22,153.9826364517212,301,-18.610880398671096,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
23,211.97995400428772,303,-18.625137513751376,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
24,183.79332852363586,304,-18.46395285087719,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
25,204.84237813949585,305,-18.361475409836064,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
26,196.39312195777893,306,-18.243736383442265,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
27,197.0156331062317,306,-18.165985838779957,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
