agent_0_x,agent_0_y,agent_0_archive,agent_0_cluster,agent_1_x,agent_1_y,agent_1_archive,agent_1_cluster,agent_2_x,agent_2_y,agent_2_archive,agent_2_cluster,agent_3_x,agent_3_y,agent_3_archive,agent_3_cluster,agent_4_x,agent_4_y,agent_4_archive,agent_4_cluster,agent_5_x,agent_5_y,agent_5_archive,agent_5_cluster,agent_6_x,agent_6_y,agent_6_archive,agent_6_cluster,agent_7_x,agent_7_y,agent_7_archive,agent_7_cluster,agent_8_x,agent_8_y,agent_8_archive,agent_8_cluster,agent_9_x,agent_9_y,agent_9_archive,agent_9_cluster,agent_10_x,agent_10_y,agent_10_archive,agent_10_cluster,agent_11_x,agent_11_y,agent_11_archive,agent_11_cluster,agent_12_x,agent_12_y,agent_12_archive,agent_12_cluster,agent_13_x,agent_13_y,agent_13_archive,agent_13_cluster,agent_14_x,agent_14_y,agent_14_archive,agent_14_cluster,agent_15_x,agent_15_y,agent_15_archive,agent_15_cluster,agent_16_x,agent_16_y,agent_16_archive,agent_16_cluster,agent_17_x,agent_17_y,agent_17_archive,agent_17_cluster,agent_18_x,agent_18_y,agent_18_archive,agent_18_cluster,agent_19_x,agent_19_y,agent_19_archive,agent_19_cluster,agent_20_x,agent_20_y,agent_20_archive,agent_20_cluster,agent_21_x,agent_21_y,agent_21_archive,agent_21_cluster,agent_22_x,agent_22_y,agent_22_archive,agent_22_cluster,agent_23_x,agent_23_y,agent_23_archive,agent_23_cluster,agent_24_x,agent_24_y,agent_24_archive,agent_24_cluster,agent_25_x,agent_25_y,agent_25_archive,agent_25_cluster,agent_26_x,agent_26_y,agent_26_archive,agent_26_cluster,agent_27_x,agent_27_y,agent_27_archive,agent_27_cluster,agent_28_x,agent_28_y,agent_28_archive,agent_28_cluster,agent_29_x,agent_29_y,agent_29_archive,agent_29_cluster
2.9816126917633103,20.9464243113665,mage,3,3.7471758249627007,23.667183381830263,mage,4,5.701896695296007,10.963302494987268,mage,-1,1.0006896764395434,29.427590088000773,mage,-1,2.8216588501426902,15.888097731252484,mage,7,8.581461421540011,20.38654051145212,mage,-1,7.206227441486024,21.580308915137227,mage,-1,5.795677065609956,13.258422645831878,mage,0,5.78047537444536,30.310223079275534,mage,-1,4.907406463798875,27.33725951357685,mage,2,6.013301499851704,11.377526430829343,hunter,-1,6.487926407730461,23.805018424635172,hunter,-1,3.284710821144258,9.281732563867743,hunter,-1,7.738379207414255,20.707171990740783,hunter,-1,6.425747868518633,30.640539695775363,hunter,-1,6.365360720741527,30.168452976043813,hunter,-1,4.4398618161996,27.54978122720573,hunter,6,4.884785167347061,31.948724021597116,hunter,2,7.424874867519917,11.610932563868046,hunter,-1,2.4142950791932796,15.081782357419856,hunter,-1,8.271286512947876,20.308815147948945,warrior,-1,5.51515633527943,17.00465663664251,warrior,11,4.745891843504338,18.40164875143565,warrior,10,3.6428268002956665,22.64978193640987,warrior,10,5.802420609398603,30.485040021949796,warrior,6,6.11406679639475,31.794906765409653,warrior,-1,7.535453943926267,33.670830299249,warrior,0,6.268879864321992,14.031769164607386,warrior,1,7.55993026912189,33.204471546829765,warrior,0,7.838373683590705,23.020018499830634,warrior,-1
2.9816126917633103,20.9464243113665,mage,3,3.7471758249627007,23.667183381830263,mage,4,5.68157766193399,11.679223346854041,mage,0,1.0006896764395434,29.427590088000773,mage,-1,2.86207397653069,16.373613985280087,mage,6,8.581461421540011,20.38654051145212,mage,-1,7.206227441486024,21.580308915137227,mage,-1,5.814152364694975,13.405593703847304,mage,6,5.778156586697166,29.683072138620943,mage,4,4.907406463798875,27.33725951357685,mage,2,6.112406779021471,11.245768965393058,hunter,-1,6.487926407730461,23.805018424635172,hunter,-1,3.284710821144258,9.281732563867743,hunter,-1,7.738379207414255,20.707171990740783,hunter,-1,6.425747868518633,30.640539695775363,hunter,-1,6.365360720741527,30.168452976043813,hunter,-1,4.4398618161996,27.54978122720573,hunter,6,4.884785167347061,31.948724021597116,hunter,2,7.424874867519917,11.610932563868046,hunter,-1,2.6843624910265134,15.73066883860766,hunter,4,8.271286512947876,20.308815147948945,warrior,-1,5.740253253565753,16.619858546503465,hunter,-1,4.745891843504338,18.40164875143565,warrior,10,3.868061474931968,22.69351020877858,hunter,1,5.802420609398603,30.485040021949796,warrior,6,5.866402537714191,30.350140955173863,warrior,6,7.547752741296436,33.671802971384075,warrior,0,6.268879864321992,14.031769164607386,mage,5,7.5805181782768765,33.057080633358844,warrior,0,7.838373683590705,23.020018499830634,warrior,-1
2.9816126917633103,20.9464243113665,mage,3,3.604532195255942,23.559518702895588,warrior,10,5.786876488446592,11.770085214939234,mage,0,1.0006896764395434,29.427590088000773,mage,-1,2.86207397653069,16.373613985280087,mage,6,8.581461421540011,20.38654051145212,mage,-1,6.307328887129835,23.026023221242614,mage,4,5.814152364694975,13.405593703847304,mage,6,5.778156586697166,29.683072138620943,mage,4,4.907406463798875,27.33725951357685,mage,2,6.112406779021471,11.245768965393058,hunter,-1,5.453859071050406,21.950793746388015,hunter,2,3.284710821144258,9.281732563867743,hunter,-1,7.738379207414255,20.707171990740783,hunter,-1,6.425747868518633,30.640539695775363,hunter,-1,6.365360720741527,30.168452976043813,hunter,-1,3.810051116373751,29.02475563452899,hunter,6,4.884785167347061,31.948724021597116,hunter,2,7.424874867519917,11.610932563868046,hunter,-1,2.7333744698036346,16.90955727220533,hunter,3,8.271286512947876,20.308815147948945,warrior,-1,5.740253253565753,16.619858546503465,mage,2,4.745891843504338,18.40164875143565,warrior,10,3.868061474931968,22.69351020877858,hunter,1,5.911049110515815,30.575751898307015,warrior,6,5.674720629444574,31.639830920820035,warrior,6,7.4310282557510146,33.40740563060405,warrior,0,6.103893264197762,12.69367930011131,mage,5,7.457463434498999,33.139201295671505,warrior,0,7.657355899536924,25.847917496822355,warrior,-1
2.9816126917633103,20.9464243113665,mage,3,3.604532195255942,23.559518702895588,hunter,1,5.786876488446592,11.770085214939234,mage,0,2.1888926707402736,24.598409935007084,mage,3,2.86207397653069,16.373613985280087,mage,6,8.581461421540011,20.38654051145212,mage,-1,6.15241939216366,22.09244834829436,mage,6,5.814152364694975,13.405593703847304,mage,6,5.690766792991365,29.74664632601954,mage,4,4.907406463798875,27.33725951357685,mage,2,6.112406779021471,11.245768965393058,hunter,-1,4.503834910652308,19.09476163600776,hunter,5,3.284710821144258,9.281732563867743,hunter,-1,7.5939139437184995,20.247842837910234,hunter,-1,6.425747868518633,30.640539695775363,hunter,-1,6.365360720741527,30.168452976043813,hunter,-1,3.810051116373751,29.02475563452899,hunter,6,4.657692461778172,32.30845285857397,hunter,2,6.428549285582239,10.962927383407488,hunter,-1,2.8510781654722495,17.590882784773825,hunter,3,8.271286512947876,20.308815147948945,warrior,-1,5.740253253565753,16.619858546503465,mage,2,4.745891843504338,18.40164875143565,warrior,10,3.868061474931968,22.69351020877858,hunter,1,6.11327060374295,29.177856731953298,warrior,-1,5.674720629444574,31.639830920820035,warrior,6,7.476974579582718,33.07008199937479,warrior,0,6.103893264197762,12.69367930011131,mage,5,7.523810850552992,33.17509828644778,warrior,0,7.273433948646015,22.694478796529054,warrior,11
2.9816126917633103,20.9464243113665,mage,3,3.604532195255942,23.559518702895588,warrior,10,5.731890163233832,12.199277307855317,warrior,1,2.1888926707402736,24.598409935007084,mage,3,2.86207397653069,16.373613985280087,mage,6,8.581461421540011,20.38654051145212,mage,-1,5.618441301409758,22.572831423925308,mage,4,5.712874200027444,12.191828651054875,warrior,1,5.690766792991365,29.74664632601954,mage,4,4.851958121275207,27.465632040706218,warrior,2,6.112406779021471,11.245768965393058,hunter,-1,4.503834910652308,19.09476163600776,hunter,5,5.0465136010808695,13.931379593227303,hunter,4,7.5939139437184995,20.247842837910234,hunter,-1,4.595286989366497,30.494635644665014,hunter,2,6.365360720741527,30.168452976043813,hunter,-1,3.810051116373751,29.02475563452899,hunter,6,4.657692461778172,32.30845285857397,hunter,2,6.428549285582239,10.962927383407488,hunter,-1,2.8510781654722495,17.590882784773825,hunter,3,6.88534150359308,25.703741116981224,warrior,1,5.740253253565753,16.619858546503465,mage,2,4.745891843504338,18.40164875143565,warrior,10,3.868061474931968,22.69351020877858,hunter,1,6.11327060374295,29.177856731953298,warrior,-1,6.57405738027534,28.473511987630175,warrior,11,7.476974579582718,33.07008199937479,hunter,-1,5.976517964215656,12.594162259571455,mage,0,7.523810850552992,33.17509828644778,hunter,-1,7.273433948646015,22.694478796529054,warrior,11
3.3873309863147227,20.200016746955885,mage,3,3.604532195255942,23.559518702895588,warrior,10,5.731890163233832,12.199277307855317,warrior,1,2.1888926707402736,24.598409935007084,mage,3,2.3094663956557406,17.3544846335285,mage,7,2.703462639668769,15.35406720782699,mage,7,4.412590505470318,24.977893273195388,mage,4,5.712874200027444,12.191828651054875,warrior,1,5.690766792991365,29.74664632601954,mage,4,4.851958121275207,27.465632040706218,warrior,2,6.112406779021471,11.245768965393058,mage,-1,4.503834910652308,19.09476163600776,hunter,5,4.908775581958034,15.044834763446612,hunter,4,7.5939139437184995,20.247842837910234,hunter,-1,3.7761525030758474,29.61462722223248,hunter,1,2.579097220942934,32.99074950236269,hunter,0,3.7449676452427867,29.409786644063566,hunter,1,4.657692461778172,32.30845285857397,hunter,2,6.428549285582239,10.962927383407488,hunter,-1,3.1587184387466816,18.88713946205949,hunter,3,6.88534150359308,25.703741116981224,warrior,1,5.740253253565753,16.619858546503465,mage,2,4.745891843504338,18.40164875143565,mage,4,3.868061474931968,22.69351020877858,hunter,1,6.11327060374295,29.177856731953298,warrior,-1,6.319216483172105,26.373155412774107,warrior,3,7.476974579582718,33.07008199937479,hunter,-1,5.976517964215656,12.594162259571455,mage,0,7.523810850552992,33.17509828644778,hunter,-1,7.273433948646015,22.694478796529054,warrior,11
3.322171535447243,18.55571581640663,mage,3,3.604532195255942,23.559518702895588,warrior,10,5.731890163233832,12.199277307855317,warrior,1,2.1888926707402736,24.598409935007084,mage,3,2.899251406453155,16.740625096505223,mage,6,2.703462639668769,15.35406720782699,mage,7,4.326849446743314,21.63834832049413,mage,4,5.712874200027444,12.191828651054875,warrior,1,5.690766792991365,29.74664632601954,mage,4,4.851958121275207,27.465632040706218,warrior,2,6.112406779021471,11.245768965393058,mage,-1,4.503834910652308,19.09476163600776,hunter,5,5.322594365559278,16.101796236983162,hunter,5,7.5939139437184995,20.247842837910234,hunter,-1,4.633640895946789,28.419129629958153,hunter,2,2.579097220942934,32.99074950236269,hunter,0,3.9756268361679803,28.991345584973907,hunter,6,4.657692461778172,32.30845285857397,hunter,2,6.428549285582239,10.962927383407488,hunter,-1,3.1587184387466816,18.88713946205949,hunter,3,6.88534150359308,25.703741116981224,warrior,1,5.740253253565753,16.619858546503465,mage,2,4.745891843504338,18.40164875143565,mage,4,3.868061474931968,22.69351020877858,hunter,1,6.11327060374295,29.177856731953298,warrior,-1,6.319216483172105,26.373155412774107,warrior,3,7.476974579582718,33.07008199937479,hunter,-1,5.976517964215656,12.594162259571455,mage,0,7.523810850552992,33.17509828644778,hunter,-1,7.194352374521048,24.78699302739289,warrior,1
3.322171535447243,18.55571581640663,hunter,3,3.604532195255942,23.559518702895588,warrior,10,5.731890163233832,12.199277307855317,warrior,1,3.0519349763725074,19.129532164176645,mage,3,2.899251406453155,16.740625096505223,mage,6,2.703462639668769,15.35406720782699,mage,7,4.326849446743314,21.63834832049413,mage,4,5.712874200027444,12.191828651054875,warrior,1,5.690766792991365,29.74664632601954,mage,4,4.851958121275207,27.465632040706218,warrior,2,6.112406779021471,11.245768965393058,mage,-1,3.4719937327034303,18.606948556061162,hunter,3,4.87084497401491,15.371776190098172,hunter,4,7.440476911678047,20.399058362397486,hunter,-1,4.633640895946789,28.419129629958153,hunter,2,2.6758584378085253,27.226160054597766,hunter,6,3.9756268361679803,28.991345584973907,hunter,6,4.657692461778172,32.30845285857397,hunter,2,6.428549285582239,10.962927383407488,hunter,-1,3.1587184387466816,18.88713946205949,hunter,3,7.469108093276014,25.79732315843149,warrior,11,5.740253253565753,16.619858546503465,mage,2,4.745891843504338,18.40164875143565,mage,4,3.868061474931968,22.69351020877858,hunter,1,7.642501941051469,25.468107046111157,warrior,-1,6.319216483172105,26.373155412774107,warrior,3,7.476974579582718,33.07008199937479,hunter,-1,5.976517964215656,12.594162259571455,mage,0,7.523810850552992,33.17509828644778,hunter,-1,7.72023050980743,25.81202883038019,warrior,-1
3.322171535447243,18.55571581640663,hunter,3,3.604532195255942,23.559518702895588,warrior,10,5.731890163233832,12.199277307855317,warrior,1,3.0519349763725074,19.129532164176645,mage,3,2.899251406453155,16.740625096505223,mage,6,2.703462639668769,15.35406720782699,mage,7,4.326849446743314,21.63834832049413,mage,4,5.712874200027444,12.191828651054875,warrior,1,5.690766792991365,29.74664632601954,mage,4,4.851958121275207,27.465632040706218,warrior,2,6.112406779021471,11.245768965393058,mage,-1,3.4719937327034303,18.606948556061162,hunter,3,4.711628437110002,15.142189382324892,hunter,4,7.440476911678047,20.399058362397486,hunter,-1,4.633640895946789,28.419129629958153,hunter,2,2.852222307931453,25.366728467753177,hunter,1,3.9756268361679803,28.991345584973907,hunter,6,4.657692461778172,32.30845285857397,hunter,2,6.428549285582239,10.962927383407488,hunter,-1,3.1587184387466816,18.88713946205949,hunter,3,6.983164649254019,28.204742133212445,warrior,11,5.740253253565753,16.619858546503465,mage,2,4.745891843504338,18.40164875143565,mage,4,3.868061474931968,22.69351020877858,hunter,1,7.642501941051469,25.468107046111157,warrior,-1,6.319216483172105,26.373155412774107,warrior,3,7.476974579582718,33.07008199937479,hunter,-1,5.976517964215656,12.594162259571455,mage,0,7.523810850552992,33.17509828644778,hunter,-1,7.72023050980743,25.81202883038019,warrior,-1
3.322171535447243,18.55571581640663,hunter,3,3.604532195255942,23.559518702895588,warrior,10,5.731890163233832,12.199277307855317,warrior,1,3.0519349763725074,19.129532164176645,hunter,3,2.899251406453155,16.740625096505223,mage,6,2.703462639668769,15.35406720782699,mage,7,4.326849446743314,21.63834832049413,mage,4,5.712874200027444,12.191828651054875,warrior,1,5.690766792991365,29.74664632601954,mage,4,5.667524831527248,27.1589877040888,warrior,2,6.112406779021471,11.245768965393058,mage,-1,3.4719937327034303,18.606948556061162,hunter,3,5.097772057758444,14.500429017129097,hunter,4,7.440476911678047,20.399058362397486,hunter,-1,4.633640895946789,28.419129629958153,hunter,2,2.9349036414729075,25.31101686536016,hunter,1,3.9756268361679803,28.991345584973907,hunter,6,4.657692461778172,32.30845285857397,hunter,2,5.199370875688862,13.510485182929221,hunter,1,3.1587184387466816,18.88713946205949,hunter,3,6.983164649254019,28.204742133212445,warrior,11,5.740253253565753,16.619858546503465,mage,2,4.745891843504338,18.40164875143565,mage,4,3.868061474931968,22.69351020877858,hunter,1,7.642501941051469,25.468107046111157,warrior,-1,6.319216483172105,26.373155412774107,warrior,3,7.476974579582718,33.07008199937479,hunter,-1,5.976517964215656,12.594162259571455,mage,0,7.523810850552992,33.17509828644778,hunter,-1,7.72023050980743,25.81202883038019,warrior,-1
