card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abusive Sergeant,0.0,0.0,0.12,12,24,25
Acidic Swamp Ooze,0.0,0.0,0.08,12,24,25
Acolyte of Pain,0.0,0.0417,0.68,12,24,25
Alexstrasza,0.25,0.5,0.36,12,24,25
Amani Berserker,0.0,0.0417,0.16,12,24,25
Ancient Watcher,0.0,0.0833,0.0,12,24,25
Animal Companion,0.75,0.0,0.0,12,24,25
Arathi Weaponsmith,0.0,0.0,0.32,12,24,25
Arcane Explosion,0.0,0.0417,0.0,12,24,25
Arcane Intellect,0.0,0.625,0.0,12,24,25
Arcane Missiles,0.0,0.1667,0.0,12,24,25
Arcane Shot,0.5833,0.0,0.0,12,24,25
Arcanite Reaper,0.0,0.0,0.48,12,24,25
Archmage,0.0,0.0,0.12,12,24,25
Archmage Antonidas,0.0,0.2917,0.0,12,24,25
Argent Commander,0.0,0.0,0.2,12,24,25
Argent Squire,0.0,0.0833,0.0,12,24,25
Armorsmith,0.0,0.0,0.8,12,24,25
Azure Drake,0.0,0.4167,0.04,12,24,25
Baron Geddon,0.0,0.0,0.04,12,24,25
Battle Rage,0.0,0.0,0.32,12,24,25
Big Game Hunter,0.0,0.0417,0.2,12,24,25
Blizzard,0.0,0.375,0.0,12,24,25
Bloodmage Thalnos,0.0,0.25,0.08,12,24,25
Bloodsail Corsair,0.0,0.0417,0.0,12,24,25
Bloodsail Raider,0.0,0.1667,0.28,12,24,25
Bluegill Warrior,0.3333,0.0,0.0,12,24,25
Brawl,0.0,0.0,0.48,12,24,25
Cairne Bloodhoof,0.0,0.3333,0.48,12,24,25
Cleave,0.0,0.0,0.04,12,24,25
Coldlight Oracle,0.25,0.0,0.0,12,24,25
Core Hound,0.0,0.0417,0.12,12,24,25
Counterspell,0.0,0.5417,0.0,12,24,25
Crazed Alchemist,0.25,0.0,0.0,12,24,25
Cruel Taskmaster,0.0,0.0,0.68,12,24,25
Cult Master,0.1667,0.0,0.04,12,24,25
Dalaran Mage,0.0833,0.0,0.0,12,24,25
Dark Iron Dwarf,0.0,0.0,0.12,12,24,25
Deadly Shot,0.4167,0.0,0.0,12,24,25
Death's Bite,0.0,0.0,0.88,12,24,25
Defender of Argus,0.0833,0.0417,0.12,12,24,25
Dire Wolf Alpha,0.5,0.0,0.04,12,24,25
Doomsayer,0.0,0.3333,0.0,12,24,25
Dragonling Mechanic,0.0,0.0,0.12,12,24,25
Dread Corsair,0.0,0.125,0.12,12,24,25
Duplicate,0.0,0.0833,0.0,12,24,25
Eaglehorn Bow,0.5833,0.0,0.0,12,24,25
Echoing Ooze,0.0833,0.0,0.0,12,24,25
