card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Oasis Snapjaw,0.2,0.0,0.0,10,20,16
Pint-Sized Summoner,0.0,0.2,0.0,10,20,16
Polymorph,0.0,0.75,0.0,10,20,16
Pyroblast,0.0,0.4,0.0,10,20,16
Raging Worgen,0.0,0.0,0.125,10,20,16
Ragnaros the Firelord,0.0,0.2,0.5,10,20,16
Raid Leader,0.2,0.0,0.0,10,20,16
Rampage,0.0,0.0,0.3125,10,20,16
Ravenholdt Assassin,0.0,0.0,0.0625,10,20,16
Razorfen Hunter,0.0,0.0,0.0625,10,20,16
Reckless Rocketeer,0.0,0.1,0.0,10,20,16
River Crocolisk,0.4,0.0,0.0,10,20,16
Savannah Highmane,0.9,0.0,0.0,10,20,16
Scavenging Hyena,0.4,0.0,0.0,10,20,16
Secretkeeper,0.1,0.35,0.0,10,20,16
Sen'jin Shieldmasta,0.0,0.05,0.6875,10,20,16
Shattered Sun Cleric,0.0,0.1,0.0,10,20,16
Shield Block,0.0,0.0,0.625,10,20,16
Shield Slam,0.0,0.0,0.75,10,20,16
Shieldbearer,0.2,0.0,0.0625,10,20,16
Silver Hand Knight,0.0,0.05,0.0,10,20,16
Silverback Patriarch,0.1,0.0,0.125,10,20,16
Slam,0.0,0.0,0.9375,10,20,16
Sludge Belcher,0.2,0.2,0.4375,10,20,16
Sorcerer's Apprentice,0.0,0.8,0.0,10,20,16
Southsea Deckhand,0.0,0.0,0.0625,10,20,16
Spectral Knight,0.3,0.0,0.0,10,20,16
Spellbender,0.0,0.1,0.0,10,20,16
Spiteful Smith,0.3,0.1,0.0625,10,20,16
Stalagg,0.0,0.0,0.25,10,20,16
Stampeding Kodo,0.6,0.0,0.0,10,20,16
Starving Buzzard,0.8,0.0,0.0,10,20,16
Stoneskin Gargoyle,0.0,0.05,0.0,10,20,16
Stonetusk Boar,0.4,0.0,0.0,10,20,16
Stormwind Champion,0.0,0.2,0.0,10,20,16
Stranglethorn Tiger,0.0,0.05,0.125,10,20,16
Sunfury Protector,0.1,0.15,0.0,10,20,16
Sunwalker,0.0,0.05,0.0625,10,20,16
Sylvanas Windrunner,0.0,0.0,0.3125,10,20,16
Tauren Warrior,0.0,0.2,0.0,10,20,16
The Black Knight,0.0,0.0,0.1875,10,20,16
Timber Wolf,0.7,0.0,0.0,10,20,16
Tinkmaster Overspark,0.0,0.0,0.0625,10,20,16
Tracking,0.2,0.0,0.0,10,20,16
Tundra Rhino,0.4,0.0,0.0,10,20,16
Twilight Drake,0.0,0.1,0.25,10,20,16
Undertaker,0.1,0.0,0.0,10,20,16
Unleash the Hounds,1.0,0.0,0.0,10,20,16
Unstable Ghoul,0.1,0.0,0.0,10,20,16
Upgrade!,0.0,0.0,0.0625,10,20,16
Vaporize,0.0,0.5,0.0,10,20,16
Violet Teacher,0.0,0.05,0.0,10,20,16
Voodoo Doctor,0.4,0.0,0.0,10,20,16
Wailing Soul,0.2,0.0,0.0,10,20,16
Water Elemental,0.0,0.25,0.0,10,20,16
Webspinner,0.1,0.0,0.0,10,20,16
Whirlwind,0.0,0.0,0.8125,10,20,16
Wild Pyromancer,0.0,0.05,0.0,10,20,16
Young Priestess,0.0,0.05,0.0,10,20,16
Ysera,0.0,0.0,0.375,10,20,16
Zombie Chow,0.0,0.0,0.125,10,20,16
