card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Nozdormu,0.0,0.1429,0.0,18,14,25
Oasis Snapjaw,0.0,0.2143,0.0,18,14,25
Ogre Magi,0.1667,0.1429,0.0,18,14,25
Pint-Sized Summoner,0.1667,0.0,0.0,18,14,25
Polymorph,0.0,0.6429,0.0,18,14,25
Priestess of Elune,0.1111,0.0,0.04,18,14,25
Pyroblast,0.0,0.7143,0.0,18,14,25
Questing Adventurer,0.1111,0.0,0.0,18,14,25
Raging Worgen,0.1111,0.2857,0.0,18,14,25
Ragnaros the Firelord,0.0,0.7857,0.24,18,14,25
Ravenholdt Assassin,0.1111,0.1429,0.0,18,14,25
Razorfen Hunter,0.2778,0.0,0.24,18,14,25
Reckless Rocketeer,0.0,0.0,0.04,18,14,25
Savannah Highmane,0.4444,0.0,0.0,18,14,25
Scavenging Hyena,0.4444,0.0,0.0,18,14,25
Sea Giant,0.1111,0.0,0.0,18,14,25
Sen'jin Shieldmasta,0.1667,0.2143,0.2,18,14,25
Shade of Naxxramas,0.0,0.1429,0.12,18,14,25
Shattered Sun Cleric,0.0,0.0,0.16,18,14,25
Shield Block,0.0,0.0,0.8,18,14,25
Shield Slam,0.0,0.0,0.4,18,14,25
Silver Hand Knight,0.0,0.0,0.04,18,14,25
Silverback Patriarch,0.1111,0.0,0.0,18,14,25
Slam,0.0,0.0,0.88,18,14,25
Sludge Belcher,0.3333,0.7857,0.28,18,14,25
Snipe,0.5556,0.0,0.0,18,14,25
Southsea Deckhand,0.1111,0.0,0.04,18,14,25
Spectral Knight,0.0,0.0,0.08,18,14,25
Spellbender,0.0,0.0714,0.0,18,14,25
Spiteful Smith,0.0,0.0714,0.0,18,14,25
Stalagg,0.0,0.0,0.12,18,14,25
Stampeding Kodo,0.0,0.2143,0.0,18,14,25
Starving Buzzard,0.9444,0.0,0.0,18,14,25
Stonetusk Boar,0.2778,0.0,0.0,18,14,25
Stormwind Champion,0.0556,0.0,0.12,18,14,25
Stormwind Knight,0.0556,0.0714,0.0,18,14,25
Stranglethorn Tiger,0.2778,0.0,0.08,18,14,25
Sunfury Protector,0.0,0.0,0.04,18,14,25
Sunwalker,0.2222,0.6429,0.0,18,14,25
Sylvanas Windrunner,0.4444,0.0,0.36,18,14,25
Tauren Warrior,0.1111,0.2857,0.0,18,14,25
The Black Knight,0.0,0.5,0.52,18,14,25
Thrallmar Farseer,0.1111,0.0,0.04,18,14,25
Timber Wolf,0.4444,0.0,0.0,18,14,25
Tinkmaster Overspark,0.0,0.0,0.12,18,14,25
Tracking,0.5,0.0,0.0,18,14,25
Tundra Rhino,0.1667,0.0,0.0,18,14,25
Twilight Drake,0.0556,0.0,0.08,18,14,25
Undertaker,0.0,0.0,0.08,18,14,25
Unleash the Hounds,0.6667,0.0,0.0,18,14,25
Unstable Ghoul,0.0,0.0,0.12,18,14,25
Upgrade!,0.0,0.0,0.04,18,14,25
Venture Co. Mercenary,0.0,0.1429,0.0,18,14,25
Voodoo Doctor,0.0,0.0,0.16,18,14,25
Warsong Commander,0.0,0.0,0.2,18,14,25
Water Elemental,0.0,0.7857,0.0,18,14,25
Webspinner,0.0556,0.0,0.0,18,14,25
Whirlwind,0.0,0.0,0.6,18,14,25
Wild Pyromancer,0.1667,0.7857,0.56,18,14,25
Worgen Infiltrator,0.0556,0.2143,0.04,18,14,25
Young Dragonhawk,0.2778,0.0,0.0,18,14,25
Young Priestess,0.0,0.5,0.2,18,14,25
Youthful Brewmaster,0.0556,0.0714,0.0,18,14,25
Ysera,0.1111,0.0,0.0,18,14,25
Zombie Chow,0.0,0.0,0.04,18,14,25
