card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Mortal Strike,0.0,0.0,0.2083,14,18,24
Mountain Giant,0.0,0.0,0.125,14,18,24
Multi-Shot,0.3571,0.0,0.0,14,18,24
Murloc Raider,0.2857,0.0,0.0,14,18,24
Murloc Tidehunter,0.0,0.2222,0.0,14,18,24
Nat Pagle,0.0,0.0556,0.0,14,18,24
Nerub'ar Weblord,0.2143,0.0,0.0,14,18,24
Nerubian Egg,0.0,0.0,0.0833,14,18,24
Nightblade,0.0,0.0,0.0417,14,18,24
Nozdormu,0.0,0.0556,0.0,14,18,24
Ogre Magi,0.0,0.3333,0.0417,14,18,24
Pint-Sized Summoner,0.0,0.0,0.125,14,18,24
Polymorph,0.0,0.5556,0.0,14,18,24
Priestess of Elune,0.0,0.0,0.0833,14,18,24
Pyroblast,0.0,0.1111,0.0,14,18,24
Raging Worgen,0.1429,0.5,0.125,14,18,24
Ragnaros the Firelord,0.0,0.5556,0.2083,14,18,24
Ravenholdt Assassin,0.0,0.0,0.125,14,18,24
Razorfen Hunter,0.0,0.0,0.125,14,18,24
Reckless Rocketeer,0.0,0.0556,0.0,14,18,24
River Crocolisk,0.5,0.0,0.0,14,18,24
Savannah Highmane,0.6429,0.0,0.0,14,18,24
Scarlet Crusader,0.0,0.0556,0.0,14,18,24
Scavenging Hyena,1.0,0.0,0.0,14,18,24
Sea Giant,0.0,0.0,0.0417,14,18,24
Secretkeeper,0.1429,0.0556,0.0833,14,18,24
Sen'jin Shieldmasta,0.0714,0.0,0.0,14,18,24
Shattered Sun Cleric,0.0,0.0,0.125,14,18,24
Shield Block,0.0,0.0,0.75,14,18,24
Shield Slam,0.0,0.0,0.6667,14,18,24
Shieldbearer,0.0,0.0556,0.0,14,18,24
Silver Hand Knight,0.0,0.0,0.125,14,18,24
Silvermoon Guardian,0.0,0.0556,0.0417,14,18,24
Slam,0.0,0.0,0.75,14,18,24
Sludge Belcher,0.2857,0.5,0.4583,14,18,24
Snake Trap,0.1429,0.0,0.0,14,18,24
Snipe,0.1429,0.0,0.0,14,18,24
Sorcerer's Apprentice,0.0,0.7778,0.0,14,18,24
Southsea Deckhand,0.0,0.0556,0.0,14,18,24
Spectral Knight,0.2857,0.0,0.0,14,18,24
Spellbreaker,0.0714,0.0,0.125,14,18,24
Stalagg,0.0,0.0,0.0417,14,18,24
Stampeding Kodo,0.3571,0.0,0.0,14,18,24
Starving Buzzard,1.0,0.0,0.0,14,18,24
Stoneskin Gargoyle,0.0,0.0,0.0417,14,18,24
Stonetusk Boar,0.5,0.0556,0.0,14,18,24
Stormpike Commando,0.0,0.0,0.0833,14,18,24
Stranglethorn Tiger,0.3571,0.1111,0.25,14,18,24
Sunfury Protector,0.0,0.2222,0.0,14,18,24
Sunwalker,0.0,0.1111,0.0417,14,18,24
Sylvanas Windrunner,0.2143,0.0,0.0,14,18,24
Tauren Warrior,0.1429,0.0,0.0,14,18,24
The Black Knight,0.0,0.1111,0.6667,14,18,24
Thrallmar Farseer,0.0,0.0,0.0417,14,18,24
Timber Wolf,0.6429,0.0,0.0,14,18,24
Tinkmaster Overspark,0.0,0.1111,0.0,14,18,24
Tracking,1.0,0.0,0.0,14,18,24
Tundra Rhino,0.2857,0.0,0.0,14,18,24
Twilight Drake,0.0,0.0,0.0417,14,18,24
Undertaker,0.0,0.0,0.1667,14,18,24
Unleash the Hounds,0.8571,0.0,0.0,14,18,24
Unstable Ghoul,0.1429,0.1111,0.0417,14,18,24
Vaporize,0.0,0.2222,0.0,14,18,24
Venture Co. Mercenary,0.0,0.0,0.125,14,18,24
Violet Teacher,0.0,0.0,0.0833,14,18,24
Voodoo Doctor,0.2857,0.0,0.25,14,18,24
Warsong Commander,0.0,0.0,0.2083,14,18,24
Water Elemental,0.0,0.4444,0.0,14,18,24
Webspinner,0.0714,0.0,0.0,14,18,24
Whirlwind,0.0,0.0,0.75,14,18,24
Wild Pyromancer,0.0,0.0,0.7917,14,18,24
Windfury Harpy,0.0,0.0,0.125,14,18,24
Wisp,0.0,0.1111,0.0,14,18,24
Wolfrider,0.0,0.0,0.125,14,18,24
Worgen Infiltrator,0.0,0.1111,0.0,14,18,24
Young Dragonhawk,0.1429,0.0556,0.0833,14,18,24
Youthful Brewmaster,0.2143,0.1111,0.0,14,18,24
Ysera,0.0,0.1667,0.0,14,18,24
Zombie Chow,0.1429,0.0556,0.25,14,18,24
