card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abusive Sergeant,0.4167,0.0,0.0,12,21,19
Acidic Swamp Ooze,0.0833,0.3333,0.1579,12,21,19
Acolyte of Pain,0.0,0.1905,0.4737,12,21,19
Alarm-o-Bot,0.0,0.0,0.0526,12,21,19
Alexstrasza,0.0,0.2857,0.2632,12,21,19
Amani Berserker,0.0,0.3333,0.2632,12,21,19
Ancient Brewmaster,0.0,0.0952,0.0,12,21,19
Ancient Watcher,0.0,0.0476,0.0,12,21,19
Animal Companion,1.0,0.0,0.0,12,21,19
Arathi Weaponsmith,0.0,0.0,0.3684,12,21,19
Arcane Explosion,0.0,0.5238,0.0,12,21,19
Arcane Golem,0.25,0.0,0.0,12,21,19
Arcane Intellect,0.0,0.9048,0.0,12,21,19
Arcane Missiles,0.0,0.6667,0.0,12,21,19
Arcane Shot,0.75,0.0,0.0,12,21,19
Arcanite Reaper,0.0,0.0,0.3158,12,21,19
Archmage,0.0,0.0476,0.0,12,21,19
Archmage Antonidas,0.0,0.381,0.0,12,21,19
Argent Commander,0.0,0.0476,0.2632,12,21,19
Argent Squire,0.0,0.2381,0.0526,12,21,19
Armorsmith,0.0,0.0,0.5263,12,21,19
Azure Drake,0.0833,0.9048,0.0526,12,21,19
Baron Geddon,0.0,0.0476,0.4211,12,21,19
Big Game Hunter,0.0,0.0,0.3684,12,21,19
Blizzard,0.0,0.2857,0.0,12,21,19
Bloodfen Raptor,0.25,0.0476,0.1053,12,21,19
Bloodmage Thalnos,0.0,0.8571,0.0526,12,21,19
Bloodsail Raider,0.0,0.0,0.5263,12,21,19
Bluegill Warrior,0.0,0.1429,0.0,12,21,19
Boulderfist Ogre,0.0,0.0476,0.0,12,21,19
Brawl,0.0,0.0,0.3684,12,21,19
Cairne Bloodhoof,0.0,0.2381,0.4737,12,21,19
Chillwind Yeti,0.0,0.0476,0.0,12,21,19
Cleave,0.0,0.0,0.2632,12,21,19
Coldlight Oracle,0.0,0.0476,0.0,12,21,19
Commanding Shout,0.0,0.0,0.0526,12,21,19
Cone of Cold,0.0,0.4286,0.0,12,21,19
Crazed Alchemist,0.0,0.1429,0.0,12,21,19
Cruel Taskmaster,0.0,0.0,0.7368,12,21,19
Cult Master,0.0,0.0,0.1053,12,21,19
Dalaran Mage,0.0,0.0,0.0526,12,21,19
Dancing Swords,0.0,0.0476,0.0,12,21,19
Darkscale Healer,0.0,0.0,0.0526,12,21,19
Deadly Shot,0.3333,0.0,0.0,12,21,19
Defender of Argus,0.1667,0.2381,0.2105,12,21,19
Dire Wolf Alpha,0.0833,0.0,0.1579,12,21,19
Doomsayer,0.0,0.2381,0.0,12,21,19
Dread Corsair,0.0,0.0,0.1053,12,21,19
Eaglehorn Bow,0.6667,0.0,0.0,12,21,19
Earthen Ring Farseer,0.0,0.5714,0.0,12,21,19
Echoing Ooze,0.0,0.0,0.0526,12,21,19
Elven Archer,0.0,0.0952,0.4737,12,21,19
Execute,0.0,0.0,0.6842,12,21,19
Explosive Shot,0.0833,0.0,0.0,12,21,19
Explosive Trap,0.4167,0.0,0.0,12,21,19
Faceless Manipulator,0.0,0.1905,0.1053,12,21,19
Faerie Dragon,0.0,0.0,0.0526,12,21,19
Fen Creeper,0.0833,0.0,0.0,12,21,19
Fiery War Axe,0.0,0.0,1.0,12,21,19
Fireball,0.0,1.0,0.0,12,21,19
Flamestrike,0.0,0.3333,0.0,12,21,19
Flare,0.5833,0.0,0.0,12,21,19
Freezing Trap,0.3333,0.0,0.0,12,21,19
Frost Elemental,0.0,0.0476,0.0,12,21,19
Frost Nova,0.0,0.5238,0.0,12,21,19
Frostbolt,0.0,1.0,0.0,12,21,19
Frothing Berserker,0.0,0.0,0.5789,12,21,19
Gadgetzan Auctioneer,0.0,0.3333,0.0,12,21,19
Gladiator's Longbow,0.1667,0.0,0.0,12,21,19
Gorehowl,0.0,0.0,0.3684,12,21,19
Grommash Hellscream,0.0,0.0,0.4737,12,21,19
Gurubashi Berserker,0.1667,0.0952,0.0,12,21,19
Harrison Jones,0.0,0.0476,0.1053,12,21,19
Harvest Golem,0.0833,0.0476,0.4737,12,21,19
Haunted Creeper,0.5,0.0476,0.0,12,21,19
Heroic Strike,0.0,0.0,0.2632,12,21,19
Houndmaster,0.6667,0.0,0.0,12,21,19
Hunter's Mark,1.0,0.0,0.0,12,21,19
Ice Barrier,0.0,0.0476,0.0,12,21,19
Ice Block,0.0,0.4286,0.0,12,21,19
Ice Lance,0.0,0.4762,0.0,12,21,19
Inner Rage,0.0,0.0,0.2632,12,21,19
Ironbeak Owl,0.5,0.0476,0.2105,12,21,19
Ironfur Grizzly,0.5,0.0,0.0,12,21,19
Jungle Panther,0.25,0.0,0.0,12,21,19
Kel'Thuzad,0.0,0.0,0.0526,12,21,19
Kill Command,1.0,0.0,0.0,12,21,19
Knife Juggler,0.0,0.0952,0.2105,12,21,19
Kobold Geomancer,0.0,0.0476,0.0,12,21,19
Kor'kron Elite,0.0,0.0,0.5263,12,21,19
Leeroy Jenkins,0.25,0.0,0.2632,12,21,19
Leper Gnome,0.25,0.0476,0.2632,12,21,19
Loot Hoarder,0.0,0.1429,0.2632,12,21,19
Lord of the Arena,0.0833,0.0952,0.0,12,21,19
Lorewalker Cho,0.0,0.0476,0.0526,12,21,19
Mad Scientist,0.1667,0.0,0.0,12,21,19
Mana Wyrm,0.0,0.7143,0.0,12,21,19
Master Swordsmith,0.0,0.0,0.2105,12,21,19
Mind Control Tech,0.0,0.0,0.1053,12,21,19
Mirror Image,0.0,0.6667,0.0,12,21,19
Misdirection,0.1667,0.0,0.0,12,21,19
Mogu'shan Warden,0.0,0.0,0.0526,12,21,19
Molten Giant,0.0,0.2381,0.0,12,21,19
Mortal Strike,0.0,0.0,0.3158,12,21,19
Mountain Giant,0.0,0.2381,0.0,12,21,19
Multi-Shot,0.1667,0.0,0.0,12,21,19
Murloc Tidecaller,0.1667,0.0,0.0526,12,21,19
Murloc Warleader,0.0,0.0,0.0526,12,21,19
Nerubian Egg,0.0833,0.0,0.0,12,21,19
Nightblade,0.0,0.0,0.0526,12,21,19
Novice Engineer,0.0,0.1429,0.0,12,21,19
Oasis Snapjaw,0.0,0.0,0.0526,12,21,19
Ogre Magi,0.0,0.0,0.0526,12,21,19
Polymorph,0.0,0.7143,0.0,12,21,19
Pyroblast,0.0,0.2381,0.0,12,21,19
Raging Worgen,0.0,0.0,0.2632,12,21,19
Ragnaros the Firelord,0.0833,0.3333,0.4211,12,21,19
River Crocolisk,0.25,0.0476,0.0,12,21,19
Savannah Highmane,0.3333,0.0,0.0,12,21,19
Scavenging Hyena,0.5,0.0,0.0,12,21,19
Sea Giant,0.0,0.0,0.2632,12,21,19
Secretkeeper,0.0,0.1429,0.0526,12,21,19
Sen'jin Shieldmasta,0.0,0.1905,0.0,12,21,19
Shade of Naxxramas,0.0,0.0476,0.0526,12,21,19
Shattered Sun Cleric,0.0,0.0,0.2632,12,21,19
Shield Block,0.0,0.0,0.4737,12,21,19
Shield Slam,0.0,0.0,0.4737,12,21,19
Shieldbearer,0.0,0.0,0.2105,12,21,19
Silver Hand Knight,0.0,0.0476,0.0,12,21,19
Slam,0.0,0.0,0.5789,12,21,19
Sludge Belcher,0.0,0.0476,0.7895,12,21,19
