card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Mana Addict,0.087,0.0,0.0,23,30,28
Mana Wyrm,0.0,0.4333,0.0,23,30,28
Millhouse Manastorm,0.0,0.0667,0.0,23,30,28
Mirror Entity,0.0,0.1333,0.0,23,30,28
Mirror Image,0.0,0.3,0.0,23,30,28
Misdirection,0.2174,0.0,0.0,23,30,28
Mogu'shan Warden,0.0,0.0667,0.0,23,30,28
Molten Giant,0.0,0.2667,0.0,23,30,28
Murloc Raider,0.0435,0.0,0.0714,23,30,28
Murloc Tidecaller,0.0435,0.0,0.0357,23,30,28
Nerubian Egg,0.0,0.1667,0.0,23,30,28
Novice Engineer,0.0,0.1333,0.3571,23,30,28
Oasis Snapjaw,0.0435,0.0,0.0,23,30,28
Pint-Sized Summoner,0.0,0.0333,0.0,23,30,28
Polymorph,0.0,0.6333,0.0,23,30,28
Priestess of Elune,0.0,0.0333,0.0,23,30,28
Pyroblast,0.0,0.4667,0.0,23,30,28
Questing Adventurer,0.0435,0.0,0.0,23,30,28
Raging Worgen,0.0,0.0,0.0714,23,30,28
Ragnaros the Firelord,0.2609,0.4667,0.2857,23,30,28
Rampage,0.0,0.0,0.1071,23,30,28
Ravenholdt Assassin,0.0,0.0333,0.0,23,30,28
Reckless Rocketeer,0.0,0.0333,0.0,23,30,28
River Crocolisk,0.0,0.0,0.0357,23,30,28
Savannah Highmane,0.7391,0.0,0.0,23,30,28
Scarlet Crusader,0.0,0.0333,0.0,23,30,28
Scavenging Hyena,0.3478,0.0,0.0,23,30,28
Sea Giant,0.0,0.0,0.0357,23,30,28
Secretkeeper,0.0,0.0333,0.0,23,30,28
Sen'jin Shieldmasta,0.1739,0.0333,0.25,23,30,28
Shade of Naxxramas,0.1739,0.2,0.0,23,30,28
Shattered Sun Cleric,0.0,0.0333,0.2143,23,30,28
Shield Block,0.0,0.0,0.8214,23,30,28
Shield Slam,0.0,0.0,0.6071,23,30,28
Shieldbearer,0.0,0.0333,0.1071,23,30,28
Silver Hand Knight,0.0,0.0,0.0714,23,30,28
Silverback Patriarch,0.0435,0.0,0.0,23,30,28
Slam,0.0,0.0,0.25,23,30,28
Sludge Belcher,0.4348,0.3333,0.4643,23,30,28
Snake Trap,0.0435,0.0,0.0,23,30,28
Snipe,0.1739,0.0,0.0,23,30,28
Sorcerer's Apprentice,0.0,0.1333,0.0,23,30,28
Spectral Knight,0.0,0.0,0.0357,23,30,28
Spellbreaker,0.0435,0.0,0.3571,23,30,28
Spiteful Smith,0.0,0.0,0.3214,23,30,28
Stampeding Kodo,0.2609,0.0,0.0,23,30,28
Starving Buzzard,0.4348,0.0,0.0,23,30,28
Stoneskin Gargoyle,0.0435,0.0,0.0357,23,30,28
Stonetusk Boar,0.0435,0.0,0.0357,23,30,28
Stormpike Commando,0.0,0.0333,0.0714,23,30,28
Stormwind Knight,0.0,0.2,0.0,23,30,28
Stranglethorn Tiger,0.0,0.1,0.0,23,30,28
Sunfury Protector,0.0,0.1667,0.0714,23,30,28
Sunwalker,0.0435,0.0,0.3214,23,30,28
Sylvanas Windrunner,0.0,0.0,0.25,23,30,28
Tauren Warrior,0.0,0.1,0.0,23,30,28
The Black Knight,0.1739,0.1333,0.1429,23,30,28
Thrallmar Farseer,0.087,0.0,0.0,23,30,28
Timber Wolf,0.2174,0.0,0.0,23,30,28
Tinkmaster Overspark,0.0,0.0667,0.0714,23,30,28
Tracking,0.1304,0.0,0.0,23,30,28
Tundra Rhino,0.1304,0.0,0.0,23,30,28
Undertaker,0.3043,0.1667,0.0714,23,30,28
Unleash the Hounds,0.6957,0.0,0.0,23,30,28
Unstable Ghoul,0.0,0.0,0.6071,23,30,28
Vaporize,0.0,0.0333,0.0,23,30,28
Voodoo Doctor,0.0,0.0,0.0357,23,30,28
Wailing Soul,0.0,0.0333,0.0,23,30,28
Warsong Commander,0.0,0.0,0.2143,23,30,28
Water Elemental,0.0,0.6,0.0,23,30,28
Webspinner,0.4348,0.0,0.0,23,30,28
Whirlwind,0.0,0.0,0.1786,23,30,28
Wild Pyromancer,0.2174,0.0,0.0,23,30,28
Windfury Harpy,0.087,0.0,0.0357,23,30,28
Wolfrider,0.1739,0.0333,0.1071,23,30,28
Worgen Infiltrator,0.0,0.0333,0.0357,23,30,28
Young Dragonhawk,0.0,0.0,0.0714,23,30,28
Young Priestess,0.0,0.0,0.0714,23,30,28
Youthful Brewmaster,0.0435,0.0,0.0,23,30,28
Ysera,0.1304,0.0,0.1429,23,30,28
Zombie Chow,0.0,0.1667,0.0,23,30,28
