card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Ice Barrier,0.0,0.5,0.0,20,20,20
Ice Block,0.0,0.6,0.0,20,20,20
Ice Lance,0.0,0.45,0.0,20,20,20
Inner Rage,0.0,0.0,0.2,20,20,20
Ironbeak Owl,0.0,0.05,0.0,20,20,20
Ironfur Grizzly,0.0,0.05,0.05,20,20,20
Jungle Panther,0.0,0.0,0.05,20,20,20
Kel'Thuzad,0.0,0.0,0.25,20,20,20
Kill Command,0.55,0.0,0.0,20,20,20
Kirin Tor Mage,0.0,0.25,0.0,20,20,20
Knife Juggler,0.3,0.2,0.0,20,20,20
Kobold Geomancer,0.0,0.05,0.05,20,20,20
Kor'kron Elite,0.0,0.0,0.25,20,20,20
Leeroy Jenkins,0.0,0.1,0.0,20,20,20
Leper Gnome,0.3,0.2,0.3,20,20,20
Loatheb,0.15,0.25,0.1,20,20,20
Loot Hoarder,0.3,0.25,0.2,20,20,20
Mad Bomber,0.0,0.0,0.05,20,20,20
Mad Scientist,0.45,0.25,0.0,20,20,20
Maexxna,0.15,0.0,0.0,20,20,20
Magma Rager,0.0,0.05,0.0,20,20,20
Mana Addict,0.0,0.0,0.05,20,20,20
Mana Wyrm,0.0,0.35,0.0,20,20,20
Master Swordsmith,0.0,0.05,0.05,20,20,20
Millhouse Manastorm,0.1,0.0,0.0,20,20,20
Mind Control Tech,0.05,0.0,0.1,20,20,20
Mirror Entity,0.0,0.2,0.0,20,20,20
Mirror Image,0.0,0.6,0.0,20,20,20
Mogu'shan Warden,0.1,0.1,0.0,20,20,20
Molten Giant,0.0,0.25,0.2,20,20,20
Mortal Strike,0.0,0.0,0.1,20,20,20
Mountain Giant,0.0,0.1,0.0,20,20,20
Murloc Raider,0.0,0.0,0.15,20,20,20
Murloc Tidehunter,0.3,0.0,0.05,20,20,20
Murloc Warleader,0.0,0.0,0.05,20,20,20
Nat Pagle,0.0,0.05,0.1,20,20,20
Nerubian Egg,0.3,0.0,0.1,20,20,20
Nightblade,0.0,0.1,0.15,20,20,20
Novice Engineer,0.05,0.0,0.05,20,20,20
Ogre Magi,0.05,0.0,0.0,20,20,20
Polymorph,0.0,0.35,0.0,20,20,20
Priestess of Elune,0.1,0.0,0.0,20,20,20
Pyroblast,0.0,0.35,0.0,20,20,20
Raging Worgen,0.0,0.0,0.1,20,20,20
Ragnaros the Firelord,0.4,0.25,0.3,20,20,20
