card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Mad Scientist,0.7619,0.1795,0.0,21,39,21
Magma Rager,0.0,0.0256,0.0,21,39,21
Mana Addict,0.0,0.1026,0.0,21,39,21
Mana Wyrm,0.0,0.6154,0.0,21,39,21
Master Swordsmith,0.0,0.0256,0.0952,21,39,21
Millhouse Manastorm,0.0952,0.2051,0.0476,21,39,21
Mirror Entity,0.0,0.0513,0.0,21,39,21
Mirror Image,0.0,0.5385,0.0,21,39,21
Misdirection,0.381,0.0,0.0,21,39,21
Mogu'shan Warden,0.0,0.0,0.0476,21,39,21
Molten Giant,0.0,0.1282,0.0,21,39,21
Mortal Strike,0.0,0.0,0.2857,21,39,21
Mountain Giant,0.0,0.0769,0.0,21,39,21
Murloc Warleader,0.3333,0.0513,0.0,21,39,21
Nerubian Egg,0.1429,0.0,0.0,21,39,21
Nightblade,0.0,0.1282,0.1429,21,39,21
Novice Engineer,0.0,0.3333,0.0,21,39,21
Nozdormu,0.0,0.1026,0.0476,21,39,21
Oasis Snapjaw,0.1429,0.0769,0.0,21,39,21
Polymorph,0.0,0.4872,0.0,21,39,21
Priestess of Elune,0.1429,0.0256,0.0,21,39,21
Pyroblast,0.0,0.2308,0.0,21,39,21
Questing Adventurer,0.4286,0.0769,0.0,21,39,21
Raging Worgen,0.0,0.0513,0.2857,21,39,21
Ragnaros the Firelord,0.0476,0.2051,0.5238,21,39,21
Raid Leader,0.0,0.0256,0.0,21,39,21
Ravenholdt Assassin,0.0,0.0513,0.0,21,39,21
Reckless Rocketeer,0.0,0.0256,0.0,21,39,21
River Crocolisk,0.0476,0.0,0.0952,21,39,21
Savannah Highmane,0.8095,0.0,0.0,21,39,21
Scarlet Crusader,0.0,0.0513,0.0952,21,39,21
Scavenging Hyena,0.4286,0.0,0.0,21,39,21
Sea Giant,0.2381,0.0256,0.0,21,39,21
Secretkeeper,0.0,0.0769,0.0,21,39,21
Sen'jin Shieldmasta,0.0,0.1026,0.0,21,39,21
Shattered Sun Cleric,0.0,0.1538,0.3333,21,39,21
Shield Block,0.0,0.0,0.381,21,39,21
Shield Slam,0.0,0.0,0.4762,21,39,21
Shieldbearer,0.0,0.0513,0.1429,21,39,21
Silverback Patriarch,0.0476,0.0,0.1905,21,39,21
Slam,0.0,0.0,0.2381,21,39,21
Sludge Belcher,0.381,0.5385,0.4762,21,39,21
Snake Trap,0.0952,0.0,0.0,21,39,21
Snipe,0.1905,0.0,0.0,21,39,21
Sorcerer's Apprentice,0.0,0.5385,0.0,21,39,21
Southsea Captain,0.0,0.0256,0.0,21,39,21
Spectral Knight,0.0476,0.0,0.0,21,39,21
Spellbender,0.0,0.0513,0.0,21,39,21
Spellbreaker,0.0,0.0769,0.0,21,39,21
Spiteful Smith,0.0476,0.0,0.2857,21,39,21
Stalagg,0.0,0.0,0.0476,21,39,21
Stampeding Kodo,0.4286,0.0,0.0,21,39,21
