card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abusive Sergeant,0.2727,0.1538,0.04,11,26,25
Acidic Swamp Ooze,0.0,0.0769,0.2,11,26,25
Acolyte of Pain,0.0,0.5,0.56,11,26,25
Alexstrasza,0.0,0.3846,0.52,11,26,25
Amani Berserker,0.0,0.2308,0.2,11,26,25
Ancient Watcher,0.0,0.0385,0.0,11,26,25
Angry Chicken,0.0,0.0769,0.0,11,26,25
Animal Companion,0.7273,0.0,0.0,11,26,25
Arathi Weaponsmith,0.0,0.0,0.24,11,26,25
Arcane Explosion,0.0,0.3462,0.0,11,26,25
Arcane Golem,0.2727,0.0769,0.12,11,26,25
Arcane Intellect,0.0,0.8462,0.0,11,26,25
Arcane Missiles,0.0,0.6154,0.0,11,26,25
Arcane Shot,0.7273,0.0,0.0,11,26,25
Arcanite Reaper,0.0,0.0,0.32,11,26,25
Archmage Antonidas,0.0,0.1923,0.0,11,26,25
Argent Commander,0.0,0.1538,0.32,11,26,25
Argent Squire,0.0,0.1154,0.28,11,26,25
Armorsmith,0.0,0.0,0.56,11,26,25
Azure Drake,0.0,0.6923,0.2,11,26,25
Baron Geddon,0.0,0.0,0.4,11,26,25
Baron Rivendare,0.0,0.0,0.04,11,26,25
Battle Rage,0.0,0.0,0.12,11,26,25
Blizzard,0.0,0.3846,0.0,11,26,25
Bloodfen Raptor,0.1818,0.0,0.0,11,26,25
Bloodmage Thalnos,0.0,0.6154,0.04,11,26,25
Bloodsail Raider,0.0,0.0,0.2,11,26,25
Bluegill Warrior,0.2727,0.0769,0.0,11,26,25
Boulderfist Ogre,0.0,0.0769,0.12,11,26,25
Brawl,0.0,0.0,0.32,11,26,25
Cairne Bloodhoof,0.0,0.1923,0.48,11,26,25
Charge,0.0,0.0,0.12,11,26,25
Chillwind Yeti,0.0,0.2308,0.04,11,26,25
Cleave,0.0,0.0,0.24,11,26,25
Coldlight Oracle,0.0909,0.3846,0.16,11,26,25
Cone of Cold,0.0,0.2692,0.0,11,26,25
Core Hound,0.0,0.0,0.04,11,26,25
Counterspell,0.0,0.0385,0.0,11,26,25
Cruel Taskmaster,0.0,0.0,0.64,11,26,25
Dalaran Mage,0.0,0.0385,0.0,11,26,25
Dark Iron Dwarf,0.0,0.0385,0.24,11,26,25
Darkscale Healer,0.0,0.0385,0.04,11,26,25
Deadly Shot,0.7273,0.0,0.0,11,26,25
Defender of Argus,0.0,0.1923,0.08,11,26,25
Demolisher,0.0,0.0385,0.04,11,26,25
Dire Wolf Alpha,0.0,0.0769,0.08,11,26,25
Doomsayer,0.0,0.0,0.12,11,26,25
Dragonling Mechanic,0.0,0.0,0.08,11,26,25
Dread Corsair,0.0,0.0385,0.0,11,26,25
Eaglehorn Bow,0.9091,0.0,0.0,11,26,25
Elven Archer,0.0909,0.0,0.0,11,26,25
Emperor Cobra,0.0,0.3077,0.0,11,26,25
Execute,0.0,0.0,0.8,11,26,25
Explosive Shot,0.1818,0.0,0.0,11,26,25
Explosive Trap,0.9091,0.0,0.0,11,26,25
Faceless Manipulator,0.0,0.0769,0.12,11,26,25
Faerie Dragon,0.2727,0.0385,0.2,11,26,25
Fen Creeper,0.0,0.3077,0.04,11,26,25
Feugen,0.0,0.0769,0.0,11,26,25
Fiery War Axe,0.0,0.0,1.0,11,26,25
Fireball,0.0,0.9231,0.0,11,26,25
Flamestrike,0.0,0.8077,0.0,11,26,25
Flare,0.3636,0.0,0.0,11,26,25
Freezing Trap,0.6364,0.0,0.0,11,26,25
Frost Nova,0.0,0.4231,0.0,11,26,25
Frostbolt,0.0,1.0,0.0,11,26,25
Frostwolf Warlord,0.0,0.1154,0.08,11,26,25
Frothing Berserker,0.0,0.0,0.68,11,26,25
Gadgetzan Auctioneer,0.1818,0.3077,0.56,11,26,25
Gnomish Inventor,0.0,0.0385,0.08,11,26,25
Gorehowl,0.0,0.0,0.28,11,26,25
Grommash Hellscream,0.0,0.0,0.48,11,26,25
Harrison Jones,0.0,0.0,0.36,11,26,25
Harvest Golem,0.0,0.3077,0.32,11,26,25
Haunted Creeper,0.5455,0.0,0.0,11,26,25
Heroic Strike,0.0,0.0,0.24,11,26,25
Houndmaster,0.3636,0.0,0.0,11,26,25
Hungry Crab,0.0,0.0,0.04,11,26,25
Hunter's Mark,0.4545,0.0,0.0,11,26,25
Ice Barrier,0.0,0.1923,0.0,11,26,25
Ice Block,0.0,0.3077,0.0,11,26,25
Ice Lance,0.0,0.1923,0.0,11,26,25
Injured Blademaster,0.0,0.0385,0.0,11,26,25
Inner Rage,0.0,0.0,0.32,11,26,25
Ironbeak Owl,0.3636,0.0769,0.08,11,26,25
Ironforge Rifleman,0.1818,0.0,0.0,11,26,25
Ironfur Grizzly,0.0,0.0,0.04,11,26,25
Kel'Thuzad,0.0,0.0385,0.0,11,26,25
Kill Command,0.7273,0.0,0.0,11,26,25
Knife Juggler,0.2727,0.0769,0.04,11,26,25
Kobold Geomancer,0.0,0.0,0.04,11,26,25
Kor'kron Elite,0.0,0.0,0.36,11,26,25
Leeroy Jenkins,0.5455,0.2692,0.24,11,26,25
Leper Gnome,0.3636,0.2308,0.32,11,26,25
Lightwarden,0.0909,0.0,0.0,11,26,25
Loatheb,0.0,0.0,0.12,11,26,25
Loot Hoarder,0.1818,0.3077,0.12,11,26,25
Lord of the Arena,0.0,0.0385,0.0,11,26,25
Mad Bomber,0.0909,0.0,0.04,11,26,25
Mad Scientist,0.5455,0.0,0.04,11,26,25
Maexxna,0.0,0.0769,0.0,11,26,25
Mana Addict,0.0,0.0,0.04,11,26,25
Mana Wyrm,0.0,1.0,0.0,11,26,25
Master Swordsmith,0.0,0.0385,0.0,11,26,25
Mind Control Tech,0.0909,0.1154,0.0,11,26,25
Mirror Entity,0.0,0.0769,0.0,11,26,25
Mirror Image,0.0,0.6923,0.0,11,26,25
Misdirection,0.5455,0.0,0.0,11,26,25
Mogu'shan Warden,0.0,0.0,0.04,11,26,25
Molten Giant,0.0,0.0,0.04,11,26,25
Mortal Strike,0.0,0.0,0.48,11,26,25
Mountain Giant,0.0,0.3077,0.0,11,26,25
Multi-Shot,0.1818,0.0,0.0,11,26,25
Murloc Tidecaller,0.0,0.0,0.04,11,26,25
Nat Pagle,0.0,0.0769,0.0,11,26,25
Nerub'ar Weblord,0.1818,0.0,0.0,11,26,25
Nightblade,0.0,0.0,0.24,11,26,25
Novice Engineer,0.0,0.0,0.04,11,26,25
Nozdormu,0.0,0.0385,0.0,11,26,25
Ogre Magi,0.0,0.1154,0.0,11,26,25
Pint-Sized Summoner,0.0909,0.0,0.0,11,26,25
Polymorph,0.0,0.7692,0.0,11,26,25
Priestess of Elune,0.0909,0.0,0.0,11,26,25
Pyroblast,0.0,0.1923,0.0,11,26,25
Raging Worgen,0.0909,0.0769,0.12,11,26,25
Ragnaros the Firelord,0.2727,0.3462,0.36,11,26,25
Rampage,0.0,0.0,0.04,11,26,25
Razorfen Hunter,0.0,0.0385,0.0,11,26,25
Reckless Rocketeer,0.0909,0.0,0.0,11,26,25
River Crocolisk,0.2727,0.0,0.08,11,26,25
Savannah Highmane,0.3636,0.0,0.0,11,26,25
Scavenging Hyena,0.2727,0.0,0.0,11,26,25
Sea Giant,0.0,0.0,0.04,11,26,25
Shattered Sun Cleric,0.0,0.0769,0.0,11,26,25
Shield Block,0.0,0.0,0.76,11,26,25
Shield Slam,0.0,0.0,0.6,11,26,25
Shieldbearer,0.0,0.0,0.12,11,26,25
Silver Hand Knight,0.0,0.0385,0.0,11,26,25
Silvermoon Guardian,0.0,0.1538,0.0,11,26,25
Slam,0.0,0.0,0.52,11,26,25
Sludge Belcher,0.2727,0.0,0.16,11,26,25
Snipe,0.0909,0.0,0.0,11,26,25
Sorcerer's Apprentice,0.0,0.3846,0.0,11,26,25
Southsea Captain,0.0,0.0,0.04,11,26,25
Southsea Deckhand,0.1818,0.0,0.0,11,26,25
Spellbreaker,0.0,0.0,0.48,11,26,25
Stalagg,0.0,0.0385,0.0,11,26,25
Stampeding Kodo,0.0909,0.0,0.08,11,26,25
Starving Buzzard,1.0,0.0,0.0,11,26,25
Stoneskin Gargoyle,0.0,0.0,0.04,11,26,25
Stonetusk Boar,0.3636,0.0,0.0,11,26,25
Stormwind Knight,0.0909,0.0,0.04,11,26,25
Stranglethorn Tiger,0.2727,0.0,0.0,11,26,25
Sunwalker,0.0,0.0769,0.0,11,26,25
The Black Knight,0.0,0.0,0.04,11,26,25
Timber Wolf,0.0909,0.0,0.0,11,26,25
Tracking,0.7273,0.0,0.0,11,26,25
Tundra Rhino,0.0909,0.0,0.0,11,26,25
Undertaker,0.0,0.0769,0.0,11,26,25
Unleash the Hounds,0.8182,0.0,0.0,11,26,25
Unstable Ghoul,0.0909,0.0,0.0,11,26,25
Vaporize,0.0,0.2308,0.0,11,26,25
War Golem,0.0,0.0,0.08,11,26,25
Warsong Commander,0.0,0.0,0.12,11,26,25
Water Elemental,0.0,0.5,0.0,11,26,25
Webspinner,0.2727,0.0,0.0,11,26,25
Whirlwind,0.0,0.0,0.56,11,26,25
