card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Southsea Deckhand,0.0,0.0294,0.0,12,34,25
Spectral Knight,0.0,0.0294,0.0,12,34,25
Spellbreaker,0.0,0.0294,0.12,12,34,25
Spiteful Smith,0.0,0.0,0.08,12,34,25
Stalagg,0.0,0.0294,0.0,12,34,25
Starving Buzzard,0.5833,0.0,0.0,12,34,25
Stonetusk Boar,0.0,0.0,0.24,12,34,25
Stormwind Knight,0.0,0.0,0.04,12,34,25
Stranglethorn Tiger,0.0,0.0588,0.0,12,34,25
Sunfury Protector,0.0,0.0882,0.0,12,34,25
Sunwalker,0.0,0.0294,0.08,12,34,25
Sylvanas Windrunner,0.0,0.0,0.32,12,34,25
The Black Knight,0.1667,0.0,0.44,12,34,25
Timber Wolf,0.5833,0.0,0.0,12,34,25
Tundra Rhino,0.5833,0.0,0.0,12,34,25
Undertaker,0.25,0.1765,0.0,12,34,25
Unleash the Hounds,0.9167,0.0,0.0,12,34,25
Unstable Ghoul,0.0,0.0,0.4,12,34,25
Vaporize,0.0,0.2647,0.0,12,34,25
Venture Co. Mercenary,0.0,0.0294,0.0,12,34,25
Violet Teacher,0.25,0.0,0.0,12,34,25
Voodoo Doctor,0.0,0.1471,0.24,12,34,25
Wailing Soul,0.0,0.0,0.08,12,34,25
War Golem,0.0,0.3235,0.04,12,34,25
Warsong Commander,0.0,0.0,0.08,12,34,25
Water Elemental,0.0,0.4118,0.0,12,34,25
Webspinner,1.0,0.0,0.0,12,34,25
Whirlwind,0.0,0.0,0.68,12,34,25
Wild Pyromancer,0.0,0.0294,0.24,12,34,25
Wisp,0.0,0.0294,0.0,12,34,25
Wolfrider,0.0,0.2353,0.16,12,34,25
Worgen Infiltrator,0.0,0.0294,0.0,12,34,25
Ysera,0.0,0.0,0.24,12,34,25
Zombie Chow,0.0,0.1765,0.0,12,34,25
