card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Lord of the Arena,0.0,0.0526,0.0,27,57,31
Lorewalker Cho,0.0,0.0877,0.0,27,57,31
Mad Bomber,0.0,0.0526,0.0,27,57,31
Mad Scientist,0.7037,0.3158,0.0,27,57,31
Maexxna,0.0,0.0175,0.0,27,57,31
Mana Addict,0.0,0.0351,0.0,27,57,31
Mana Wraith,0.0,0.0351,0.0645,27,57,31
Mana Wyrm,0.0,0.4912,0.0,27,57,31
Millhouse Manastorm,0.0,0.0,0.0645,27,57,31
Mind Control Tech,0.0,0.0877,0.0,27,57,31
Mirror Entity,0.0,0.3684,0.0,27,57,31
Mirror Image,0.0,0.4737,0.0,27,57,31
Mogu'shan Warden,0.0,0.0175,0.1935,27,57,31
Molten Giant,0.0,0.193,0.0,27,57,31
Mortal Strike,0.0,0.0,0.1613,27,57,31
Mountain Giant,0.037,0.0,0.0,27,57,31
Multi-Shot,0.1852,0.0,0.0,27,57,31
Murloc Tidehunter,0.037,0.0702,0.0,27,57,31
Nerub'ar Weblord,0.0,0.0,0.129,27,57,31
Nerubian Egg,0.037,0.0,0.1935,27,57,31
Nightblade,0.037,0.0,0.0,27,57,31
Novice Engineer,0.2593,0.0702,0.0645,27,57,31
Nozdormu,0.0,0.0175,0.0,27,57,31
Oasis Snapjaw,0.037,0.0,0.0,27,57,31
Ogre Magi,0.0,0.0526,0.0,27,57,31
Polymorph,0.0,0.6491,0.0,27,57,31
Priestess of Elune,0.0,0.0351,0.0,27,57,31
Pyroblast,0.0,0.0351,0.0,27,57,31
Raging Worgen,0.037,0.0702,0.0,27,57,31
Ragnaros the Firelord,0.0,0.0877,0.7097,27,57,31
Raid Leader,0.037,0.0,0.0,27,57,31
Rampage,0.0,0.0,0.0645,27,57,31
Ravenholdt Assassin,0.0,0.0351,0.0,27,57,31
Razorfen Hunter,0.1111,0.0,0.0,27,57,31
Reckless Rocketeer,0.0,0.0175,0.129,27,57,31
River Crocolisk,0.2593,0.0,0.0,27,57,31
Savannah Highmane,0.7407,0.0,0.0,27,57,31
Scarlet Crusader,0.2222,0.0351,0.0,27,57,31
Scavenging Hyena,0.3333,0.0,0.0,27,57,31
Sea Giant,0.037,0.0175,0.0,27,57,31
Secretkeeper,0.0,0.2105,0.0,27,57,31
Shattered Sun Cleric,0.0,0.0702,0.0,27,57,31
Shield Block,0.0,0.0,0.9032,27,57,31
Shield Slam,0.0,0.0,0.6452,27,57,31
Shieldbearer,0.037,0.2807,0.0,27,57,31
Silver Hand Knight,0.0,0.0,0.0645,27,57,31
Silverback Patriarch,0.1111,0.0,0.0,27,57,31
Slam,0.0,0.0,0.2903,27,57,31
Sludge Belcher,0.6667,0.4912,0.7419,27,57,31
Snake Trap,0.5556,0.0,0.0,27,57,31
Snipe,0.037,0.0,0.0,27,57,31
Sorcerer's Apprentice,0.0,0.193,0.0,27,57,31
Southsea Captain,0.0,0.0,0.0645,27,57,31
Southsea Deckhand,0.0,0.0351,0.129,27,57,31
Spectral Knight,0.0,0.1053,0.0968,27,57,31
Spellbender,0.0,0.0526,0.0,27,57,31
Spellbreaker,0.1111,0.0702,0.0323,27,57,31
Spiteful Smith,0.037,0.0175,0.0,27,57,31
Stalagg,0.0,0.2281,0.0968,27,57,31
Stampeding Kodo,0.0,0.0,0.0323,27,57,31
Starving Buzzard,0.1111,0.0,0.0,27,57,31
Stoneskin Gargoyle,0.1111,0.0,0.0,27,57,31
Stonetusk Boar,0.2593,0.0,0.0,27,57,31
Stormpike Commando,0.0,0.0175,0.0,27,57,31
Stormwind Champion,0.037,0.1228,0.0,27,57,31
Stormwind Knight,0.0,0.1228,0.0323,27,57,31
Sunwalker,0.0,0.0702,0.2903,27,57,31
Sylvanas Windrunner,0.3704,0.0877,0.6452,27,57,31
Tauren Warrior,0.037,0.0175,0.0645,27,57,31
The Black Knight,0.0,0.0526,0.3226,27,57,31
Thrallmar Farseer,0.037,0.0,0.0,27,57,31
Timber Wolf,0.1852,0.0,0.0,27,57,31
Tinkmaster Overspark,0.0,0.0,0.0645,27,57,31
Tracking,0.3333,0.0,0.0,27,57,31
Tundra Rhino,0.1481,0.0,0.0,27,57,31
Twilight Drake,0.0,0.0,0.129,27,57,31
Undertaker,0.6667,0.2807,0.0323,27,57,31
Unleash the Hounds,0.2963,0.0,0.0,27,57,31
Unstable Ghoul,0.2222,0.0,0.6774,27,57,31
Upgrade!,0.0,0.0,0.2258,27,57,31
Vaporize,0.0,0.4211,0.0,27,57,31
Venture Co. Mercenary,0.037,0.0,0.0,27,57,31
Violet Teacher,0.1852,0.0,0.0,27,57,31
Voodoo Doctor,0.037,0.2281,0.0,27,57,31
Wailing Soul,0.0,0.0175,0.0,27,57,31
War Golem,0.0,0.0,0.1935,27,57,31
Water Elemental,0.0,0.4561,0.0,27,57,31
Webspinner,0.7407,0.0,0.0,27,57,31
Whirlwind,0.0,0.0,0.8387,27,57,31
Wild Pyromancer,0.0,0.0,0.0645,27,57,31
Young Dragonhawk,0.1481,0.0,0.0,27,57,31
Youthful Brewmaster,0.0,0.0175,0.0,27,57,31
Ysera,0.0,0.0,0.0968,27,57,31
Zombie Chow,0.2963,0.0,0.129,27,57,31
