card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abomination,0.0,0.0,0.0286,26,40,35
Abusive Sergeant,0.0769,0.025,0.0,26,40,35
Acidic Swamp Ooze,0.0,0.175,0.0,26,40,35
Acolyte of Pain,0.0,0.0,0.6286,26,40,35
Alarm-o-Bot,0.0,0.0,0.0286,26,40,35
Alexstrasza,0.3077,0.075,0.1714,26,40,35
Amani Berserker,0.1538,0.15,0.1714,26,40,35
Ancient Brewmaster,0.0,0.05,0.0286,26,40,35
Ancient Mage,0.0,0.025,0.0,26,40,35
Angry Chicken,0.0385,0.025,0.0,26,40,35
Animal Companion,0.8077,0.0,0.0,26,40,35
Arathi Weaponsmith,0.0,0.0,0.1714,26,40,35
Arcane Explosion,0.0,0.125,0.0,26,40,35
Arcane Golem,0.1923,0.0,0.0,26,40,35
Arcane Intellect,0.0,0.7,0.0,26,40,35
Arcane Missiles,0.0,0.1,0.0,26,40,35
Arcane Shot,0.1538,0.0,0.0,26,40,35
Arcanite Reaper,0.0,0.0,0.2,26,40,35
Archmage,0.0769,0.175,0.0,26,40,35
Argent Commander,0.0,0.2,0.0,26,40,35
Argent Squire,0.0769,0.0,0.0,26,40,35
Armorsmith,0.0,0.0,0.6286,26,40,35
Azure Drake,0.0,0.4,0.2,26,40,35
Baron Geddon,0.2692,0.0,0.0857,26,40,35
Baron Rivendare,0.1923,0.05,0.0,26,40,35
Battle Rage,0.0,0.0,0.0857,26,40,35
Big Game Hunter,0.0,0.0,0.0571,26,40,35
Blizzard,0.0,0.475,0.0,26,40,35
Bloodfen Raptor,0.1923,0.0,0.0,26,40,35
Bloodmage Thalnos,0.0385,0.125,0.0,26,40,35
Bloodsail Corsair,0.0,0.0,0.0571,26,40,35
Bluegill Warrior,0.0,0.025,0.0,26,40,35
Boulderfist Ogre,0.0,0.025,0.0,26,40,35
Brawl,0.0,0.0,0.6857,26,40,35
Cairne Bloodhoof,0.1154,0.1,0.1429,26,40,35
Chillwind Yeti,0.0,0.0,0.1143,26,40,35
Cleave,0.0,0.0,0.9714,26,40,35
