card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Nightblade,0.0,0.0526,0.0,13,19,22
Polymorph,0.0,0.5789,0.0,13,19,22
Pyroblast,0.0,0.3158,0.0,13,19,22
Raging Worgen,0.0769,0.0,0.1364,13,19,22
Ragnaros the Firelord,0.0,0.2632,0.3182,13,19,22
Raid Leader,0.0,0.0,0.2727,13,19,22
Ravenholdt Assassin,0.0,0.0,0.0455,13,19,22
Savannah Highmane,0.6923,0.0,0.0,13,19,22
Scarlet Crusader,0.0,0.0,0.0909,13,19,22
Sen'jin Shieldmasta,0.1538,0.0,0.6364,13,19,22
Shield Block,0.0,0.0,0.7727,13,19,22
Shield Slam,0.0,0.0,0.4091,13,19,22
Shieldbearer,0.0,0.0526,0.0,13,19,22
Silvermoon Guardian,0.0,0.0526,0.0,13,19,22
Slam,0.0,0.0,0.6364,13,19,22
Sludge Belcher,0.6154,0.6316,0.7727,13,19,22
Snake Trap,0.2308,0.0,0.0,13,19,22
Snipe,0.1538,0.0,0.0,13,19,22
Sorcerer's Apprentice,0.0,0.2105,0.0,13,19,22
Southsea Captain,0.0,0.0526,0.0,13,19,22
Spectral Knight,0.0,0.0,0.3636,13,19,22
Spellbender,0.0,0.0526,0.0,13,19,22
Spellbreaker,0.0,0.0,0.0455,13,19,22
Stalagg,0.0769,0.1579,0.0,13,19,22
Stampeding Kodo,0.2308,0.0,0.0,13,19,22
Starving Buzzard,0.3846,0.0,0.0,13,19,22
Stonetusk Boar,0.0,0.0,0.0455,13,19,22
Stormpike Commando,0.1538,0.0526,0.0,13,19,22
Sunfury Protector,0.0,0.0,0.2727,13,19,22
Sylvanas Windrunner,0.1538,0.5263,0.2273,13,19,22
Tauren Warrior,0.0,0.0,0.0455,13,19,22
The Black Knight,0.0,0.3158,0.4091,13,19,22
Thrallmar Farseer,0.0769,0.0,0.0,13,19,22
Tinkmaster Overspark,0.0,0.1579,0.1364,13,19,22
Tundra Rhino,0.2308,0.0,0.0,13,19,22
Twilight Drake,0.0769,0.1053,0.0,13,19,22
Undertaker,0.6154,0.7368,0.0,13,19,22
Unleash the Hounds,0.3077,0.0,0.0,13,19,22
Unstable Ghoul,0.0,0.1053,0.6818,13,19,22
Voodoo Doctor,0.0,0.0,0.2273,13,19,22
Warsong Commander,0.0,0.0,0.1818,13,19,22
Water Elemental,0.0,0.5263,0.0,13,19,22
Webspinner,0.8462,0.0,0.0,13,19,22
Whirlwind,0.0,0.0,0.8182,13,19,22
Wild Pyromancer,0.1538,0.0,0.0455,13,19,22
Wolfrider,0.1538,0.1053,0.0455,13,19,22
Young Dragonhawk,0.0,0.0526,0.0,13,19,22
Youthful Brewmaster,0.0,0.0,0.0455,13,19,22
Ysera,0.0,0.0,0.2727,13,19,22
