card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Multi-Shot,0.4615,0.0,0.0,13,20,22
Murloc Raider,0.0769,0.0,0.0,13,20,22
Nat Pagle,0.0,0.0,0.0455,13,20,22
Nerub'ar Weblord,0.0769,0.0,0.0,13,20,22
Nerubian Egg,0.0,0.0,0.1818,13,20,22
Nightblade,0.0,0.0,0.1364,13,20,22
Novice Engineer,0.0,0.15,0.0,13,20,22
Ogre Magi,0.0,0.0,0.0909,13,20,22
Polymorph,0.0,0.9,0.0,13,20,22
Priestess of Elune,0.0,0.1,0.0,13,20,22
Pyroblast,0.0,0.2,0.0,13,20,22
Questing Adventurer,0.0,0.0,0.1818,13,20,22
Raging Worgen,0.0,0.0,0.0909,13,20,22
Ragnaros the Firelord,0.0,0.35,0.2727,13,20,22
Rampage,0.0,0.0,0.1818,13,20,22
Ravenholdt Assassin,0.0,0.05,0.0455,13,20,22
Razorfen Hunter,0.0769,0.0,0.1364,13,20,22
Reckless Rocketeer,0.0,0.0,0.1818,13,20,22
River Crocolisk,0.0769,0.0,0.0,13,20,22
Savannah Highmane,0.4615,0.0,0.0,13,20,22
Scarlet Crusader,0.0,0.05,0.0,13,20,22
Scavenging Hyena,0.2308,0.0,0.0,13,20,22
Sea Giant,0.2308,0.0,0.0,13,20,22
Secretkeeper,0.0,0.15,0.0,13,20,22
Sen'jin Shieldmasta,0.0769,0.1,0.4091,13,20,22
Shattered Sun Cleric,0.0,0.15,0.0,13,20,22
Shield Block,0.0,0.0,0.7273,13,20,22
Shield Slam,0.0,0.0,0.6364,13,20,22
Shieldbearer,0.0,0.15,0.0455,13,20,22
Silver Hand Knight,0.0769,0.0,0.0909,13,20,22
Silverback Patriarch,0.0,0.05,0.0,13,20,22
Slam,0.0,0.0,0.8636,13,20,22
Sludge Belcher,0.2308,0.3,0.3636,13,20,22
Snake Trap,0.0769,0.0,0.0,13,20,22
Snipe,0.0769,0.0,0.0,13,20,22
Sorcerer's Apprentice,0.0,0.75,0.0,13,20,22
Southsea Deckhand,0.0,0.05,0.0,13,20,22
Spectral Knight,0.1538,0.0,0.0455,13,20,22
Spellbender,0.0,0.05,0.0,13,20,22
Spellbreaker,0.0,0.0,0.0909,13,20,22
Spiteful Smith,0.1538,0.1,0.0455,13,20,22
Stampeding Kodo,0.4615,0.05,0.0,13,20,22
Starving Buzzard,0.6923,0.0,0.0,13,20,22
Stoneskin Gargoyle,0.0769,0.1,0.0,13,20,22
Stonetusk Boar,0.5385,0.0,0.0,13,20,22
