card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abomination,0.0,0.0,0.2941,10,11,17
Abusive Sergeant,0.0,0.3636,0.0,10,11,17
Acidic Swamp Ooze,0.0,0.2727,0.0,10,11,17
Acolyte of Pain,0.5,0.0909,1.0,10,11,17
Alexstrasza,0.0,0.2727,0.2941,10,11,17
Amani Berserker,0.0,0.3636,0.3529,10,11,17
Ancient Watcher,0.0,0.0909,0.0,10,11,17
Animal Companion,1.0,0.0,0.0,10,11,17
Arathi Weaponsmith,0.0,0.0,0.2353,10,11,17
Arcane Explosion,0.0,0.3636,0.0,10,11,17
Arcane Golem,0.0,0.2727,0.0,10,11,17
Arcane Intellect,0.0,0.6364,0.0,10,11,17
Arcane Missiles,0.0,1.0,0.0,10,11,17
Arcane Shot,0.4,0.0,0.0,10,11,17
Arcanite Reaper,0.0,0.0,0.1176,10,11,17
Archmage Antonidas,0.0,0.4545,0.0,10,11,17
Argent Commander,0.0,0.4545,0.5294,10,11,17
Argent Squire,0.0,0.2727,0.1176,10,11,17
Armorsmith,0.0,0.0,0.7647,10,11,17
Azure Drake,0.0,0.7273,0.1176,10,11,17
Baron Geddon,0.0,0.0909,0.1765,10,11,17
Baron Rivendare,0.0,0.0,0.1176,10,11,17
Battle Rage,0.0,0.0,0.1176,10,11,17
Big Game Hunter,0.0,0.0,0.2353,10,11,17
Blizzard,0.0,0.0909,0.0,10,11,17
Bloodmage Thalnos,0.0,0.4545,0.0,10,11,17
Bloodsail Raider,0.0,0.0909,0.1176,10,11,17
Bluegill Warrior,0.0,0.0909,0.0,10,11,17
Boulderfist Ogre,0.0,0.0909,0.0,10,11,17
Brawl,0.0,0.0,0.4118,10,11,17
Cairne Bloodhoof,0.0,0.0,0.2941,10,11,17
Chillwind Yeti,0.0,0.0909,0.0,10,11,17
Cleave,0.0,0.0,0.4706,10,11,17
Commanding Shout,0.0,0.0,0.0588,10,11,17
Core Hound,0.0,0.0909,0.0,10,11,17
Crazed Alchemist,0.0,0.0909,0.0,10,11,17
Cruel Taskmaster,0.0,0.0,1.0,10,11,17
Cult Master,0.0,0.2727,0.0,10,11,17
Dalaran Mage,0.0,0.0,0.1176,10,11,17
Deadly Shot,0.5,0.0,0.0,10,11,17
Death's Bite,0.0,0.0,0.3529,10,11,17
Deathlord,0.0,0.0909,0.0588,10,11,17
Dire Wolf Alpha,0.5,0.2727,0.0,10,11,17
Dread Corsair,0.0,0.0,0.2353,10,11,17
Eaglehorn Bow,0.4,0.0,0.0,10,11,17
Earthen Ring Farseer,0.0,0.1818,0.0,10,11,17
Elite Tauren Chieftain,0.0,0.0,0.2353,10,11,17
Emperor Cobra,0.0,0.0909,0.0,10,11,17
Execute,0.0,0.0,0.8235,10,11,17
Explosive Shot,0.5,0.0,0.0,10,11,17
Explosive Trap,0.8,0.0,0.0,10,11,17
Faerie Dragon,0.0,0.1818,0.1176,10,11,17
Fen Creeper,0.0,0.0,0.1176,10,11,17
Feugen,0.0,0.1818,0.0,10,11,17
Fiery War Axe,0.0,0.0,1.0,10,11,17
Fireball,0.0,1.0,0.0,10,11,17
Flamestrike,0.0,0.6364,0.0,10,11,17
Flare,0.4,0.0,0.0,10,11,17
Freezing Trap,0.1,0.0,0.0,10,11,17
Frostbolt,0.0,1.0,0.0,10,11,17
Frothing Berserker,0.0,0.0,0.4706,10,11,17
Gadgetzan Auctioneer,0.2,0.0909,0.0,10,11,17
Gorehowl,0.0,0.0,0.4706,10,11,17
Grommash Hellscream,0.0,0.0,1.0,10,11,17
Harrison Jones,0.0,0.0909,0.0,10,11,17
Harvest Golem,0.0,0.4545,0.0,10,11,17
Haunted Creeper,0.1,0.0,0.0,10,11,17
Houndmaster,0.9,0.0,0.0,10,11,17
Hunter's Mark,0.5,0.0,0.0,10,11,17
Ice Block,0.0,0.0909,0.0,10,11,17
Ice Lance,0.0,0.1818,0.0,10,11,17
Inner Rage,0.0,0.0,0.1176,10,11,17
Ironbeak Owl,0.7,0.0909,0.0,10,11,17
Ironfur Grizzly,0.5,0.0,0.0,10,11,17
Jungle Panther,0.3,0.0,0.0,10,11,17
Kill Command,0.9,0.0,0.0,10,11,17
Knife Juggler,0.0,0.4545,0.0588,10,11,17
Kobold Geomancer,0.1,0.1818,0.0,10,11,17
Kor'kron Elite,0.0,0.0,0.2353,10,11,17
Leeroy Jenkins,0.3,0.3636,0.4118,10,11,17
Leper Gnome,0.3,0.4545,0.1176,10,11,17
