card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Mirror Image,0.0,0.7179,0.0,16,39,27
Misdirection,0.5625,0.0,0.0,16,39,27
Mogu'shan Warden,0.0,0.0513,0.0,16,39,27
Molten Giant,0.0,0.2564,0.1111,16,39,27
Mortal Strike,0.0,0.0,0.3704,16,39,27
Mountain Giant,0.0,0.2564,0.0,16,39,27
Multi-Shot,0.375,0.0,0.0,16,39,27
Murloc Raider,0.0,0.0256,0.0,16,39,27
Murloc Tidecaller,0.25,0.0,0.0,16,39,27
Murloc Tidehunter,0.0,0.0,0.037,16,39,27
Nat Pagle,0.0,0.0513,0.0,16,39,27
Nightblade,0.0,0.0,0.1111,16,39,27
Novice Engineer,0.0,0.1795,0.0,16,39,27
Oasis Snapjaw,0.0625,0.0,0.0,16,39,27
Ogre Magi,0.0,0.359,0.0,16,39,27
Pint-Sized Summoner,0.0625,0.0,0.0,16,39,27
Polymorph,0.0,0.6667,0.0,16,39,27
Priestess of Elune,0.0,0.0513,0.0,16,39,27
Pyroblast,0.0,0.359,0.0,16,39,27
Questing Adventurer,0.0,0.0256,0.0,16,39,27
Raging Worgen,0.0,0.1282,0.4074,16,39,27
Ragnaros the Firelord,0.0,0.1795,0.2222,16,39,27
Rampage,0.0,0.0,0.2963,16,39,27
Razorfen Hunter,0.1875,0.0,0.0741,16,39,27
Reckless Rocketeer,0.0,0.0,0.037,16,39,27
River Crocolisk,0.1875,0.0256,0.0,16,39,27
Savannah Highmane,0.25,0.0,0.0,16,39,27
Scarlet Crusader,0.0,0.0256,0.0,16,39,27
Scavenging Hyena,0.4375,0.0,0.0,16,39,27
Secretkeeper,0.0625,0.0,0.1481,16,39,27
Sen'jin Shieldmasta,0.0,0.0256,0.0,16,39,27
Shade of Naxxramas,0.0625,0.0,0.0,16,39,27
Shattered Sun Cleric,0.0,0.0513,0.0,16,39,27
Shield Block,0.0,0.0,0.7778,16,39,27
Shield Slam,0.0,0.0,0.6296,16,39,27
Shieldbearer,0.0,0.0256,0.0,16,39,27
Silver Hand Knight,0.125,0.0256,0.0,16,39,27
Silverback Patriarch,0.0,0.0,0.037,16,39,27
Silvermoon Guardian,0.1875,0.0,0.0,16,39,27
Slam,0.0,0.0,0.4074,16,39,27
Sludge Belcher,0.375,0.6667,0.1111,16,39,27
Snipe,0.375,0.0,0.0,16,39,27
Sorcerer's Apprentice,0.0,0.4872,0.0,16,39,27
Southsea Captain,0.0625,0.0,0.0,16,39,27
Spellbreaker,0.0,0.0256,0.4815,16,39,27
Spiteful Smith,0.0,0.0,0.0741,16,39,27
Stampeding Kodo,0.25,0.0,0.0,16,39,27
Starving Buzzard,1.0,0.0,0.0,16,39,27
Stonetusk Boar,0.5625,0.0513,0.0,16,39,27
Stormwind Knight,0.0,0.2308,0.0,16,39,27
Stranglethorn Tiger,0.0,0.0,0.1111,16,39,27
Sunfury Protector,0.0,0.0256,0.0,16,39,27
Sunwalker,0.0,0.0,0.1111,16,39,27
Sylvanas Windrunner,0.0,0.0256,0.0,16,39,27
The Black Knight,0.0,0.0,0.1111,16,39,27
Timber Wolf,0.5625,0.0,0.0,16,39,27
Tinkmaster Overspark,0.0,0.0256,0.0,16,39,27
Tracking,0.75,0.0,0.0,16,39,27
Tundra Rhino,0.1875,0.0,0.0,16,39,27
Twilight Drake,0.0,0.0,0.0741,16,39,27
Undertaker,0.0,0.2821,0.0,16,39,27
Unleash the Hounds,0.625,0.0,0.0,16,39,27
Unstable Ghoul,0.0,0.0,0.0741,16,39,27
Upgrade!,0.0,0.0,0.037,16,39,27
Vaporize,0.0,0.2821,0.0,16,39,27
Violet Teacher,0.0,0.0,0.1481,16,39,27
Voodoo Doctor,0.0625,0.0256,0.0,16,39,27
War Golem,0.0,0.1026,0.0,16,39,27
Warsong Commander,0.0,0.0,0.037,16,39,27
Water Elemental,0.0,0.2821,0.0,16,39,27
Webspinner,0.4375,0.0,0.0,16,39,27
Whirlwind,0.0,0.0,0.6667,16,39,27
Wild Pyromancer,0.125,0.0,0.3333,16,39,27
Windfury Harpy,0.0,0.0256,0.0,16,39,27
Wisp,0.0,0.0513,0.0,16,39,27
Wolfrider,0.125,0.2051,0.0741,16,39,27
Worgen Infiltrator,0.0,0.0256,0.0,16,39,27
Young Dragonhawk,0.0625,0.0,0.0,16,39,27
Young Priestess,0.0625,0.0,0.0,16,39,27
