card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Nerub'ar Weblord,0.0,0.0,0.0476,16,23,21
Nerubian Egg,0.0625,0.0,0.0476,16,23,21
Nightblade,0.0,0.0,0.0476,16,23,21
Novice Engineer,0.0625,0.0435,0.0,16,23,21
Nozdormu,0.0625,0.0,0.0,16,23,21
Ogre Magi,0.0,0.3913,0.0,16,23,21
Pint-Sized Summoner,0.0,0.1304,0.0,16,23,21
Polymorph,0.0,0.913,0.0,16,23,21
Pyroblast,0.0,0.087,0.0,16,23,21
Questing Adventurer,0.0,0.0435,0.0,16,23,21
Raging Worgen,0.0,0.0435,0.0,16,23,21
Ragnaros the Firelord,0.0,0.1304,0.4286,16,23,21
Raid Leader,0.0625,0.3913,0.0,16,23,21
Rampage,0.0,0.0,0.1429,16,23,21
Ravenholdt Assassin,0.0625,0.0,0.0,16,23,21
Razorfen Hunter,0.0,0.0435,0.0,16,23,21
River Crocolisk,0.1875,0.0,0.0952,16,23,21
Savannah Highmane,0.4375,0.0,0.0,16,23,21
Scarlet Crusader,0.3125,0.0,0.1905,16,23,21
Scavenging Hyena,0.4375,0.0,0.0,16,23,21
Secretkeeper,0.0625,0.1739,0.0,16,23,21
Sen'jin Shieldmasta,0.0,0.2609,0.5714,16,23,21
Shade of Naxxramas,0.0,0.0,0.3333,16,23,21
Shattered Sun Cleric,0.0,0.4783,0.0,16,23,21
Shield Block,0.0,0.0,0.6667,16,23,21
Shield Slam,0.0,0.0,0.6667,16,23,21
Shieldbearer,0.0625,0.0,0.0,16,23,21
Silver Hand Knight,0.3125,0.0,0.381,16,23,21
Silverback Patriarch,0.0,0.2609,0.0,16,23,21
Silvermoon Guardian,0.0,0.0,0.4286,16,23,21
Slam,0.0,0.0,0.7143,16,23,21
Sludge Belcher,0.0,0.1739,0.381,16,23,21
Snake Trap,0.25,0.0,0.0,16,23,21
Snipe,0.25,0.0,0.0,16,23,21
Sorcerer's Apprentice,0.0,0.6522,0.0,16,23,21
Spectral Knight,0.0625,0.0,0.0,16,23,21
Spellbreaker,0.0,0.3913,0.0476,16,23,21
Spiteful Smith,0.125,0.0,0.1429,16,23,21
Stampeding Kodo,0.625,0.0,0.0,16,23,21
Starving Buzzard,0.4375,0.0,0.0,16,23,21
Stoneskin Gargoyle,0.0,0.0435,0.0,16,23,21
Stonetusk Boar,0.125,0.0,0.0,16,23,21
Stormpike Commando,0.0,0.1739,0.0,16,23,21
Stormwind Champion,0.0,0.2174,0.0,16,23,21
Stormwind Knight,0.0,0.0435,0.0,16,23,21
Stranglethorn Tiger,0.0625,0.0,0.0476,16,23,21
Sunfury Protector,0.0,0.4348,0.0476,16,23,21
Sunwalker,0.0,0.3043,0.0,16,23,21
Sylvanas Windrunner,0.0,0.0,0.0476,16,23,21
Tauren Warrior,0.0,0.087,0.0,16,23,21
The Black Knight,0.0,0.0435,0.0476,16,23,21
Timber Wolf,0.5,0.0,0.0,16,23,21
Tracking,0.125,0.0,0.0,16,23,21
Tundra Rhino,0.125,0.0,0.0,16,23,21
Twilight Drake,0.0,0.0,0.1905,16,23,21
Undertaker,0.25,0.0,0.0,16,23,21
Unleash the Hounds,1.0,0.0,0.0,16,23,21
Unstable Ghoul,0.0,0.0,0.0952,16,23,21
Upgrade!,0.0,0.0,0.1429,16,23,21
Vaporize,0.0,0.2609,0.0,16,23,21
Venture Co. Mercenary,0.125,0.0435,0.0476,16,23,21
Violet Teacher,0.0,0.3043,0.0952,16,23,21
Voodoo Doctor,0.0625,0.0,0.0,16,23,21
Wailing Soul,0.0,0.0435,0.0,16,23,21
Warsong Commander,0.0,0.0,0.1429,16,23,21
Water Elemental,0.0,0.6087,0.0,16,23,21
Webspinner,0.125,0.0,0.0,16,23,21
Whirlwind,0.0,0.0,0.619,16,23,21
Wild Pyromancer,0.0,0.0435,0.0476,16,23,21
Wisp,0.0,0.0435,0.0,16,23,21
Worgen Infiltrator,0.0625,0.0,0.0,16,23,21
Young Dragonhawk,0.0625,0.0,0.0,16,23,21
Young Priestess,0.0625,0.1304,0.0,16,23,21
Ysera,0.0,0.0,0.0476,16,23,21
Zombie Chow,0.0,0.0,0.0952,16,23,21
