card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abomination,0.1,0.0417,0.0,10,24,20
Abusive Sergeant,0.1,0.0,0.0,10,24,20
Acidic Swamp Ooze,0.0,0.2917,0.15,10,24,20
Acolyte of Pain,0.0,0.125,0.65,10,24,20
Alexstrasza,0.0,0.2917,0.5,10,24,20
Amani Berserker,0.1,0.4583,0.15,10,24,20
Ancient Watcher,0.0,0.0417,0.0,10,24,20
Angry Chicken,0.0,0.0,0.15,10,24,20
Animal Companion,1.0,0.0,0.0,10,24,20
Arathi Weaponsmith,0.0,0.0,0.4,10,24,20
Arcane Explosion,0.0,0.4167,0.0,10,24,20
Arcane Golem,0.1,0.0417,0.0,10,24,20
Arcane Intellect,0.0,0.7917,0.0,10,24,20
Arcane Missiles,0.0,0.5833,0.0,10,24,20
Arcane Shot,0.7,0.0,0.0,10,24,20
Arcanite Reaper,0.0,0.0,0.25,10,24,20
Archmage,0.0,0.0833,0.05,10,24,20
Archmage Antonidas,0.0,0.375,0.0,10,24,20
Argent Commander,0.0,0.125,0.25,10,24,20
Argent Squire,0.0,0.25,0.0,10,24,20
Armorsmith,0.0,0.0,0.65,10,24,20
Azure Drake,0.0,0.75,0.5,10,24,20
Baron Geddon,0.0,0.3333,0.65,10,24,20
Baron Rivendare,0.0,0.0,0.05,10,24,20
Battle Rage,0.0,0.0,0.3,10,24,20
Big Game Hunter,0.0,0.0417,0.0,10,24,20
Blizzard,0.0,0.2917,0.0,10,24,20
Blood Knight,0.0,0.0417,0.0,10,24,20
Bloodfen Raptor,0.3,0.0,0.0,10,24,20
Bloodmage Thalnos,0.0,0.6667,0.0,10,24,20
Bloodsail Corsair,0.0,0.0417,0.0,10,24,20
Bloodsail Raider,0.0,0.0,0.4,10,24,20
Bluegill Warrior,0.0,0.125,0.0,10,24,20
Brawl,0.0,0.0,0.55,10,24,20
Cairne Bloodhoof,0.0,0.2917,0.6,10,24,20
Captain's Parrot,0.0,0.0833,0.0,10,24,20
Cleave,0.0,0.0,0.15,10,24,20
Coldlight Oracle,0.1,0.0417,0.0,10,24,20
Cone of Cold,0.0,0.25,0.0,10,24,20
Counterspell,0.0,0.0417,0.0,10,24,20
Crazed Alchemist,0.0,0.125,0.35,10,24,20
Cruel Taskmaster,0.0,0.0,0.5,10,24,20
Cult Master,0.0,0.0417,0.0,10,24,20
Dalaran Mage,0.0,0.0417,0.0,10,24,20
Dancing Swords,0.0,0.0833,0.0,10,24,20
Dark Iron Dwarf,0.0,0.0,0.05,10,24,20
Deadly Shot,0.7,0.0,0.0,10,24,20
Deathlord,0.1,0.0,0.0,10,24,20
Defender of Argus,0.2,0.125,0.05,10,24,20
Demolisher,0.0,0.0833,0.0,10,24,20
Dire Wolf Alpha,0.1,0.125,0.0,10,24,20
Doomsayer,0.0,0.2917,0.25,10,24,20
Dread Corsair,0.0,0.0,0.05,10,24,20
Eaglehorn Bow,0.8,0.0,0.0,10,24,20
Earthen Ring Farseer,0.0,0.25,0.0,10,24,20
Echoing Ooze,0.0,0.0417,0.05,10,24,20
Elven Archer,0.0,0.0,0.1,10,24,20
Ethereal Arcanist,0.0,0.0417,0.0,10,24,20
Execute,0.0,0.0,0.9,10,24,20
Explosive Shot,0.3,0.0,0.0,10,24,20
Explosive Trap,0.6,0.0,0.0,10,24,20
Faceless Manipulator,0.0,0.25,0.0,10,24,20
Faerie Dragon,0.0,0.125,0.0,10,24,20
Fen Creeper,0.0,0.0417,0.05,10,24,20
Feugen,0.1,0.0,0.0,10,24,20
Fiery War Axe,0.0,0.0,1.0,10,24,20
Fireball,0.0,0.9583,0.0,10,24,20
Flamestrike,0.0,0.5,0.0,10,24,20
Flare,0.7,0.0,0.0,10,24,20
Flesheating Ghoul,0.0,0.0417,0.1,10,24,20
Freezing Trap,0.6,0.0,0.0,10,24,20
Frost Elemental,0.2,0.0417,0.25,10,24,20
Frost Nova,0.0,0.375,0.0,10,24,20
Frostbolt,0.0,0.9583,0.0,10,24,20
Frostwolf Grunt,0.0,0.0833,0.0,10,24,20
Frostwolf Warlord,0.0,0.0,0.05,10,24,20
Frothing Berserker,0.0,0.0,0.55,10,24,20
Gadgetzan Auctioneer,0.0,0.125,0.0,10,24,20
Gladiator's Longbow,0.1,0.0,0.0,10,24,20
Gnomish Inventor,0.0,0.0,0.1,10,24,20
Goldshire Footman,0.0,0.125,0.0,10,24,20
