card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abomination,0.0769,0.0,0.0,13,29,18
Abusive Sergeant,0.0769,0.0345,0.0,13,29,18
Acidic Swamp Ooze,0.0,0.1379,0.1111,13,29,18
Acolyte of Pain,0.0,0.1379,0.2778,13,29,18
Alarm-o-Bot,0.0,0.069,0.0,13,29,18
Alexstrasza,0.2308,0.1724,0.5556,13,29,18
Amani Berserker,0.0,0.2069,0.0556,13,29,18
Ancient Brewmaster,0.0,0.0,0.1111,13,29,18
Ancient Watcher,0.0,0.1724,0.0,13,29,18
Animal Companion,1.0,0.0,0.0,13,29,18
Arathi Weaponsmith,0.0,0.0,0.6111,13,29,18
Arcane Explosion,0.0,0.3793,0.0,13,29,18
Arcane Golem,0.0769,0.0,0.0,13,29,18
Arcane Intellect,0.0,0.6207,0.0,13,29,18
Arcane Missiles,0.0,0.6897,0.0,13,29,18
Arcane Shot,0.3077,0.0,0.0,13,29,18
Arcanite Reaper,0.0,0.0,0.6111,13,29,18
Archmage,0.0769,0.0,0.0,13,29,18
Archmage Antonidas,0.0,0.4138,0.0,13,29,18
Argent Commander,0.0,0.069,0.4444,13,29,18
Argent Squire,0.0,0.1034,0.2222,13,29,18
Armorsmith,0.0,0.0,0.5556,13,29,18
Azure Drake,0.0,0.6897,0.2778,13,29,18
Baron Geddon,0.0,0.0,0.2778,13,29,18
Big Game Hunter,0.0,0.0,0.1111,13,29,18
Blizzard,0.0,0.3103,0.0,13,29,18
Blood Knight,0.0,0.0,0.0556,13,29,18
Bloodfen Raptor,0.1538,0.0,0.0556,13,29,18
Bloodmage Thalnos,0.0,0.3793,0.0,13,29,18
Bloodsail Raider,0.0,0.0,0.7222,13,29,18
Bluegill Warrior,0.0,0.0,0.0556,13,29,18
Brawl,0.0,0.0,0.4444,13,29,18
Cairne Bloodhoof,0.0,0.2069,0.2778,13,29,18
Captain's Parrot,0.0,0.1724,0.2778,13,29,18
Charge,0.0,0.0,0.0556,13,29,18
Cleave,0.0,0.0,0.5556,13,29,18
Commanding Shout,0.0,0.0,0.2778,13,29,18
Cone of Cold,0.0,0.1724,0.0,13,29,18
Counterspell,0.0,0.1724,0.0,13,29,18
Cruel Taskmaster,0.0,0.0,0.8889,13,29,18
Dark Iron Dwarf,0.0,0.0,0.1667,13,29,18
Darkscale Healer,0.0769,0.0,0.0,13,29,18
Deadly Shot,0.4615,0.0,0.0,13,29,18
Death's Bite,0.0,0.0,0.1667,13,29,18
Defender of Argus,0.3077,0.1034,0.1111,13,29,18
Demolisher,0.0,0.0345,0.0,13,29,18
Dire Wolf Alpha,0.0,0.069,0.1111,13,29,18
Doomsayer,0.0,0.1379,0.0,13,29,18
Dragonling Mechanic,0.0769,0.0,0.0,13,29,18
Dread Corsair,0.0769,0.0,0.0,13,29,18
Eaglehorn Bow,1.0,0.0,0.0,13,29,18
Earthen Ring Farseer,0.0,0.1379,0.0,13,29,18
Echoing Ooze,0.1538,0.0,0.0,13,29,18
Elven Archer,0.0,0.0,0.1667,13,29,18
Emperor Cobra,0.0769,0.0,0.0,13,29,18
Ethereal Arcanist,0.0,0.3103,0.0,13,29,18
Execute,0.0,0.0,0.6667,13,29,18
Explosive Shot,0.4615,0.0,0.0,13,29,18
Explosive Trap,0.5385,0.0,0.0,13,29,18
Faceless Manipulator,0.0,0.1724,0.2778,13,29,18
Faerie Dragon,0.0,0.2069,0.2778,13,29,18
Fen Creeper,0.0769,0.069,0.0,13,29,18
Fiery War Axe,0.0,0.0,0.9444,13,29,18
Fireball,0.0,0.6897,0.0,13,29,18
Flamestrike,0.0,0.4138,0.0,13,29,18
Flare,0.7692,0.0,0.0,13,29,18
Freezing Trap,0.5385,0.0,0.0,13,29,18
Frost Elemental,0.0769,0.0,0.0,13,29,18
Frost Nova,0.0,0.2414,0.0,13,29,18
Frostbolt,0.0,1.0,0.0,13,29,18
Frostwolf Grunt,0.0,0.2414,0.0,13,29,18
Frothing Berserker,0.0,0.0,0.6111,13,29,18
Gadgetzan Auctioneer,0.3077,0.0,0.0,13,29,18
Gladiator's Longbow,0.3077,0.0,0.0,13,29,18
Gorehowl,0.0,0.0,0.3889,13,29,18
Grommash Hellscream,0.0,0.0,0.5,13,29,18
Harrison Jones,0.0,0.0,0.0556,13,29,18
Harvest Golem,0.0,0.0,0.1667,13,29,18
