card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Novice Engineer,0.0,0.0968,0.0,11,31,18
Oasis Snapjaw,0.0,0.0,0.1667,11,31,18
Ogre Magi,0.0,0.0,0.0556,11,31,18
Pint-Sized Summoner,0.1818,0.0,0.0,11,31,18
Polymorph,0.0,0.5806,0.0,11,31,18
Pyroblast,0.0,0.1613,0.0,11,31,18
Questing Adventurer,0.0,0.0968,0.0,11,31,18
Raging Worgen,0.0,0.0323,0.6111,11,31,18
Ragnaros the Firelord,0.0,0.0323,0.3889,11,31,18
Raid Leader,0.0909,0.0,0.0,11,31,18
Rampage,0.0,0.0,0.1667,11,31,18
Razorfen Hunter,0.2727,0.0,0.0,11,31,18
Reckless Rocketeer,0.2727,0.0,0.0,11,31,18
River Crocolisk,0.2727,0.0,0.0,11,31,18
Savannah Highmane,0.4545,0.0,0.0,11,31,18
Scarlet Crusader,0.2727,0.0968,0.0,11,31,18
Scavenging Hyena,0.7273,0.0,0.0,11,31,18
Sea Giant,0.2727,0.0,0.0,11,31,18
Secretkeeper,0.0,0.0968,0.0,11,31,18
Sen'jin Shieldmasta,0.2727,0.0323,0.0,11,31,18
Shade of Naxxramas,0.0909,0.0323,0.0,11,31,18
Shattered Sun Cleric,0.2727,0.0,0.0,11,31,18
Shield Block,0.0,0.0,0.7222,11,31,18
Shield Slam,0.0,0.0,0.5,11,31,18
Silver Hand Knight,0.0909,0.0,0.0,11,31,18
Silverback Patriarch,0.0,0.0645,0.0,11,31,18
Silvermoon Guardian,0.0,0.1613,0.0,11,31,18
Slam,0.0,0.0,0.8889,11,31,18
Sludge Belcher,0.1818,0.3548,0.0,11,31,18
Snake Trap,0.2727,0.0,0.0,11,31,18
Sorcerer's Apprentice,0.0,0.3548,0.0,11,31,18
Spectral Knight,0.1818,0.0968,0.0,11,31,18
Spellbender,0.0,0.0968,0.0,11,31,18
Spellbreaker,0.0,0.1613,0.0,11,31,18
Spiteful Smith,0.0,0.0,0.0556,11,31,18
Stampeding Kodo,0.2727,0.0,0.0,11,31,18
Starving Buzzard,0.8182,0.0,0.0,11,31,18
Stoneskin Gargoyle,0.0,0.0,0.0556,11,31,18
Stonetusk Boar,0.4545,0.0,0.0,11,31,18
Stormpike Commando,0.2727,0.0,0.2778,11,31,18
Stormwind Knight,0.2727,0.0,0.0,11,31,18
Stranglethorn Tiger,0.0,0.0323,0.0,11,31,18
Sunfury Protector,0.0,0.0968,0.0556,11,31,18
Sunwalker,0.0,0.2903,0.0556,11,31,18
The Black Knight,0.0,0.0968,0.2778,11,31,18
Timber Wolf,0.4545,0.0,0.0,11,31,18
Tinkmaster Overspark,0.0,0.0,0.0556,11,31,18
Tracking,0.1818,0.0,0.0,11,31,18
Tundra Rhino,0.3636,0.0,0.0,11,31,18
Twilight Drake,0.2727,0.0,0.1667,11,31,18
Unleash the Hounds,0.7273,0.0,0.0,11,31,18
Unstable Ghoul,0.0,0.0,0.2222,11,31,18
Vaporize,0.0,0.0968,0.0,11,31,18
Venture Co. Mercenary,0.0,0.0,0.0556,11,31,18
Wailing Soul,0.0,0.0,0.0556,11,31,18
Warsong Commander,0.0,0.0,0.6111,11,31,18
Water Elemental,0.0,0.5484,0.0,11,31,18
Webspinner,0.1818,0.0,0.0,11,31,18
Whirlwind,0.0,0.0,0.6667,11,31,18
Wild Pyromancer,0.1818,0.2581,0.0556,11,31,18
Windfury Harpy,0.0,0.0645,0.0,11,31,18
Wisp,0.0,0.0968,0.0,11,31,18
Wolfrider,0.5455,0.4839,0.2778,11,31,18
