card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abusive Sergeant,0.25,0.0,0.0,8,22,16
Acidic Swamp Ooze,0.0,0.1818,0.375,8,22,16
Acolyte of Pain,0.0,0.2273,0.5,8,22,16
Alexstrasza,0.0,0.0909,0.375,8,22,16
Amani Berserker,0.0,0.5,0.125,8,22,16
Angry Chicken,0.125,0.0,0.0,8,22,16
Animal Companion,1.0,0.0,0.0,8,22,16
Arathi Weaponsmith,0.0,0.0,0.3125,8,22,16
Arcane Explosion,0.0,0.6364,0.0,8,22,16
Arcane Golem,0.25,0.0,0.0,8,22,16
Arcane Intellect,0.0,0.8182,0.0,8,22,16
Arcane Missiles,0.0,0.8182,0.0,8,22,16
Arcane Shot,0.25,0.0,0.0,8,22,16
Arcanite Reaper,0.0,0.0,0.3125,8,22,16
Archmage,0.0,0.0,0.125,8,22,16
Archmage Antonidas,0.0,0.5455,0.0,8,22,16
Argent Commander,0.0,0.0455,0.375,8,22,16
Argent Squire,0.0,0.2273,0.0,8,22,16
Armorsmith,0.0,0.0,0.5625,8,22,16
Azure Drake,0.0,0.8182,0.0625,8,22,16
Baron Geddon,0.0,0.1364,0.375,8,22,16
Baron Rivendare,0.0,0.0455,0.0,8,22,16
Big Game Hunter,0.0,0.0,0.4375,8,22,16
Blizzard,0.0,0.1818,0.0,8,22,16
Blood Knight,0.0,0.0,0.0625,8,22,16
Bloodfen Raptor,0.0,0.0455,0.3125,8,22,16
Bloodmage Thalnos,0.0,0.6818,0.0,8,22,16
Bloodsail Corsair,0.0,0.0,0.1875,8,22,16
Bloodsail Raider,0.0,0.0455,0.5,8,22,16
Brawl,0.0,0.0,0.4375,8,22,16
Cairne Bloodhoof,0.0,0.1818,0.4375,8,22,16
Cleave,0.0,0.0,0.3125,8,22,16
Cone of Cold,0.0,0.0909,0.0,8,22,16
Counterspell,0.0,0.0909,0.0,8,22,16
Crazed Alchemist,0.0,0.0,0.0625,8,22,16
Cruel Taskmaster,0.0,0.0,0.75,8,22,16
Cult Master,0.125,0.0,0.0,8,22,16
Dancing Swords,0.0,0.0909,0.0,8,22,16
Dark Iron Dwarf,0.0,0.0455,0.1875,8,22,16
Deadly Shot,0.5,0.0,0.0,8,22,16
Defender of Argus,0.125,0.2273,0.0625,8,22,16
Demolisher,0.0,0.0455,0.0,8,22,16
Dire Wolf Alpha,0.375,0.0455,0.1875,8,22,16
Doomsayer,0.0,0.5,0.0,8,22,16
Dragonling Mechanic,0.125,0.0,0.0,8,22,16
Eaglehorn Bow,0.625,0.0,0.0,8,22,16
Earthen Ring Farseer,0.0,0.1818,0.0625,8,22,16
Elven Archer,0.0,0.0,0.3125,8,22,16
Emperor Cobra,0.125,0.0,0.0,8,22,16
Ethereal Arcanist,0.0,0.0909,0.0,8,22,16
Execute,0.0,0.0,0.875,8,22,16
Explosive Shot,0.25,0.0,0.0,8,22,16
Explosive Trap,0.625,0.0,0.0,8,22,16
Faceless Manipulator,0.0,0.1818,0.4375,8,22,16
Faerie Dragon,0.0,0.0455,0.0,8,22,16
Fen Creeper,0.0,0.0,0.0625,8,22,16
Feugen,0.125,0.0,0.25,8,22,16
Fiery War Axe,0.0,0.0,1.0,8,22,16
Fireball,0.0,0.9091,0.0,8,22,16
Flamestrike,0.0,0.6364,0.0,8,22,16
Flare,1.0,0.0,0.0,8,22,16
Flesheating Ghoul,0.0,0.0455,0.0,8,22,16
Freezing Trap,0.25,0.0,0.0,8,22,16
Frost Elemental,0.0,0.0,0.25,8,22,16
Frost Nova,0.0,0.4545,0.0,8,22,16
Frostbolt,0.0,1.0,0.0,8,22,16
Frostwolf Grunt,0.0,0.1364,0.0,8,22,16
Frostwolf Warlord,0.125,0.0,0.0,8,22,16
Frothing Berserker,0.0,0.0,0.625,8,22,16
Gadgetzan Auctioneer,0.0,0.4091,0.0,8,22,16
Gladiator's Longbow,0.125,0.0,0.0,8,22,16
Gnomish Inventor,0.0,0.0455,0.0,8,22,16
Gorehowl,0.0,0.0,0.25,8,22,16
Grommash Hellscream,0.0,0.0,0.4375,8,22,16
Harvest Golem,0.0,0.0,0.625,8,22,16
Heroic Strike,0.0,0.0,0.375,8,22,16
Houndmaster,0.5,0.0,0.0,8,22,16
Hungry Crab,0.0,0.0455,0.0,8,22,16
Hunter's Mark,1.0,0.0,0.0,8,22,16
Ice Barrier,0.0,0.1818,0.0,8,22,16
Ice Block,0.0,0.0909,0.0,8,22,16
Ice Lance,0.0,0.1818,0.0,8,22,16
Imp Master,0.0,0.4091,0.0,8,22,16
Injured Blademaster,0.0,0.0,0.0625,8,22,16
Inner Rage,0.0,0.0,0.1875,8,22,16
Ironbeak Owl,0.5,0.0455,0.1875,8,22,16
Ironforge Rifleman,0.0,0.0455,0.0,8,22,16
Ironfur Grizzly,0.0,0.1364,0.0,8,22,16
Kel'Thuzad,0.0,0.0455,0.0,8,22,16
Kill Command,1.0,0.0,0.0,8,22,16
Knife Juggler,0.0,0.1818,0.25,8,22,16
Kor'kron Elite,0.0,0.0,0.5,8,22,16
Leeroy Jenkins,0.25,0.0455,0.0,8,22,16
Leper Gnome,0.25,0.0455,0.125,8,22,16
Lightwarden,0.0,0.4091,0.0,8,22,16
Loot Hoarder,0.0,0.1818,0.0,8,22,16
Mana Wraith,0.375,0.0455,0.0,8,22,16
Mana Wyrm,0.0,0.6364,0.0,8,22,16
Master Swordsmith,0.0,0.0,0.1875,8,22,16
Millhouse Manastorm,0.0,0.0909,0.125,8,22,16
Mirror Entity,0.0,0.0909,0.0,8,22,16
Mirror Image,0.0,0.3182,0.0,8,22,16
Misdirection,0.25,0.0,0.0,8,22,16
Molten Giant,0.0,0.0909,0.0,8,22,16
Mortal Strike,0.0,0.0,0.125,8,22,16
Mountain Giant,0.0,0.0909,0.0,8,22,16
Murloc Warleader,0.0,0.0455,0.0,8,22,16
Nightblade,0.0,0.0455,0.1875,8,22,16
Novice Engineer,0.0,0.1364,0.0,8,22,16
Pint-Sized Summoner,0.0,0.0909,0.0,8,22,16
Polymorph,0.0,0.7273,0.0,8,22,16
Priestess of Elune,0.25,0.0455,0.0625,8,22,16
Pyroblast,0.0,0.1818,0.0,8,22,16
Raging Worgen,0.125,0.0,0.125,8,22,16
Ragnaros the Firelord,0.0,0.1818,0.4375,8,22,16
Ravenholdt Assassin,0.0,0.0455,0.0,8,22,16
Razorfen Hunter,0.0,0.0,0.0625,8,22,16
River Crocolisk,0.5,0.0,0.0,8,22,16
Savannah Highmane,0.75,0.0,0.0,8,22,16
Scarlet Crusader,0.0,0.0,0.1875,8,22,16
Scavenging Hyena,0.5,0.0,0.0,8,22,16
Secretkeeper,0.0,0.0455,0.0,8,22,16
Shattered Sun Cleric,0.0,0.0455,0.375,8,22,16
Shield Block,0.0,0.0,0.5,8,22,16
Shield Slam,0.0,0.0,0.5,8,22,16
Shieldbearer,0.0,0.0909,0.1875,8,22,16
Silverback Patriarch,0.125,0.0,0.0,8,22,16
Slam,0.0,0.0,0.625,8,22,16
Snipe,0.25,0.0,0.0,8,22,16
Sorcerer's Apprentice,0.0,0.5909,0.0,8,22,16
Spectral Knight,0.125,0.0,0.0,8,22,16
Spellbender,0.0,0.0909,0.0,8,22,16
Spellbreaker,0.0,0.0,0.1875,8,22,16
Stalagg,0.0,0.0,0.1875,8,22,16
Stampeding Kodo,0.125,0.0,0.0,8,22,16
Starving Buzzard,1.0,0.0,0.0,8,22,16
Stonetusk Boar,0.5,0.0,0.0,8,22,16
Stormwind Champion,0.0,0.0455,0.0,8,22,16
Sunfury Protector,0.0,0.0455,0.0,8,22,16
Sunwalker,0.375,0.1818,0.0,8,22,16
Sylvanas Windrunner,0.0,0.1818,0.1875,8,22,16
Tauren Warrior,0.0,0.1818,0.0,8,22,16
The Black Knight,0.0,0.0455,0.125,8,22,16
Thrallmar Farseer,0.0,0.0,0.125,8,22,16
Timber Wolf,0.875,0.0,0.0,8,22,16
Tinkmaster Overspark,0.0,0.0455,0.0625,8,22,16
Tracking,0.625,0.0,0.0,8,22,16
Unleash the Hounds,1.0,0.0,0.0,8,22,16
Vaporize,0.0,0.0909,0.0,8,22,16
Voodoo Doctor,0.0,0.0455,0.0625,8,22,16
Wailing Soul,0.0,0.0455,0.0,8,22,16
Warsong Commander,0.0,0.0,0.5,8,22,16
Water Elemental,0.0,0.8182,0.0,8,22,16
Whirlwind,0.0,0.0,0.4375,8,22,16
Wild Pyromancer,0.0,0.1364,0.0625,8,22,16
