card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Mortal Strike,0.0,0.0,0.1481,16,44,27
Mountain Giant,0.0,0.0,0.0741,16,44,27
Multi-Shot,0.375,0.0,0.0,16,44,27
Murloc Tidehunter,0.0625,0.0,0.0,16,44,27
Murloc Warleader,0.0,0.0227,0.0,16,44,27
Nerub'ar Weblord,0.0625,0.0,0.0,16,44,27
Novice Engineer,0.125,0.1364,0.1111,16,44,27
Oasis Snapjaw,0.0,0.0227,0.0,16,44,27
Ogre Magi,0.0,0.0,0.1111,16,44,27
Polymorph,0.0,0.5909,0.0,16,44,27
Pyroblast,0.0,0.0227,0.0,16,44,27
Raging Worgen,0.0,0.0,0.4074,16,44,27
Ragnaros the Firelord,0.125,0.0455,0.3704,16,44,27
Raid Leader,0.375,0.0227,0.0,16,44,27
Rampage,0.0,0.0,0.2593,16,44,27
Reckless Rocketeer,0.25,0.0,0.0,16,44,27
River Crocolisk,0.1875,0.0,0.0741,16,44,27
Savannah Highmane,0.4375,0.0,0.0,16,44,27
Scarlet Crusader,0.0,0.0227,0.0,16,44,27
Sea Giant,0.0625,0.0227,0.037,16,44,27
Secretkeeper,0.0625,0.1136,0.0,16,44,27
Shattered Sun Cleric,0.125,0.0909,0.0,16,44,27
Shield Block,0.0,0.0,0.6296,16,44,27
Shield Slam,0.0,0.0,0.5556,16,44,27
Shieldbearer,0.375,0.1136,0.0,16,44,27
Silver Hand Knight,0.0,0.0227,0.0,16,44,27
Silverback Patriarch,0.4375,0.0,0.0,16,44,27
Silvermoon Guardian,0.0,0.0455,0.037,16,44,27
Slam,0.0,0.0,0.2963,16,44,27
Sludge Belcher,0.4375,0.5455,0.5185,16,44,27
Sorcerer's Apprentice,0.0,0.2955,0.0,16,44,27
Southsea Captain,0.0,0.0455,0.0,16,44,27
Spectral Knight,0.1875,0.0227,0.0741,16,44,27
Spellbreaker,0.0,0.0455,0.0,16,44,27
Stalagg,0.0,0.1136,0.1111,16,44,27
Stampeding Kodo,0.0625,0.0455,0.1111,16,44,27
Starving Buzzard,0.125,0.0,0.0,16,44,27
Stonetusk Boar,0.5625,0.0682,0.0,16,44,27
Stranglethorn Tiger,0.0,0.0,0.0741,16,44,27
Sunwalker,0.0625,0.2045,0.037,16,44,27
Sylvanas Windrunner,0.125,0.3182,0.5556,16,44,27
Tauren Warrior,0.0,0.0,0.2593,16,44,27
The Black Knight,0.0,0.0,0.2963,16,44,27
