card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Novice Engineer,0.5,0.2444,0.0,12,45,33
Oasis Snapjaw,0.0833,0.0444,0.1212,12,45,33
Ogre Magi,0.0833,0.0,0.0909,12,45,33
Polymorph,0.0,0.7111,0.0,12,45,33
Priestess of Elune,0.0,0.0444,0.0,12,45,33
Pyroblast,0.0,0.5111,0.0,12,45,33
Raging Worgen,0.0,0.0222,0.1212,12,45,33
Ragnaros the Firelord,0.0,0.3778,0.303,12,45,33
Raid Leader,0.0,0.0222,0.0,12,45,33
Rampage,0.0,0.0,0.303,12,45,33
Ravenholdt Assassin,0.0,0.0222,0.0606,12,45,33
Razorfen Hunter,0.0833,0.1778,0.0,12,45,33
Reckless Rocketeer,0.0,0.1556,0.0606,12,45,33
River Crocolisk,0.25,0.0,0.1212,12,45,33
Savannah Highmane,0.1667,0.0,0.0,12,45,33
Scarlet Crusader,0.0,0.0,0.0303,12,45,33
Scavenging Hyena,0.5833,0.0,0.0,12,45,33
Sea Giant,0.0,0.0444,0.0,12,45,33
Secretkeeper,0.0,0.0889,0.0,12,45,33
Sen'jin Shieldmasta,0.0,0.0222,0.4242,12,45,33
Shade of Naxxramas,0.0,0.2444,0.0,12,45,33
Shattered Sun Cleric,0.0,0.0444,0.0909,12,45,33
Shield Block,0.0,0.0,0.4545,12,45,33
Shield Slam,0.0,0.0,0.697,12,45,33
Shieldbearer,0.25,0.0,0.0303,12,45,33
Silver Hand Knight,0.0,0.0,0.0606,12,45,33
Silvermoon Guardian,0.0,0.1111,0.0303,12,45,33
Slam,0.0,0.0,0.7273,12,45,33
Sludge Belcher,0.0833,0.0,0.0606,12,45,33
Snake Trap,0.25,0.0,0.0,12,45,33
Sorcerer's Apprentice,0.0,0.2889,0.0,12,45,33
Southsea Deckhand,0.0,0.0444,0.0303,12,45,33
Spectral Knight,0.1667,0.0,0.0,12,45,33
Spellbreaker,0.0833,0.0,0.0,12,45,33
Spiteful Smith,0.0,0.0444,0.0,12,45,33
Stampeding Kodo,0.5833,0.1111,0.0,12,45,33
Starving Buzzard,1.0,0.0,0.0,12,45,33
Stonetusk Boar,0.9167,0.0667,0.0303,12,45,33
Stranglethorn Tiger,0.0,0.0889,0.0606,12,45,33
Sunfury Protector,0.3333,0.0,0.1515,12,45,33
Sunwalker,0.1667,0.0222,0.2727,12,45,33
Sylvanas Windrunner,0.0,0.2,0.2424,12,45,33
Tauren Warrior,0.0,0.0444,0.1212,12,45,33
The Black Knight,0.0,0.0,0.1515,12,45,33
Thrallmar Farseer,0.0,0.0222,0.0,12,45,33
Timber Wolf,0.9167,0.0,0.0,12,45,33
Tinkmaster Overspark,0.0,0.0444,0.0,12,45,33
Tracking,0.4167,0.0,0.0,12,45,33
Tundra Rhino,0.5,0.0,0.0,12,45,33
Twilight Drake,0.0833,0.1111,0.0909,12,45,33
Undertaker,0.0,0.0,0.0606,12,45,33
Unleash the Hounds,0.8333,0.0,0.0,12,45,33
Vaporize,0.0,0.4222,0.0,12,45,33
Venture Co. Mercenary,0.0,0.0889,0.0303,12,45,33
Violet Teacher,0.0833,0.0222,0.0,12,45,33
Voodoo Doctor,0.0,0.0222,0.0606,12,45,33
Wailing Soul,0.0,0.0,0.0303,12,45,33
War Golem,0.4167,0.0,0.0,12,45,33
Warsong Commander,0.0,0.0,0.3333,12,45,33
Water Elemental,0.0,0.5111,0.0,12,45,33
