card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Mirror Entity,0.0,0.275,0.0,22,40,36
Mirror Image,0.0,0.15,0.0,22,40,36
Misdirection,0.4545,0.0,0.0,22,40,36
Mogu'shan Warden,0.0455,0.225,0.0,22,40,36
Molten Giant,0.0,0.225,0.0,22,40,36
Mountain Giant,0.0,0.05,0.0,22,40,36
Multi-Shot,0.2727,0.0,0.0,22,40,36
Murloc Raider,0.1364,0.0,0.0,22,40,36
Murloc Tidehunter,0.1364,0.025,0.0,22,40,36
Murloc Warleader,0.0,0.075,0.0556,22,40,36
Nat Pagle,0.0909,0.025,0.0,22,40,36
Nerub'ar Weblord,0.3182,0.0,0.0278,22,40,36
Nerubian Egg,0.0455,0.0,0.0,22,40,36
Nightblade,0.0,0.3,0.0556,22,40,36
Novice Engineer,0.0909,0.075,0.0,22,40,36
Nozdormu,0.0,0.1,0.0278,22,40,36
Oasis Snapjaw,0.1818,0.0,0.0,22,40,36
Pint-Sized Summoner,0.0,0.0,0.0556,22,40,36
Polymorph,0.0,0.575,0.0,22,40,36
Priestess of Elune,0.0909,0.0,0.0,22,40,36
Pyroblast,0.0,0.3,0.0,22,40,36
Questing Adventurer,0.0,0.025,0.0278,22,40,36
Raging Worgen,0.0455,0.0,0.1389,22,40,36
Ragnaros the Firelord,0.3636,0.5,0.4444,22,40,36
Raid Leader,0.0,0.025,0.0,22,40,36
Ravenholdt Assassin,0.0455,0.0,0.0,22,40,36
Razorfen Hunter,0.0,0.05,0.0,22,40,36
Reckless Rocketeer,0.0909,0.075,0.0833,22,40,36
River Crocolisk,0.0,0.0,0.0278,22,40,36
Savannah Highmane,0.6364,0.0,0.0,22,40,36
Scarlet Crusader,0.0,0.075,0.0,22,40,36
Scavenging Hyena,0.0455,0.0,0.0,22,40,36
Secretkeeper,0.2727,0.2,0.0,22,40,36
Sen'jin Shieldmasta,0.0,0.075,0.1389,22,40,36
Shade of Naxxramas,0.0,0.025,0.0833,22,40,36
Shield Block,0.0,0.0,0.9167,22,40,36
Shield Slam,0.0,0.0,0.9167,22,40,36
Shieldbearer,0.1818,0.05,0.0,22,40,36
Silver Hand Knight,0.0455,0.0,0.0,22,40,36
Slam,0.0,0.0,0.6389,22,40,36
Sludge Belcher,0.1818,0.525,1.0,22,40,36
Snake Trap,0.0909,0.0,0.0,22,40,36
Sorcerer's Apprentice,0.0,0.25,0.0,22,40,36
Spectral Knight,0.0455,0.025,0.0833,22,40,36
Spellbender,0.0,0.075,0.0,22,40,36
Spellbreaker,0.0,0.0,0.0833,22,40,36
Spiteful Smith,0.0,0.1,0.0,22,40,36
Stalagg,0.1364,0.225,0.4722,22,40,36
Starving Buzzard,0.3182,0.0,0.0,22,40,36
Stonetusk Boar,0.1818,0.0,0.0,22,40,36
Stormpike Commando,0.0,0.1,0.0,22,40,36
Stormwind Champion,0.0455,0.025,0.0,22,40,36
Stormwind Knight,0.0,0.0,0.1111,22,40,36
Stranglethorn Tiger,0.0455,0.0,0.0278,22,40,36
Sunwalker,0.0,0.1,0.3611,22,40,36
Sylvanas Windrunner,0.2273,0.125,0.5556,22,40,36
The Black Knight,0.0,0.0,0.3056,22,40,36
Timber Wolf,0.0909,0.0,0.0,22,40,36
Tinkmaster Overspark,0.0,0.025,0.1389,22,40,36
Undertaker,0.6364,0.1,0.25,22,40,36
Unleash the Hounds,0.7727,0.0,0.0,22,40,36
Unstable Ghoul,0.4545,0.1,0.7222,22,40,36
Upgrade!,0.0,0.0,0.0278,22,40,36
Vaporize,0.0,0.525,0.0,22,40,36
Venture Co. Mercenary,0.0,0.125,0.0278,22,40,36
Voodoo Doctor,0.0,0.075,0.0556,22,40,36
Wailing Soul,0.0455,0.0,0.0,22,40,36
War Golem,0.0,0.025,0.0,22,40,36
Warsong Commander,0.0,0.0,0.1111,22,40,36
Water Elemental,0.0,0.075,0.0,22,40,36
Webspinner,0.6364,0.0,0.0,22,40,36
Whirlwind,0.0,0.0,0.25,22,40,36
Wild Pyromancer,0.0,0.0,0.0833,22,40,36
Windfury Harpy,0.0,0.075,0.0,22,40,36
Wisp,0.1364,0.05,0.0,22,40,36
Wolfrider,0.0,0.075,0.0278,22,40,36
Worgen Infiltrator,0.1364,0.05,0.0,22,40,36
Young Dragonhawk,0.1364,0.025,0.0,22,40,36
Youthful Brewmaster,0.0,0.0,0.0278,22,40,36
Ysera,0.2273,0.1,0.3333,22,40,36
Zombie Chow,0.0,0.0,0.1667,22,40,36
