card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abusive Sergeant,0.0,0.125,0.0,5,24,21
Acidic Swamp Ooze,0.2,0.0,0.1429,5,24,21
Acolyte of Pain,0.0,0.5,0.9048,5,24,21
Alexstrasza,0.0,0.125,0.1429,5,24,21
Amani Berserker,0.0,0.2083,0.5238,5,24,21
Ancient Mage,0.0,0.2083,0.0,5,24,21
Animal Companion,1.0,0.0,0.0,5,24,21
Arathi Weaponsmith,0.0,0.0,0.619,5,24,21
Arcane Explosion,0.0,0.4583,0.0,5,24,21
Arcane Golem,0.0,0.2083,0.0,5,24,21
Arcane Intellect,0.0,0.5833,0.0,5,24,21
Arcane Missiles,0.0,0.5417,0.0,5,24,21
Arcanite Reaper,0.0,0.0,0.1429,5,24,21
Archmage,0.0,0.0417,0.0952,5,24,21
Archmage Antonidas,0.0,0.25,0.0,5,24,21
Argent Commander,0.0,0.0,0.1905,5,24,21
Argent Squire,0.0,0.0,0.1429,5,24,21
Armorsmith,0.0,0.0,0.7143,5,24,21
Azure Drake,0.0,0.4167,0.0476,5,24,21
Baron Geddon,0.0,0.0833,0.1429,5,24,21
Big Game Hunter,0.0,0.0417,0.2381,5,24,21
Blizzard,0.0,0.7083,0.0,5,24,21
Blood Knight,0.0,0.0,0.1429,5,24,21
Bloodfen Raptor,1.0,0.0833,0.0476,5,24,21
Bloodmage Thalnos,0.2,0.5,0.0,5,24,21
Bloodsail Corsair,0.0,0.0417,0.0,5,24,21
Booty Bay Bodyguard,0.8,0.0,0.0476,5,24,21
Boulderfist Ogre,0.2,0.1667,0.0,5,24,21
Brawl,0.0,0.0,0.2381,5,24,21
Cairne Bloodhoof,0.0,0.125,0.1429,5,24,21
Chillwind Yeti,0.0,0.125,0.0,5,24,21
Cleave,0.0,0.0,0.4762,5,24,21
Coldlight Oracle,0.0,0.0417,0.0476,5,24,21
Coldlight Seer,0.0,0.0,0.1429,5,24,21
Commanding Shout,0.0,0.0,0.2381,5,24,21
Cone of Cold,0.0,0.1667,0.0,5,24,21
Cruel Taskmaster,0.0,0.0,0.9524,5,24,21
Cult Master,0.0,0.2083,0.1905,5,24,21
Dark Iron Dwarf,0.0,0.0,0.0952,5,24,21
Darkscale Healer,0.0,0.0833,0.0,5,24,21
Deadly Shot,1.0,0.0,0.0,5,24,21
Death's Bite,0.0,0.0,0.6667,5,24,21
Deathlord,0.0,0.0417,0.0,5,24,21
Defender of Argus,0.0,0.0,0.2857,5,24,21
Demolisher,0.0,0.2917,0.0,5,24,21
Dire Wolf Alpha,0.0,0.0,0.0952,5,24,21
Doomsayer,0.0,0.3333,0.0,5,24,21
Dragonling Mechanic,0.0,0.2083,0.0,5,24,21
Dread Corsair,0.0,0.0,0.2381,5,24,21
Duplicate,0.0,0.0417,0.0,5,24,21
Eaglehorn Bow,0.8,0.0,0.0,5,24,21
Execute,0.0,0.0,0.7143,5,24,21
Explosive Trap,0.8,0.0,0.0,5,24,21
Faceless Manipulator,0.0,0.0,0.1429,5,24,21
Faerie Dragon,0.0,0.0,0.1905,5,24,21
Fen Creeper,0.0,0.0,0.0952,5,24,21
Feugen,0.0,0.0833,0.0,5,24,21
Fiery War Axe,0.0,0.0,0.5714,5,24,21
Fireball,0.0,0.625,0.0,5,24,21
Flamestrike,0.0,0.2917,0.0,5,24,21
Flesheating Ghoul,0.8,0.2083,0.1905,5,24,21
Frost Elemental,0.0,0.125,0.0,5,24,21
Frost Nova,0.0,0.4583,0.0,5,24,21
Frostbolt,0.0,1.0,0.0,5,24,21
Frothing Berserker,0.0,0.0,0.5238,5,24,21
Gadgetzan Auctioneer,0.0,0.7917,0.1429,5,24,21
Gorehowl,0.0,0.0,0.2857,5,24,21
Grommash Hellscream,0.0,0.0,0.2381,5,24,21
Gurubashi Berserker,0.0,0.0833,0.4286,5,24,21
Harrison Jones,0.0,0.1667,0.0,5,24,21
Harvest Golem,0.0,0.125,0.1429,5,24,21
Haunted Creeper,0.2,0.0417,0.0,5,24,21
Houndmaster,1.0,0.0,0.0,5,24,21
Ice Barrier,0.0,0.5,0.0,5,24,21
Ice Block,0.0,0.5,0.0,5,24,21
Ice Lance,0.0,0.7917,0.0,5,24,21
Imp Master,0.0,0.0833,0.0,5,24,21
Injured Blademaster,0.0,0.0417,0.0,5,24,21
Inner Rage,0.0,0.0,0.5238,5,24,21
Ironbeak Owl,0.6,0.125,0.0,5,24,21
Ironforge Rifleman,0.0,0.0417,0.0,5,24,21
Ironfur Grizzly,0.0,0.2083,0.0,5,24,21
Jungle Panther,0.0,0.0417,0.0,5,24,21
Kill Command,1.0,0.0,0.0,5,24,21
Kirin Tor Mage,0.0,0.0417,0.0,5,24,21
Knife Juggler,0.2,0.125,0.1905,5,24,21
Kobold Geomancer,0.0,0.3333,0.0,5,24,21
Kor'kron Elite,0.0,0.0,0.1905,5,24,21
Leeroy Jenkins,1.0,0.0,0.0,5,24,21
Leper Gnome,0.0,0.0833,0.0952,5,24,21
Loot Hoarder,0.0,0.0833,0.1905,5,24,21
Lord of the Arena,0.0,0.0833,0.0,5,24,21
Mad Scientist,0.2,0.0,0.0,5,24,21
Maexxna,0.0,0.0,0.0476,5,24,21
Mana Addict,0.0,0.2083,0.0952,5,24,21
Mana Wyrm,0.0,0.375,0.0,5,24,21
Mirror Image,0.0,0.625,0.0,5,24,21
Mortal Strike,0.0,0.0,0.0952,5,24,21
Murloc Tidecaller,0.0,0.0417,0.0952,5,24,21
Murloc Tidehunter,0.0,0.0833,0.0,5,24,21
Novice Engineer,0.8,0.0,0.0,5,24,21
Oasis Snapjaw,0.4,0.0,0.1905,5,24,21
Ogre Magi,0.0,0.2083,0.0,5,24,21
Polymorph,0.0,0.4167,0.0,5,24,21
Priestess of Elune,0.8,0.0,0.1429,5,24,21
Pyroblast,0.0,0.2917,0.0,5,24,21
Questing Adventurer,0.0,0.0,0.1429,5,24,21
Raging Worgen,0.0,0.1667,0.0952,5,24,21
Ragnaros the Firelord,0.0,0.125,0.2857,5,24,21
Ravenholdt Assassin,0.0,0.0,0.0952,5,24,21
Razorfen Hunter,0.0,0.0,0.1905,5,24,21
River Crocolisk,1.0,0.0417,0.0476,5,24,21
Savannah Highmane,1.0,0.0,0.0,5,24,21
Scarlet Crusader,0.0,0.0833,0.0476,5,24,21
Scavenging Hyena,1.0,0.0,0.0,5,24,21
Sea Giant,0.0,0.0,0.0952,5,24,21
Secretkeeper,0.0,0.0,0.0476,5,24,21
Sen'jin Shieldmasta,0.0,0.0,0.1429,5,24,21
Shade of Naxxramas,0.0,0.0,0.1429,5,24,21
Shattered Sun Cleric,0.0,0.25,0.0952,5,24,21
Shield Block,0.0,0.0,0.7143,5,24,21
Shield Slam,0.0,0.0,0.2857,5,24,21
Shieldbearer,0.0,0.3333,0.0,5,24,21
Silver Hand Knight,0.0,0.0833,0.0,5,24,21
Slam,0.0,0.0,0.3333,5,24,21
Sludge Belcher,0.8,0.5833,0.0476,5,24,21
Sorcerer's Apprentice,0.0,0.3333,0.0,5,24,21
Southsea Captain,0.0,0.0417,0.0,5,24,21
Southsea Deckhand,0.0,0.1667,0.0,5,24,21
Spellbender,0.0,0.0833,0.0,5,24,21
Spiteful Smith,0.0,0.0417,0.0,5,24,21
Starving Buzzard,0.6,0.0,0.0,5,24,21
Stoneskin Gargoyle,0.0,0.0417,0.0,5,24,21
Stonetusk Boar,1.0,0.0,0.0,5,24,21
Sunwalker,0.0,0.1667,0.5238,5,24,21
Sylvanas Windrunner,0.0,0.2083,0.2381,5,24,21
Tauren Warrior,0.0,0.0833,0.0,5,24,21
Timber Wolf,0.2,0.0,0.0,5,24,21
Tinkmaster Overspark,0.0,0.0833,0.0,5,24,21
Tracking,0.2,0.0,0.0,5,24,21
Tundra Rhino,1.0,0.0,0.0,5,24,21
Twilight Drake,0.0,0.0417,0.0,5,24,21
Undertaker,0.0,0.0417,0.0952,5,24,21
Unleash the Hounds,1.0,0.0,0.0,5,24,21
Upgrade!,0.0,0.0,0.0952,5,24,21
Vaporize,0.0,0.2083,0.0,5,24,21
Violet Teacher,0.0,0.0833,0.0,5,24,21
Voodoo Doctor,0.0,0.125,0.1429,5,24,21
Warsong Commander,0.0,0.0,0.4762,5,24,21
Water Elemental,0.0,0.4583,0.0,5,24,21
Webspinner,1.0,0.0,0.0,5,24,21
Whirlwind,0.0,0.0,0.7619,5,24,21
Wild Pyromancer,0.0,0.0833,0.4286,5,24,21
Windfury Harpy,0.0,0.2083,0.0,5,24,21
Wisp,0.0,0.0417,0.0,5,24,21
Wolfrider,0.0,0.0833,0.1905,5,24,21
Youthful Brewmaster,0.0,0.1667,0.0,5,24,21
Ysera,0.0,0.1667,0.1429,5,24,21
Zombie Chow,0.0,0.0,0.0476,5,24,21
