card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Rampage,0.0,0.0,0.05,15,16,20
Ravenholdt Assassin,0.0667,0.0625,0.05,15,16,20
Razorfen Hunter,0.0,0.0,0.05,15,16,20
River Crocolisk,0.2667,0.0625,0.0,15,16,20
Savannah Highmane,0.5333,0.0,0.0,15,16,20
Scavenging Hyena,0.9333,0.0,0.0,15,16,20
Sen'jin Shieldmasta,0.0,0.3125,0.35,15,16,20
Shade of Naxxramas,0.0,0.1875,0.05,15,16,20
Shattered Sun Cleric,0.0,0.0,0.05,15,16,20
Shield Block,0.0,0.0,0.8,15,16,20
Shield Slam,0.0,0.0,0.75,15,16,20
Shieldbearer,0.0,0.0,0.05,15,16,20
Silver Hand Knight,0.0,0.0,0.05,15,16,20
Silvermoon Guardian,0.0,0.0,0.1,15,16,20
Slam,0.0,0.0,0.85,15,16,20
Sludge Belcher,0.3333,0.4375,0.4,15,16,20
Snake Trap,0.2667,0.0,0.0,15,16,20
Snipe,0.3333,0.0,0.0,15,16,20
Sorcerer's Apprentice,0.0,0.25,0.0,15,16,20
Spectral Knight,0.0,0.0,0.05,15,16,20
Spellbreaker,0.0,0.125,0.35,15,16,20
Starving Buzzard,1.0,0.0,0.0,15,16,20
Stonetusk Boar,0.4,0.0,0.0,15,16,20
Stranglethorn Tiger,0.3333,0.1875,0.05,15,16,20
Sunfury Protector,0.0,0.25,0.05,15,16,20
Sunwalker,0.0,0.4375,0.0,15,16,20
Sylvanas Windrunner,0.0,0.25,0.0,15,16,20
The Black Knight,0.0,0.0625,0.3,15,16,20
Timber Wolf,0.8,0.0,0.0,15,16,20
Tinkmaster Overspark,0.0,0.1875,0.05,15,16,20
Tracking,0.9333,0.0,0.0,15,16,20
Tundra Rhino,0.2667,0.0,0.0,15,16,20
Unleash the Hounds,0.9333,0.0,0.0,15,16,20
Unstable Ghoul,0.0667,0.25,0.0,15,16,20
Upgrade!,0.0,0.0,0.05,15,16,20
Vaporize,0.0,0.3125,0.0,15,16,20
Venture Co. Mercenary,0.0,0.0,0.05,15,16,20
Violet Teacher,0.0,0.0,0.05,15,16,20
Voodoo Doctor,0.0,0.0,0.05,15,16,20
Warsong Commander,0.0,0.0,0.15,15,16,20
Water Elemental,0.0,0.75,0.0,15,16,20
Webspinner,0.4,0.0,0.0,15,16,20
Whirlwind,0.0,0.0,0.85,15,16,20
Wild Pyromancer,0.0,0.1875,0.55,15,16,20
Windfury Harpy,0.0,0.0,0.05,15,16,20
Wolfrider,0.0,0.0625,0.05,15,16,20
Worgen Infiltrator,0.0,0.25,0.0,15,16,20
Young Dragonhawk,0.1333,0.0,0.0,15,16,20
Young Priestess,0.2,0.0,0.0,15,16,20
Youthful Brewmaster,0.0,0.0,0.05,15,16,20
Ysera,0.0,0.25,0.1,15,16,20
Zombie Chow,0.0667,0.0,0.05,15,16,20
