card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abusive Sergeant,0.2857,0.0,0.0,7,25,19
Acidic Swamp Ooze,0.0,0.36,0.1053,7,25,19
Acolyte of Pain,0.0,0.16,0.3684,7,25,19
Alexstrasza,0.0,0.4,0.4211,7,25,19
Amani Berserker,0.0,0.36,0.0526,7,25,19
Ancient Brewmaster,0.0,0.0,0.1579,7,25,19
Ancient Watcher,0.0,0.04,0.0,7,25,19
Animal Companion,1.0,0.0,0.0,7,25,19
Arathi Weaponsmith,0.0,0.0,0.4211,7,25,19
Arcane Explosion,0.0,0.32,0.0,7,25,19
Arcane Golem,0.2857,0.0,0.0,7,25,19
Arcane Intellect,0.0,0.72,0.0,7,25,19
Arcane Missiles,0.0,0.64,0.0,7,25,19
Arcane Shot,0.2857,0.0,0.0,7,25,19
Arcanite Reaper,0.0,0.0,0.5263,7,25,19
Archmage,0.0,0.08,0.0,7,25,19
Archmage Antonidas,0.0,0.32,0.0,7,25,19
Argent Commander,0.0,0.04,0.1579,7,25,19
Argent Squire,0.0,0.08,0.0526,7,25,19
Armorsmith,0.0,0.0,0.7368,7,25,19
Azure Drake,0.0,0.84,0.5263,7,25,19
Baron Geddon,0.0,0.0,0.2632,7,25,19
Baron Rivendare,0.0,0.0,0.0526,7,25,19
Battle Rage,0.0,0.0,0.1053,7,25,19
Big Game Hunter,0.0,0.08,0.0,7,25,19
Blizzard,0.0,0.32,0.0,7,25,19
Blood Knight,0.0,0.04,0.0,7,25,19
Bloodmage Thalnos,0.0,0.44,0.0,7,25,19
Bloodsail Corsair,0.0,0.0,0.1053,7,25,19
Bloodsail Raider,0.0,0.0,0.5263,7,25,19
Bluegill Warrior,0.0,0.08,0.0,7,25,19
Boulderfist Ogre,0.0,0.04,0.0,7,25,19
Brawl,0.0,0.0,0.5263,7,25,19
Cairne Bloodhoof,0.0,0.36,0.4211,7,25,19
Charge,0.0,0.0,0.1053,7,25,19
Chillwind Yeti,0.0,0.04,0.0,7,25,19
Cleave,0.0,0.0,0.3684,7,25,19
Coldlight Oracle,0.0,0.04,0.0,7,25,19
Commanding Shout,0.0,0.0,0.1579,7,25,19
Cone of Cold,0.0,0.28,0.0,7,25,19
Crazed Alchemist,0.0,0.0,0.3158,7,25,19
Cruel Taskmaster,0.0,0.0,0.3684,7,25,19
Dark Iron Dwarf,0.0,0.0,0.1579,7,25,19
Darkscale Healer,0.0,0.04,0.0,7,25,19
Deathlord,0.0,0.04,0.0,7,25,19
Defender of Argus,0.7143,0.16,0.2105,7,25,19
Dire Wolf Alpha,0.0,0.04,0.2105,7,25,19
Doomsayer,0.0,0.32,0.0,7,25,19
Duplicate,0.0,0.04,0.0,7,25,19
Eaglehorn Bow,1.0,0.0,0.0,7,25,19
Earthen Ring Farseer,0.0,0.24,0.1053,7,25,19
Echoing Ooze,0.0,0.04,0.0,7,25,19
Elite Tauren Chieftain,0.0,0.04,0.0,7,25,19
Elven Archer,0.0,0.04,0.4737,7,25,19
Execute,0.0,0.0,0.8947,7,25,19
Explosive Trap,0.5714,0.0,0.0,7,25,19
Faceless Manipulator,0.0,0.32,0.0,7,25,19
Faerie Dragon,0.0,0.04,0.1579,7,25,19
Fen Creeper,0.0,0.04,0.0,7,25,19
Fiery War Axe,0.0,0.0,1.0,7,25,19
Fireball,0.0,1.0,0.0,7,25,19
Flamestrike,0.0,0.56,0.0,7,25,19
Flare,0.8571,0.0,0.0,7,25,19
Flesheating Ghoul,0.0,0.0,0.1053,7,25,19
Freezing Trap,0.1429,0.0,0.0,7,25,19
Frost Elemental,0.0,0.0,0.1053,7,25,19
Frost Nova,0.0,0.4,0.0,7,25,19
Frostbolt,0.0,1.0,0.0,7,25,19
Frostwolf Grunt,0.0,0.04,0.0,7,25,19
Frostwolf Warlord,0.0,0.04,0.0,7,25,19
Frothing Berserker,0.0,0.0,0.2632,7,25,19
Gadgetzan Auctioneer,0.0,0.08,0.0,7,25,19
Gladiator's Longbow,0.2857,0.0,0.0,7,25,19
Gnomish Inventor,0.0,0.04,0.0,7,25,19
Gorehowl,0.0,0.0,0.5263,7,25,19
Grommash Hellscream,0.0,0.0,0.6842,7,25,19
Gurubashi Berserker,0.0,0.04,0.0,7,25,19
Harrison Jones,0.2857,0.0,0.0,7,25,19
Harvest Golem,0.0,0.16,0.3158,7,25,19
Haunted Creeper,0.1429,0.0,0.0,7,25,19
Heroic Strike,0.0,0.0,0.3158,7,25,19
Houndmaster,0.7143,0.0,0.0,7,25,19
Hunter's Mark,1.0,0.0,0.0,7,25,19
Ice Barrier,0.0,0.24,0.0,7,25,19
Ice Block,0.0,0.4,0.0,7,25,19
Ice Lance,0.0,0.44,0.0,7,25,19
Inner Rage,0.0,0.0,0.6842,7,25,19
Ironbeak Owl,0.4286,0.0,0.1053,7,25,19
Ironforge Rifleman,0.0,0.04,0.0,7,25,19
Ironfur Grizzly,0.1429,0.0,0.0,7,25,19
Jungle Panther,0.1429,0.0,0.0,7,25,19
Kill Command,1.0,0.0,0.0,7,25,19
Knife Juggler,0.0,0.2,0.1579,7,25,19
Kobold Geomancer,0.0,0.04,0.0,7,25,19
Kor'kron Elite,0.0,0.0,0.4211,7,25,19
Leeroy Jenkins,0.2857,0.04,0.0526,7,25,19
Leper Gnome,0.2857,0.04,0.1579,7,25,19
Loatheb,0.4286,0.0,0.1053,7,25,19
Loot Hoarder,0.0,0.28,0.0,7,25,19
Mad Scientist,0.1429,0.04,0.0,7,25,19
Mana Wyrm,0.0,0.48,0.0,7,25,19
Master Swordsmith,0.0,0.0,0.1053,7,25,19
Millhouse Manastorm,0.0,0.04,0.0,7,25,19
Mirror Image,0.0,0.72,0.0,7,25,19
Misdirection,0.2857,0.0,0.0,7,25,19
Molten Giant,0.0,0.28,0.0,7,25,19
Mortal Strike,0.0,0.0,0.1053,7,25,19
Mountain Giant,0.0,0.28,0.0,7,25,19
Murloc Raider,0.0,0.0,0.0526,7,25,19
Nightblade,0.0,0.04,0.1053,7,25,19
Novice Engineer,0.0,0.12,0.0,7,25,19
Nozdormu,0.0,0.16,0.0,7,25,19
Polymorph,0.0,0.68,0.0,7,25,19
Priestess of Elune,0.0,0.12,0.0,7,25,19
Pyroblast,0.0,0.24,0.0,7,25,19
Questing Adventurer,0.0,0.04,0.0,7,25,19
Raging Worgen,0.0,0.0,0.0526,7,25,19
Ragnaros the Firelord,0.0,0.4,0.1579,7,25,19
Ravenholdt Assassin,0.0,0.2,0.0,7,25,19
Reckless Rocketeer,0.1429,0.0,0.1579,7,25,19
River Crocolisk,0.5714,0.0,0.0,7,25,19
Savannah Highmane,0.5714,0.0,0.0,7,25,19
Scarlet Crusader,0.0,0.0,0.1053,7,25,19
Scavenging Hyena,0.7143,0.0,0.0,7,25,19
Sea Giant,0.0,0.04,0.0,7,25,19
Secretkeeper,0.0,0.12,0.1053,7,25,19
Sen'jin Shieldmasta,0.0,0.04,0.1053,7,25,19
Shattered Sun Cleric,0.0,0.08,0.1053,7,25,19
Shield Block,0.0,0.0,0.7368,7,25,19
Shield Slam,0.0,0.0,0.6842,7,25,19
Shieldbearer,0.0,0.0,0.1053,7,25,19
Silver Hand Knight,0.0,0.16,0.1053,7,25,19
Silverback Patriarch,0.1429,0.0,0.0,7,25,19
Silvermoon Guardian,0.0,0.04,0.0,7,25,19
Slam,0.0,0.0,0.7895,7,25,19
Sludge Belcher,0.1429,0.68,0.0,7,25,19
Snipe,0.1429,0.0,0.0,7,25,19
Sorcerer's Apprentice,0.0,0.44,0.0,7,25,19
Spellbreaker,0.0,0.04,0.4211,7,25,19
Spiteful Smith,0.0,0.0,0.2105,7,25,19
Stampeding Kodo,0.5714,0.0,0.0,7,25,19
Starving Buzzard,1.0,0.0,0.0,7,25,19
Stonetusk Boar,0.7143,0.0,0.0,7,25,19
Stormpike Commando,0.0,0.04,0.0,7,25,19
Stormwind Knight,0.0,0.04,0.0,7,25,19
Sunwalker,0.0,0.2,0.1579,7,25,19
Sylvanas Windrunner,0.0,0.0,0.3684,7,25,19
The Black Knight,0.0,0.2,0.2632,7,25,19
Timber Wolf,0.2857,0.0,0.0,7,25,19
Tinkmaster Overspark,0.0,0.08,0.0,7,25,19
Tracking,0.2857,0.0,0.0,7,25,19
Unleash the Hounds,1.0,0.0,0.0,7,25,19
Unstable Ghoul,0.1429,0.0,0.0,7,25,19
Upgrade!,0.0,0.0,0.2632,7,25,19
Vaporize,0.0,0.08,0.0,7,25,19
Venture Co. Mercenary,0.0,0.0,0.0526,7,25,19
Violet Teacher,0.0,0.04,0.0,7,25,19
Warsong Commander,0.0,0.0,0.3684,7,25,19
Water Elemental,0.0,0.56,0.0,7,25,19
Webspinner,0.5714,0.0,0.0,7,25,19
Whirlwind,0.0,0.0,0.5789,7,25,19
Wild Pyromancer,0.0,0.16,0.3684,7,25,19
Wolfrider,0.2857,0.2,0.0526,7,25,19
Worgen Infiltrator,0.0,0.0,0.1053,7,25,19
Young Priestess,0.0,0.08,0.0,7,25,19
Ysera,0.0,0.0,0.2632,7,25,19
