card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abomination,0.25,0.0,0.0,8,21,20
Abusive Sergeant,0.5,0.0,0.0,8,21,20
Acidic Swamp Ooze,0.0,0.1429,0.2,8,21,20
Acolyte of Pain,0.0,0.1429,0.5,8,21,20
Alexstrasza,0.0,0.1905,0.1,8,21,20
Amani Berserker,0.0,0.2857,0.1,8,21,20
Ancient Brewmaster,0.0,0.0,0.1,8,21,20
Ancient Watcher,0.0,0.0,0.1,8,21,20
Animal Companion,1.0,0.0,0.0,8,21,20
Arathi Weaponsmith,0.0,0.0,0.2,8,21,20
Arcane Explosion,0.0,0.4286,0.0,8,21,20
Arcane Golem,0.5,0.0476,0.05,8,21,20
Arcane Intellect,0.0,0.7619,0.0,8,21,20
Arcane Missiles,0.0,0.7143,0.0,8,21,20
Arcane Shot,0.375,0.0,0.0,8,21,20
Arcanite Reaper,0.0,0.0,0.2,8,21,20
Archmage Antonidas,0.0,0.2381,0.0,8,21,20
Argent Commander,0.0,0.0952,0.25,8,21,20
Argent Squire,0.0,0.1905,0.0,8,21,20
Armorsmith,0.0,0.0,0.65,8,21,20
Azure Drake,0.0,0.8095,0.1,8,21,20
Baron Geddon,0.5,0.0,0.1,8,21,20
Battle Rage,0.0,0.0,0.1,8,21,20
Big Game Hunter,0.0,0.0,0.4,8,21,20
Blizzard,0.0,0.5238,0.0,8,21,20
Blood Knight,0.125,0.0,0.0,8,21,20
Bloodfen Raptor,0.0,0.0,0.15,8,21,20
Bloodmage Thalnos,0.0,0.6667,0.0,8,21,20
Bloodsail Raider,0.0,0.0,0.4,8,21,20
Bluegill Warrior,0.0,0.0,0.05,8,21,20
Boulderfist Ogre,0.0,0.0476,0.0,8,21,20
Brawl,0.0,0.0,0.55,8,21,20
Cairne Bloodhoof,0.0,0.1429,0.55,8,21,20
Chillwind Yeti,0.0,0.0476,0.0,8,21,20
Cleave,0.0,0.0,0.35,8,21,20
Coldlight Oracle,0.0,0.0,0.1,8,21,20
Commanding Shout,0.0,0.0,0.1,8,21,20
Cone of Cold,0.0,0.1905,0.0,8,21,20
Counterspell,0.0,0.1429,0.0,8,21,20
Cruel Taskmaster,0.0,0.0,0.7,8,21,20
Dark Iron Dwarf,0.0,0.0,0.05,8,21,20
Deadly Shot,0.5,0.0,0.0,8,21,20
Defender of Argus,0.0,0.0476,0.3,8,21,20
Dire Wolf Alpha,0.0,0.0952,0.05,8,21,20
Doomsayer,0.0,0.1429,0.0,8,21,20
Dragonling Mechanic,0.5,0.0,0.0,8,21,20
Dread Corsair,0.0,0.0476,0.0,8,21,20
Eaglehorn Bow,1.0,0.0,0.0,8,21,20
Earthen Ring Farseer,0.0,0.3333,0.1,8,21,20
Elite Tauren Chieftain,0.0,0.0952,0.0,8,21,20
Elven Archer,0.0,0.0,0.35,8,21,20
Ethereal Arcanist,0.0,0.2857,0.0,8,21,20
Execute,0.0,0.0,0.9,8,21,20
Explosive Shot,0.375,0.0,0.0,8,21,20
Explosive Trap,0.875,0.0,0.0,8,21,20
Faceless Manipulator,0.0,0.4286,0.3,8,21,20
Faerie Dragon,0.0,0.1429,0.1,8,21,20
Fen Creeper,0.0,0.0476,0.0,8,21,20
Fiery War Axe,0.0,0.0,1.0,8,21,20
Fireball,0.0,0.8571,0.0,8,21,20
Flamestrike,0.0,0.5714,0.0,8,21,20
Flare,0.125,0.0,0.0,8,21,20
Flesheating Ghoul,0.0,0.0,0.1,8,21,20
Freezing Trap,0.125,0.0,0.0,8,21,20
Frost Elemental,0.0,0.0,0.05,8,21,20
Frost Nova,0.0,0.2857,0.0,8,21,20
Frostbolt,0.0,0.9524,0.0,8,21,20
Frostwolf Grunt,0.0,0.0952,0.0,8,21,20
Frothing Berserker,0.0,0.0,0.3,8,21,20
Gadgetzan Auctioneer,0.0,0.1429,0.0,8,21,20
Gnomish Inventor,0.25,0.0,0.0,8,21,20
Gorehowl,0.0,0.0,0.25,8,21,20
Grommash Hellscream,0.0,0.0,0.65,8,21,20
Harvest Golem,0.0,0.1429,0.25,8,21,20
Haunted Creeper,0.625,0.2857,0.15,8,21,20
Heroic Strike,0.0,0.0,0.35,8,21,20
Houndmaster,0.125,0.0,0.0,8,21,20
Hunter's Mark,0.875,0.0,0.0,8,21,20
Ice Barrier,0.0,0.0952,0.0,8,21,20
Ice Block,0.0,0.2857,0.0,8,21,20
Ice Lance,0.0,0.4762,0.0,8,21,20
Imp Master,0.25,0.0,0.0,8,21,20
Inner Rage,0.0,0.0,0.1,8,21,20
Ironbeak Owl,0.0,0.0,0.2,8,21,20
Ironforge Rifleman,0.0,0.0,0.05,8,21,20
Ironfur Grizzly,0.0,0.0952,0.0,8,21,20
Kel'Thuzad,0.0,0.0,0.1,8,21,20
Kill Command,1.0,0.0,0.0,8,21,20
King Krush,0.125,0.0,0.0,8,21,20
Kirin Tor Mage,0.0,0.2381,0.0,8,21,20
Knife Juggler,0.0,0.0952,0.2,8,21,20
Kor'kron Elite,0.0,0.0,0.4,8,21,20
Leeroy Jenkins,0.5,0.0952,0.1,8,21,20
Leper Gnome,0.5,0.0952,0.25,8,21,20
Loatheb,0.0,0.1429,0.0,8,21,20
Loot Hoarder,0.0,0.0952,0.0,8,21,20
Mad Bomber,0.0,0.0,0.05,8,21,20
Mad Scientist,0.5,0.0,0.0,8,21,20
Mana Wyrm,0.0,0.7619,0.0,8,21,20
Master Swordsmith,0.0,0.0,0.1,8,21,20
Millhouse Manastorm,0.5,0.2381,0.1,8,21,20
Mirror Entity,0.0,0.3333,0.0,8,21,20
Mirror Image,0.0,0.7619,0.0,8,21,20
Mogu'shan Warden,0.0,0.0476,0.0,8,21,20
Molten Giant,0.0,0.1429,0.0,8,21,20
Mortal Strike,0.0,0.0,0.1,8,21,20
Mountain Giant,0.0,0.1429,0.0,8,21,20
Multi-Shot,0.125,0.0,0.0,8,21,20
Nerub'ar Weblord,0.375,0.0,0.0,8,21,20
Nightblade,0.125,0.0952,0.0,8,21,20
Novice Engineer,0.0,0.3333,0.0,8,21,20
Ogre Magi,0.0,0.0,0.05,8,21,20
Polymorph,0.0,0.4286,0.0,8,21,20
Pyroblast,0.0,0.1429,0.0,8,21,20
Raging Worgen,0.375,0.0,0.15,8,21,20
Ragnaros the Firelord,0.0,0.2381,0.6,8,21,20
Rampage,0.0,0.0,0.05,8,21,20
Ravenholdt Assassin,0.0,0.0952,0.0,8,21,20
Reckless Rocketeer,0.0,0.0,0.1,8,21,20
River Crocolisk,0.0,0.0,0.05,8,21,20
Savannah Highmane,0.5,0.0,0.0,8,21,20
Scarlet Crusader,0.0,0.0952,0.2,8,21,20
Scavenging Hyena,0.5,0.0,0.0,8,21,20
Sen'jin Shieldmasta,0.0,0.0476,0.0,8,21,20
Shattered Sun Cleric,0.0,0.1905,0.2,8,21,20
Shield Block,0.0,0.0,0.7,8,21,20
