card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Multi-Shot,0.7143,0.0,0.0,7,22,19
Nightblade,0.0,0.0,0.1579,7,22,19
Ogre Magi,0.0,0.0909,0.0,7,22,19
Pint-Sized Summoner,0.0,0.0909,0.0,7,22,19
Polymorph,0.0,0.5,0.0,7,22,19
Pyroblast,0.0,0.5455,0.0,7,22,19
Ragnaros the Firelord,0.0,0.0455,0.2632,7,22,19
Raid Leader,0.0,0.0909,0.0,7,22,19
Rampage,0.0,0.0,0.3158,7,22,19
Razorfen Hunter,0.0,0.0455,0.0,7,22,19
River Crocolisk,0.5714,0.3182,0.0,7,22,19
Savannah Highmane,0.7143,0.0,0.0,7,22,19
Scavenging Hyena,0.2857,0.0,0.0,7,22,19
Secretkeeper,0.1429,0.1818,0.0,7,22,19
Sen'jin Shieldmasta,0.0,0.0455,0.3684,7,22,19
Shattered Sun Cleric,0.0,0.0909,0.0,7,22,19
Shield Block,0.0,0.0,0.7895,7,22,19
Shield Slam,0.0,0.0,0.7895,7,22,19
Slam,0.0,0.0,0.7895,7,22,19
Sludge Belcher,0.2857,0.6364,0.3684,7,22,19
Sorcerer's Apprentice,0.0,0.8182,0.0,7,22,19
Southsea Captain,0.0,0.0909,0.0,7,22,19
Southsea Deckhand,0.0,0.0455,0.0526,7,22,19
Spellbreaker,0.2857,0.0909,0.0,7,22,19
Spiteful Smith,0.0,0.0455,0.0,7,22,19
Stalagg,0.0,0.0,0.2632,7,22,19
Stampeding Kodo,0.4286,0.0,0.0526,7,22,19
Starving Buzzard,0.5714,0.0,0.0,7,22,19
Stonetusk Boar,0.5714,0.0,0.0,7,22,19
Stormpike Commando,0.0,0.0,0.1053,7,22,19
Stormwind Champion,0.0,0.1364,0.0,7,22,19
Stormwind Knight,0.0,0.1364,0.1053,7,22,19
Sunfury Protector,0.0,0.0909,0.0,7,22,19
Sunwalker,0.0,0.0909,0.0,7,22,19
Sylvanas Windrunner,0.0,0.3636,0.3158,7,22,19
Tauren Warrior,0.0,0.1364,0.0,7,22,19
The Black Knight,0.0,0.0,0.6316,7,22,19
Timber Wolf,0.5714,0.0,0.0,7,22,19
Tinkmaster Overspark,0.0,0.2727,0.0,7,22,19
Tracking,0.2857,0.0,0.0,7,22,19
Tundra Rhino,0.2857,0.0,0.0,7,22,19
Undertaker,0.0,0.0,0.1053,7,22,19
Unleash the Hounds,1.0,0.0,0.0,7,22,19
Unstable Ghoul,0.0,0.0,0.0526,7,22,19
Upgrade!,0.0,0.0,0.0526,7,22,19
Vaporize,0.0,0.5909,0.0,7,22,19
Venture Co. Mercenary,0.0,0.0455,0.0,7,22,19
Violet Teacher,0.0,0.0909,0.0,7,22,19
Voodoo Doctor,0.2857,0.0,0.0,7,22,19
War Golem,0.0,0.0455,0.0,7,22,19
Water Elemental,0.0,0.2727,0.0,7,22,19
Whirlwind,0.0,0.0,0.7895,7,22,19
Wild Pyromancer,0.0,0.0455,0.3684,7,22,19
Windfury Harpy,0.4286,0.0,0.0526,7,22,19
Worgen Infiltrator,0.0,0.0,0.0526,7,22,19
Young Dragonhawk,0.0,0.0909,0.0,7,22,19
Young Priestess,0.0,0.0909,0.0,7,22,19
Youthful Brewmaster,0.0,0.0,0.1579,7,22,19
Ysera,0.2857,0.0909,0.1053,7,22,19
Zombie Chow,0.0,0.0,0.0526,7,22,19
