card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abusive Sergeant,0.125,0.0,0.0588,8,20,17
Acidic Swamp Ooze,0.0,0.0,0.0588,8,20,17
Acolyte of Pain,0.375,0.4,0.7647,8,20,17
Alexstrasza,0.375,0.6,0.5294,8,20,17
Amani Berserker,0.0,0.0,0.4118,8,20,17
Ancient Mage,0.0,0.05,0.0,8,20,17
Angry Chicken,0.125,0.0,0.0,8,20,17
Animal Companion,0.625,0.0,0.0,8,20,17
Arcane Explosion,0.0,0.15,0.0,8,20,17
Arcane Golem,0.125,0.0,0.0,8,20,17
Arcane Intellect,0.0,0.8,0.0,8,20,17
Arcane Shot,0.125,0.0,0.0,8,20,17
Arcanite Reaper,0.0,0.0,0.2941,8,20,17
Archmage Antonidas,0.0,0.6,0.0,8,20,17
Argent Commander,0.0,0.0,0.0588,8,20,17
Armorsmith,0.0,0.0,0.5294,8,20,17
Azure Drake,0.0,0.15,0.0,8,20,17
Baron Geddon,0.375,0.0,0.0588,8,20,17
Baron Rivendare,0.0,0.05,0.0,8,20,17
Battle Rage,0.0,0.0,0.3529,8,20,17
Big Game Hunter,0.0,0.0,0.0588,8,20,17
Blizzard,0.0,0.45,0.0,8,20,17
Blood Knight,0.0,0.0,0.0588,8,20,17
Bloodmage Thalnos,0.0,0.25,0.0,8,20,17
Bloodsail Raider,0.0,0.05,0.3529,8,20,17
Bluegill Warrior,0.0,0.0,0.0588,8,20,17
Booty Bay Bodyguard,0.0,0.15,0.0,8,20,17
Boulderfist Ogre,0.125,0.05,0.0588,8,20,17
Brawl,0.0,0.0,0.4118,8,20,17
Cairne Bloodhoof,0.0,0.05,0.2941,8,20,17
Chillwind Yeti,0.0,0.0,0.0588,8,20,17
Cleave,0.0,0.0,0.1176,8,20,17
Coldlight Oracle,0.0,0.0,0.0588,8,20,17
Commanding Shout,0.0,0.0,0.0588,8,20,17
Cone of Cold,0.0,0.25,0.0,8,20,17
Counterspell,0.0,0.35,0.0,8,20,17
Cruel Taskmaster,0.0,0.0,0.5294,8,20,17
Cult Master,0.25,0.0,0.1176,8,20,17
Dark Iron Dwarf,0.125,0.0,0.0,8,20,17
Deadly Shot,0.375,0.0,0.0,8,20,17
Death's Bite,0.0,0.0,0.6471,8,20,17
Defender of Argus,0.0,0.0,0.2353,8,20,17
Doomsayer,0.0,0.45,0.0,8,20,17
Dragonling Mechanic,0.0,0.15,0.0,8,20,17
Dread Corsair,0.0,0.0,0.0588,8,20,17
Eaglehorn Bow,0.875,0.0,0.0,8,20,17
Earthen Ring Farseer,0.375,0.1,0.0,8,20,17
Echoing Ooze,0.0,0.0,0.1176,8,20,17
Elite Tauren Chieftain,0.0,0.0,0.0588,8,20,17
Elven Archer,0.0,0.15,0.0588,8,20,17
Ethereal Arcanist,0.0,0.35,0.0,8,20,17
Execute,0.0,0.0,0.7647,8,20,17
Explosive Shot,0.25,0.0,0.0,8,20,17
Explosive Trap,0.5,0.0,0.0,8,20,17
Faceless Manipulator,0.375,0.15,0.2941,8,20,17
Fen Creeper,0.0,0.05,0.0,8,20,17
Feugen,0.0,0.0,0.1765,8,20,17
Fiery War Axe,0.0,0.0,1.0,8,20,17
Fireball,0.0,0.85,0.0,8,20,17
Flamestrike,0.0,0.7,0.0,8,20,17
Flare,0.75,0.0,0.0,8,20,17
Flesheating Ghoul,0.0,0.0,0.1765,8,20,17
