card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Ice Barrier,0.0,0.3837,0.0,99,99,99
Ice Block,0.0,0.1962,0.0,99,99,99
Ice Lance,0.0,0.1809,0.0,99,99,99
Imp Master,0.0347,0.0169,0.0535,99,99,99
Injured Blademaster,0.0152,0.0673,0.0559,99,99,99
Inner Rage,0.0,0.0,0.338,99,99,99
Ironbeak Owl,0.3222,0.0163,0.0511,99,99,99
Ironforge Rifleman,0.0443,0.0198,0.0156,99,99,99
Ironfur Grizzly,0.0152,0.0667,0.0881,99,99,99
Jungle Panther,0.0152,0.0105,0.0232,99,99,99
Kel'Thuzad,0.154,0.0291,0.0156,99,99,99
Kill Command,0.5128,0.0,0.0,99,99,99
King Krush,0.0796,0.0,0.0,99,99,99
Kirin Tor Mage,0.0,0.0262,0.0,99,99,99
Knife Juggler,0.1729,0.187,0.0382,99,99,99
Kobold Geomancer,0.0152,0.1465,0.0156,99,99,99
Kor'kron Elite,0.0,0.0,0.2446,99,99,99
Leeroy Jenkins,0.4258,0.1128,0.1693,99,99,99
Leper Gnome,0.1363,0.1667,0.1038,99,99,99
Lightwarden,0.0152,0.0256,0.0458,99,99,99
Loatheb,0.1291,0.0341,0.2733,99,99,99
Loot Hoarder,0.0152,0.2763,0.0559,99,99,99
Lord of the Arena,0.0152,0.0378,0.1108,99,99,99
Lorewalker Cho,0.0271,0.0169,0.0156,99,99,99
Mad Bomber,0.0711,0.0365,0.0499,99,99,99
Mad Scientist,0.4249,0.2259,0.0156,99,99,99
Maexxna,0.0152,0.0222,0.0156,99,99,99
Magma Rager,0.0152,0.0169,0.0285,99,99,99
Mana Addict,0.0271,0.1108,0.0156,99,99,99
Mana Wraith,0.0271,0.0105,0.0156,99,99,99
Mana Wyrm,0.0,0.7228,0.0,99,99,99
Master Swordsmith,0.0152,0.0319,0.0382,99,99,99
Millhouse Manastorm,0.0342,0.1296,0.0578,99,99,99
Mind Control Tech,0.0152,0.0105,0.0232,99,99,99
Mirror Entity,0.0,0.0291,0.0,99,99,99
Mirror Image,0.0,0.3226,0.0,99,99,99
Misdirection,0.1514,0.0,0.0,99,99,99
Mogu'shan Warden,0.0152,0.0341,0.1123,99,99,99
Molten Giant,0.0522,0.0936,0.0156,99,99,99
Mortal Strike,0.0,0.0,0.1863,99,99,99
Mountain Giant,0.0373,0.097,0.0156,99,99,99
Multi-Shot,0.0954,0.0,0.0,99,99,99
Murloc Raider,0.0394,0.0294,0.0361,99,99,99
Murloc Tidecaller,0.0152,0.0707,0.0156,99,99,99
Murloc Tidehunter,0.0152,0.0105,0.0232,99,99,99
Murloc Warleader,0.099,0.0233,0.0309,99,99,99
Nat Pagle,0.0152,0.0656,0.0156,99,99,99
Nerub'ar Weblord,0.0757,0.0105,0.0547,99,99,99
Nerubian Egg,0.0443,0.0105,0.0285,99,99,99
Nightblade,0.0152,0.0431,0.084,99,99,99
Novice Engineer,0.0152,0.1115,0.0495,99,99,99
Nozdormu,0.0152,0.0365,0.0343,99,99,99
Oasis Snapjaw,0.0443,0.0299,0.0156,99,99,99
Ogre Magi,0.0152,0.084,0.0156,99,99,99
Pint-Sized Summoner,0.0152,0.0525,0.0232,99,99,99
Polymorph,0.0,0.6188,0.0,99,99,99
Priestess of Elune,0.0443,0.0262,0.0156,99,99,99
Pyroblast,0.0,0.259,0.0,99,99,99
Questing Adventurer,0.1141,0.0299,0.0156,99,99,99
Raging Worgen,0.0152,0.1317,0.2286,99,99,99
Ragnaros the Firelord,0.0796,0.1833,0.3402,99,99,99
Raid Leader,0.0152,0.0227,0.0156,99,99,99
Rampage,0.0,0.0,0.1115,99,99,99
Ravenholdt Assassin,0.0152,0.0233,0.0559,99,99,99
Razorfen Hunter,0.0254,0.0222,0.0156,99,99,99
Reckless Rocketeer,0.0522,0.0169,0.0704,99,99,99
River Crocolisk,0.1049,0.0105,0.0382,99,99,99
Savannah Highmane,0.5604,0.0,0.0,99,99,99
Scarlet Crusader,0.0152,0.0716,0.0614,99,99,99
Scavenging Hyena,0.3302,0.0,0.0,99,99,99
Sea Giant,0.1158,0.0169,0.0232,99,99,99
Secretkeeper,0.0522,0.0299,0.0156,99,99,99
Sen'jin Shieldmasta,0.0152,0.1373,0.1145,99,99,99
Shade of Naxxramas,0.0152,0.0105,0.0232,99,99,99
Shattered Sun Cleric,0.0152,0.0827,0.1004,99,99,99
Shield Block,0.0,0.0,0.5817,99,99,99
Shield Slam,0.0,0.0,0.3933,99,99,99
Shieldbearer,0.0271,0.0233,0.0783,99,99,99
Silver Hand Knight,0.0152,0.0294,0.0285,99,99,99
Silverback Patriarch,0.0245,0.0105,0.1261,99,99,99
Silvermoon Guardian,0.0152,0.0341,0.0232,99,99,99
Slam,0.0,0.0,0.3017,99,99,99
Sludge Belcher,0.2498,0.2365,0.2513,99,99,99
Snake Trap,0.0919,0.0,0.0,99,99,99
Snipe,0.0917,0.0,0.0,99,99,99
Sorcerer's Apprentice,0.0,0.2796,0.0,99,99,99
Southsea Captain,0.0152,0.0169,0.0156,99,99,99
Southsea Deckhand,0.0271,0.0105,0.0387,99,99,99
Spectral Knight,0.0364,0.0105,0.0547,99,99,99
Spellbender,0.0,0.0326,0.0,99,99,99
Spellbreaker,0.0152,0.0391,0.0936,99,99,99
Spiteful Smith,0.0245,0.0105,0.0949,99,99,99
Stalagg,0.0152,0.0281,0.0671,99,99,99
Stampeding Kodo,0.2186,0.0392,0.0156,99,99,99
Starving Buzzard,0.7383,0.0,0.0,99,99,99
Stoneskin Gargoyle,0.0152,0.0351,0.0156,99,99,99
Stonetusk Boar,0.4072,0.0326,0.0156,99,99,99
Stormpike Commando,0.0271,0.0779,0.0267,99,99,99
Stormwind Champion,0.0152,0.0169,0.0511,99,99,99
Stormwind Knight,0.047,0.082,0.0796,99,99,99
Stranglethorn Tiger,0.1729,0.0105,0.0712,99,99,99
Sunfury Protector,0.0152,0.0592,0.0232,99,99,99
Sunwalker,0.0152,0.1181,0.2073,99,99,99
Sylvanas Windrunner,0.0522,0.1143,0.1591,99,99,99
Tauren Warrior,0.0152,0.1132,0.0387,99,99,99
The Black Knight,0.0152,0.0895,0.166,99,99,99
Thrallmar Farseer,0.0245,0.0105,0.0285,99,99,99
Timber Wolf,0.5578,0.0,0.0,99,99,99
Tinkmaster Overspark,0.0152,0.0299,0.0156,99,99,99
Tracking,0.5439,0.0,0.0,99,99,99
Tundra Rhino,0.1693,0.0,0.0,99,99,99
Twilight Drake,0.0152,0.0326,0.0421,99,99,99
Undertaker,0.102,0.0299,0.1123,99,99,99
Unleash the Hounds,0.6202,0.0,0.0,99,99,99
Unstable Ghoul,0.0717,0.0401,0.1235,99,99,99
Upgrade!,0.0,0.0,0.1619,99,99,99
Vaporize,0.0,0.1661,0.0,99,99,99
Venture Co. Mercenary,0.0254,0.0934,0.0596,99,99,99
Violet Teacher,0.0152,0.0384,0.0232,99,99,99
Voodoo Doctor,0.0768,0.0299,0.0285,99,99,99
Wailing Soul,0.0443,0.0105,0.0309,99,99,99
War Golem,0.0152,0.0105,0.0156,99,99,99
Warsong Commander,0.0,0.0,0.2126,99,99,99
Water Elemental,0.0,0.4404,0.0,99,99,99
Webspinner,0.1337,0.0,0.0,99,99,99
Whirlwind,0.0,0.0,0.4152,99,99,99
Wild Pyromancer,0.0453,0.0105,0.1096,99,99,99
Windfury Harpy,0.0152,0.0299,0.0387,99,99,99
Wisp,0.036,0.0169,0.0387,99,99,99
Wolfrider,0.0522,0.0163,0.0495,99,99,99
Worgen Infiltrator,0.0812,0.0341,0.0267,99,99,99
Young Dragonhawk,0.0245,0.0169,0.0156,99,99,99
Young Priestess,0.0152,0.0827,0.0499,99,99,99
Youthful Brewmaster,0.0152,0.0105,0.0267,99,99,99
Ysera,0.0271,0.0767,0.2077,99,99,99
Zombie Chow,0.0602,0.0105,0.075,99,99,99
