card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Murloc Tidecaller,0.0,0.0645,0.1,13,31,20
Nat Pagle,0.0,0.0645,0.0,13,31,20
Nightblade,0.3077,0.0,0.0,13,31,20
Novice Engineer,0.0,0.2581,0.0,13,31,20
Nozdormu,0.0,0.0,0.05,13,31,20
Oasis Snapjaw,0.0,0.0323,0.15,13,31,20
Polymorph,0.0,0.4194,0.0,13,31,20
Priestess of Elune,0.0,0.0323,0.0,13,31,20
Pyroblast,0.0,0.129,0.0,13,31,20
Raging Worgen,0.0,0.0323,0.8,13,31,20
Ragnaros the Firelord,0.0,0.0,0.2,13,31,20
Razorfen Hunter,0.1538,0.0968,0.05,13,31,20
Reckless Rocketeer,0.3846,0.0,0.0,13,31,20
River Crocolisk,0.1538,0.0,0.0,13,31,20
Savannah Highmane,0.1538,0.0,0.0,13,31,20
Scarlet Crusader,0.4615,0.0968,0.0,13,31,20
Scavenging Hyena,0.6154,0.0,0.0,13,31,20
Sea Giant,0.3077,0.0,0.0,13,31,20
Secretkeeper,0.0,0.0968,0.0,13,31,20
Sen'jin Shieldmasta,0.1538,0.0,0.0,13,31,20
Shattered Sun Cleric,0.4615,0.0,0.0,13,31,20
Shield Block,0.0,0.0,0.7,13,31,20
Shield Slam,0.0,0.0,0.5,13,31,20
Shieldbearer,0.0,0.0323,0.0,13,31,20
Silver Hand Knight,0.0769,0.0,0.2,13,31,20
Silvermoon Guardian,0.0,0.1613,0.1,13,31,20
Slam,0.0,0.0,1.0,13,31,20
Sludge Belcher,0.1538,0.5806,0.0,13,31,20
Snake Trap,0.4615,0.0,0.0,13,31,20
Sorcerer's Apprentice,0.0,0.2903,0.0,13,31,20
Southsea Deckhand,0.1538,0.0,0.0,13,31,20
Spectral Knight,0.3846,0.0645,0.0,13,31,20
Spellbender,0.0,0.0968,0.0,13,31,20
Spellbreaker,0.0,0.2903,0.0,13,31,20
Stalagg,0.0,0.0323,0.05,13,31,20
Stampeding Kodo,0.1538,0.129,0.0,13,31,20
Starving Buzzard,0.3077,0.0,0.0,13,31,20
Stonetusk Boar,0.3846,0.0,0.05,13,31,20
Stormpike Commando,0.3846,0.0323,0.15,13,31,20
Stormwind Champion,0.0,0.0323,0.0,13,31,20
Stormwind Knight,0.3846,0.0645,0.0,13,31,20
Sunfury Protector,0.0,0.0323,0.0,13,31,20
Sunwalker,0.0,0.3871,0.0,13,31,20
Sylvanas Windrunner,0.0,0.0,0.1,13,31,20
Tauren Warrior,0.0,0.0323,0.0,13,31,20
The Black Knight,0.0,0.0323,0.2,13,31,20
Thrallmar Farseer,0.0,0.0323,0.0,13,31,20
Timber Wolf,0.1538,0.0,0.0,13,31,20
Tinkmaster Overspark,0.0,0.0,0.1,13,31,20
Tundra Rhino,0.3077,0.0,0.0,13,31,20
Twilight Drake,0.1538,0.0,0.0,13,31,20
Unleash the Hounds,0.6154,0.0,0.0,13,31,20
Unstable Ghoul,0.0,0.0,0.45,13,31,20
Vaporize,0.0,0.0968,0.0,13,31,20
