card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Ragnaros the Firelord,0.1667,0.2609,0.5882,12,23,17
Rampage,0.0,0.0,0.1176,12,23,17
Ravenholdt Assassin,0.0,0.1739,0.0,12,23,17
Reckless Rocketeer,0.0,0.1739,0.0,12,23,17
River Crocolisk,0.4167,0.1304,0.0,12,23,17
Savannah Highmane,0.8333,0.0,0.0,12,23,17
Scarlet Crusader,0.0,0.0,0.1765,12,23,17
Scavenging Hyena,0.5,0.0,0.0,12,23,17
Sea Giant,0.0,0.0435,0.0,12,23,17
Secretkeeper,0.0,0.0435,0.0,12,23,17
Sen'jin Shieldmasta,0.0,0.0435,0.5882,12,23,17
Shattered Sun Cleric,0.0,0.1739,0.2353,12,23,17
Shield Block,0.0,0.0,0.6471,12,23,17
Shield Slam,0.0,0.0,0.5882,12,23,17
Shieldbearer,0.0,0.1739,0.6471,12,23,17
Silverback Patriarch,0.1667,0.0,0.0,12,23,17
Silvermoon Guardian,0.0,0.087,0.0,12,23,17
Slam,0.0,0.0,0.6471,12,23,17
Sludge Belcher,0.1667,0.0,0.1176,12,23,17
Snipe,0.3333,0.0,0.0,12,23,17
Sorcerer's Apprentice,0.0,0.3043,0.0,12,23,17
Spectral Knight,0.0,0.0,0.0588,12,23,17
Spellbender,0.0,0.1304,0.0,12,23,17
Stampeding Kodo,0.1667,0.0,0.0,12,23,17
Starving Buzzard,1.0,0.0,0.0,12,23,17
Stoneskin Gargoyle,0.0,0.0435,0.0,12,23,17
Stonetusk Boar,0.4167,0.0435,0.0,12,23,17
Stormpike Commando,0.0,0.0435,0.0,12,23,17
Stormwind Knight,0.0,0.0435,0.0,12,23,17
Sunfury Protector,0.0,0.0435,0.0,12,23,17
Sunwalker,0.5833,0.1304,0.0,12,23,17
The Black Knight,0.0,0.2174,0.0,12,23,17
Timber Wolf,1.0,0.0,0.0,12,23,17
Tinkmaster Overspark,0.0,0.0435,0.0,12,23,17
Tracking,0.5833,0.0,0.0,12,23,17
Unleash the Hounds,1.0,0.0,0.0,12,23,17
Upgrade!,0.0,0.0,0.0588,12,23,17
Vaporize,0.0,0.1739,0.0,12,23,17
Venture Co. Mercenary,0.0833,0.0,0.1765,12,23,17
Violet Teacher,0.25,0.0,0.0,12,23,17
Voodoo Doctor,0.0833,0.0,0.0,12,23,17
Warsong Commander,0.0,0.0,0.4118,12,23,17
Water Elemental,0.0,0.3478,0.0,12,23,17
Whirlwind,0.0,0.0,0.6471,12,23,17
Wild Pyromancer,0.0833,0.2174,0.0,12,23,17
Wolfrider,0.0833,0.0435,0.0,12,23,17
Worgen Infiltrator,0.0,0.0,0.0588,12,23,17
Ysera,0.0,0.1739,0.1176,12,23,17
