card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Novice Engineer,0.0,0.25,0.0,12,32,19
Nozdormu,0.0,0.0312,0.0,12,32,19
Ogre Magi,0.0,0.1562,0.0,12,32,19
Polymorph,0.0,0.625,0.0,12,32,19
Priestess of Elune,0.0,0.0312,0.0,12,32,19
Pyroblast,0.0,0.625,0.0,12,32,19
Raging Worgen,0.0,0.125,0.1579,12,32,19
Ragnaros the Firelord,0.3333,0.2188,0.3158,12,32,19
Rampage,0.0,0.0,0.1579,12,32,19
Reckless Rocketeer,0.0,0.0,0.1053,12,32,19
River Crocolisk,0.3333,0.0,0.0,12,32,19
Savannah Highmane,0.6667,0.0,0.0,12,32,19
Scavenging Hyena,0.3333,0.0,0.0,12,32,19
Sea Giant,0.0,0.0625,0.0,12,32,19
Secretkeeper,0.0833,0.0,0.0,12,32,19
Shade of Naxxramas,0.0,0.0312,0.0,12,32,19
Shattered Sun Cleric,0.0833,0.0,0.0,12,32,19
Shield Block,0.0,0.0,0.5789,12,32,19
Shield Slam,0.0,0.0,0.4211,12,32,19
Silvermoon Guardian,0.0,0.0625,0.0,12,32,19
Slam,0.0,0.0,0.4211,12,32,19
Sludge Belcher,0.0833,0.125,0.0,12,32,19
Snipe,0.1667,0.0,0.0,12,32,19
Sorcerer's Apprentice,0.0,0.25,0.0,12,32,19
Spectral Knight,0.1667,0.0312,0.0,12,32,19
Spellbreaker,0.0,0.0,0.1053,12,32,19
Spiteful Smith,0.0,0.0625,0.0526,12,32,19
Stalagg,0.0,0.0,0.0526,12,32,19
Stampeding Kodo,0.5833,0.0,0.0,12,32,19
Starving Buzzard,1.0,0.0,0.0,12,32,19
Stonetusk Boar,0.5,0.0,0.0,12,32,19
Stormpike Commando,0.0,0.0312,0.0,12,32,19
Stormwind Champion,0.0,0.0,0.1053,12,32,19
Stormwind Knight,0.1667,0.0,0.0,12,32,19
Stranglethorn Tiger,0.3333,0.0312,0.0526,12,32,19
Sunfury Protector,0.0,0.0625,0.0,12,32,19
Sunwalker,0.0,0.0312,0.0,12,32,19
Sylvanas Windrunner,0.0833,0.0,0.1579,12,32,19
The Black Knight,0.0,0.0312,0.1579,12,32,19
Thrallmar Farseer,0.0,0.0,0.1053,12,32,19
Timber Wolf,0.3333,0.0,0.0,12,32,19
Tinkmaster Overspark,0.1667,0.0312,0.1579,12,32,19
Tracking,0.8333,0.0,0.0,12,32,19
Tundra Rhino,0.25,0.0,0.0,12,32,19
Twilight Drake,0.0,0.0312,0.0,12,32,19
Undertaker,0.0833,0.0625,0.0,12,32,19
Unleash the Hounds,0.9167,0.0,0.0,12,32,19
Unstable Ghoul,0.0833,0.0,0.0,12,32,19
Vaporize,0.0,0.1875,0.0,12,32,19
Venture Co. Mercenary,0.0833,0.0,0.0,12,32,19
Violet Teacher,0.0,0.0938,0.0,12,32,19
Voodoo Doctor,0.0,0.0625,0.0,12,32,19
Wailing Soul,0.0,0.0312,0.0,12,32,19
Water Elemental,0.0,0.3125,0.0,12,32,19
Whirlwind,0.0,0.0,0.5789,12,32,19
Wild Pyromancer,0.0,0.0625,0.1053,12,32,19
Windfury Harpy,0.0,0.0312,0.0,12,32,19
Wisp,0.0,0.0,0.0526,12,32,19
Wolfrider,0.1667,0.1562,0.0,12,32,19
Worgen Infiltrator,0.0833,0.0,0.0,12,32,19
Young Priestess,0.0,0.0312,0.2105,12,32,19
Ysera,0.0,0.0,0.0526,12,32,19
