card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Shattered Sun Cleric,0.0,0.04,0.1111,7,25,18
Shield Block,0.0,0.0,0.7222,7,25,18
Shield Slam,0.0,0.0,0.4444,7,25,18
Shieldbearer,0.0,0.24,0.0,7,25,18
Silvermoon Guardian,0.0,0.04,0.0,7,25,18
Slam,0.0,0.0,0.5556,7,25,18
Sludge Belcher,0.0,0.16,0.0,7,25,18
Sorcerer's Apprentice,0.0,0.4,0.0,7,25,18
Southsea Deckhand,0.0,0.04,0.0556,7,25,18
Spectral Knight,0.0,0.04,0.0,7,25,18
Spellbender,0.0,0.04,0.0,7,25,18
Spellbreaker,0.0,0.0,0.1667,7,25,18
Spiteful Smith,0.0,0.0,0.1667,7,25,18
Stampeding Kodo,0.2857,0.0,0.0,7,25,18
Starving Buzzard,1.0,0.0,0.0,7,25,18
Stonetusk Boar,0.4286,0.0,0.0,7,25,18
Stormwind Knight,0.0,0.04,0.0,7,25,18
Sunfury Protector,0.0,0.0,0.0556,7,25,18
Sunwalker,0.0,0.0,0.4444,7,25,18
Sylvanas Windrunner,0.0,0.0,0.2222,7,25,18
Tauren Warrior,0.0,0.04,0.0,7,25,18
The Black Knight,0.0,0.0,0.0556,7,25,18
Timber Wolf,0.7143,0.0,0.0,7,25,18
Tracking,0.5714,0.0,0.0,7,25,18
Tundra Rhino,0.2857,0.0,0.0,7,25,18
Unleash the Hounds,1.0,0.0,0.0,7,25,18
Unstable Ghoul,0.0,0.0,0.1111,7,25,18
Upgrade!,0.0,0.0,0.1111,7,25,18
Vaporize,0.0,0.12,0.0,7,25,18
Violet Teacher,0.0,0.08,0.0,7,25,18
Voodoo Doctor,0.1429,0.0,0.0,7,25,18
Warsong Commander,0.0,0.0,0.5,7,25,18
Water Elemental,0.0,0.68,0.0,7,25,18
Whirlwind,0.0,0.0,0.8889,7,25,18
Wild Pyromancer,0.0,0.16,0.2778,7,25,18
Wolfrider,0.2857,0.2,0.1667,7,25,18
Worgen Infiltrator,0.1429,0.0,0.0,7,25,18
Young Priestess,0.2857,0.0,0.0,7,25,18
Ysera,0.0,0.16,0.2222,7,25,18
Zombie Chow,0.0,0.04,0.0,7,25,18
