card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abomination,0.0,0.0,0.1765,8,16,17
Abusive Sergeant,0.0,0.25,0.0,8,16,17
Acidic Swamp Ooze,0.0,0.1875,0.0,8,16,17
Acolyte of Pain,0.375,0.25,1.0,8,16,17
Alexstrasza,0.0,0.125,0.3529,8,16,17
Amani Berserker,0.0,0.4375,0.3529,8,16,17
Ancient Watcher,0.0,0.0625,0.0,8,16,17
Animal Companion,1.0,0.0,0.0,8,16,17
Arathi Weaponsmith,0.0,0.0,0.3529,8,16,17
Arcane Explosion,0.0,0.4375,0.0,8,16,17
Arcane Golem,0.0,0.25,0.0,8,16,17
Arcane Intellect,0.0,0.6875,0.0,8,16,17
Arcane Missiles,0.0,1.0,0.0,8,16,17
Arcane Shot,0.5,0.0,0.0,8,16,17
Arcanite Reaper,0.0,0.0,0.3529,8,16,17
Archmage,0.0,0.125,0.0,8,16,17
Archmage Antonidas,0.0,0.1875,0.0,8,16,17
Argent Commander,0.0,0.375,0.4706,8,16,17
Argent Squire,0.0,0.4375,0.0588,8,16,17
Armorsmith,0.0,0.0,0.6471,8,16,17
Azure Drake,0.0,0.75,0.4706,8,16,17
Baron Geddon,0.0,0.0625,0.2353,8,16,17
Battle Rage,0.0,0.0,0.1176,8,16,17
Big Game Hunter,0.0,0.0,0.5294,8,16,17
Blizzard,0.0,0.1875,0.0,8,16,17
Bloodmage Thalnos,0.0,0.4375,0.0,8,16,17
Bloodsail Raider,0.0,0.0,0.3529,8,16,17
Bluegill Warrior,0.0,0.125,0.0,8,16,17
Booty Bay Bodyguard,0.0,0.0,0.0588,8,16,17
Brawl,0.0,0.0,0.3529,8,16,17
Cairne Bloodhoof,0.0,0.0625,0.1765,8,16,17
Chillwind Yeti,0.0,0.25,0.0,8,16,17
Cleave,0.0,0.0,0.4706,8,16,17
Commanding Shout,0.0,0.0,0.1176,8,16,17
Cone of Cold,0.0,0.125,0.0,8,16,17
Crazed Alchemist,0.0,0.0,0.1176,8,16,17
Cruel Taskmaster,0.0,0.0,1.0,8,16,17
Dalaran Mage,0.0,0.125,0.0,8,16,17
Deadly Shot,0.5,0.0,0.0,8,16,17
Death's Bite,0.0,0.0,0.2353,8,16,17
Dire Wolf Alpha,0.75,0.25,0.0,8,16,17
Dread Corsair,0.0,0.0,0.2941,8,16,17
Eaglehorn Bow,0.5,0.0,0.0,8,16,17
Earthen Ring Farseer,0.0,0.1875,0.0,8,16,17
Elven Archer,0.0,0.125,0.0,8,16,17
Emperor Cobra,0.0,0.1875,0.0,8,16,17
Execute,0.0,0.0,0.7647,8,16,17
Explosive Shot,0.375,0.0,0.0,8,16,17
Explosive Trap,1.0,0.0,0.0,8,16,17
Faceless Manipulator,0.0,0.0,0.0588,8,16,17
Faerie Dragon,0.0,0.25,0.0,8,16,17
Feugen,0.0,0.1875,0.0,8,16,17
Fiery War Axe,0.0,0.0,1.0,8,16,17
Fireball,0.0,1.0,0.0,8,16,17
Flamestrike,0.0,0.5,0.0,8,16,17
Flare,0.625,0.0,0.0,8,16,17
Freezing Trap,0.25,0.0,0.0,8,16,17
Frost Nova,0.0,0.125,0.0,8,16,17
Frostbolt,0.0,1.0,0.0,8,16,17
Frothing Berserker,0.0,0.0,0.5294,8,16,17
Gadgetzan Auctioneer,0.125,0.375,0.0,8,16,17
Gorehowl,0.0,0.0,0.4706,8,16,17
Grommash Hellscream,0.0,0.0,1.0,8,16,17
Harvest Golem,0.0,0.5625,0.0,8,16,17
Houndmaster,0.875,0.0,0.0,8,16,17
Hunter's Mark,0.625,0.0,0.0,8,16,17
Ice Block,0.0,0.25,0.0,8,16,17
Ice Lance,0.0,0.25,0.0,8,16,17
Inner Rage,0.0,0.0,0.2353,8,16,17
Ironbeak Owl,0.875,0.125,0.0,8,16,17
Ironfur Grizzly,0.375,0.0,0.0,8,16,17
Jungle Panther,0.375,0.0,0.0,8,16,17
Kill Command,0.875,0.0,0.0,8,16,17
Knife Juggler,0.0,0.4375,0.0,8,16,17
Kobold Geomancer,0.0,0.3125,0.0,8,16,17
Kor'kron Elite,0.0,0.0,0.3529,8,16,17
Leeroy Jenkins,0.375,0.375,0.2941,8,16,17
Leper Gnome,0.375,0.4375,0.1176,8,16,17
Lightwarden,0.125,0.0,0.0,8,16,17
Loatheb,0.0,0.0625,0.0,8,16,17
Loot Hoarder,0.0,0.1875,0.0,8,16,17
Mad Bomber,0.0,0.1875,0.0,8,16,17
Mad Scientist,0.25,0.0,0.0,8,16,17
Mana Addict,0.125,0.1875,0.0,8,16,17
Mana Wraith,0.125,0.0,0.0,8,16,17
Mana Wyrm,0.0,0.9375,0.0,8,16,17
Master Swordsmith,0.125,0.0,0.0,8,16,17
Mirror Entity,0.0,0.0625,0.0,8,16,17
Mirror Image,0.0,0.6875,0.0,8,16,17
Misdirection,0.125,0.0,0.0,8,16,17
Murloc Tidecaller,0.25,0.0,0.0,8,16,17
Murloc Tidehunter,0.0,0.0625,0.0,8,16,17
Murloc Warleader,0.375,0.0,0.0588,8,16,17
Nat Pagle,0.0,0.0625,0.0588,8,16,17
Novice Engineer,0.25,0.0,0.0,8,16,17
Oasis Snapjaw,0.5,0.0,0.0,8,16,17
Polymorph,0.0,0.6875,0.0,8,16,17
Pyroblast,0.0,0.3125,0.0,8,16,17
Raging Worgen,0.0,0.3125,0.3529,8,16,17
Ragnaros the Firelord,0.0,0.125,0.3529,8,16,17
Ravenholdt Assassin,0.0,0.0,0.0588,8,16,17
Razorfen Hunter,0.0,0.0625,0.0,8,16,17
River Crocolisk,0.625,0.0,0.0,8,16,17
Savannah Highmane,0.875,0.0,0.0,8,16,17
Scavenging Hyena,0.5,0.0,0.0,8,16,17
Secretkeeper,0.125,0.0,0.0,8,16,17
Sen'jin Shieldmasta,0.0,0.0,0.0588,8,16,17
Shade of Naxxramas,0.0,0.0,0.0588,8,16,17
Shattered Sun Cleric,0.0,0.0,0.1176,8,16,17
Shield Block,0.0,0.0,0.6471,8,16,17
Shield Slam,0.0,0.0,0.5882,8,16,17
Shieldbearer,0.0,0.0,0.0588,8,16,17
Silverback Patriarch,0.0,0.0,0.0588,8,16,17
Slam,0.0,0.0,0.8824,8,16,17
Sludge Belcher,0.0,0.0625,0.0,8,16,17
Snake Trap,0.375,0.0,0.0,8,16,17
Snipe,0.125,0.0,0.0,8,16,17
Sorcerer's Apprentice,0.0,0.625,0.0,8,16,17
Southsea Deckhand,0.0,0.0,0.0588,8,16,17
Stampeding Kodo,0.5,0.0,0.0,8,16,17
Starving Buzzard,0.875,0.0,0.0,8,16,17
Stonetusk Boar,0.5,0.0,0.0,8,16,17
Stormwind Knight,0.0,0.0,0.0588,8,16,17
Stranglethorn Tiger,0.375,0.0,0.0,8,16,17
Sunfury Protector,0.0,0.25,0.2941,8,16,17
Sunwalker,0.0,0.0625,0.0,8,16,17
Sylvanas Windrunner,0.0,0.1875,0.0,8,16,17
The Black Knight,0.0,0.0,0.6471,8,16,17
Timber Wolf,0.875,0.0,0.0,8,16,17
Tinkmaster Overspark,0.0,0.1875,0.0,8,16,17
Tracking,0.625,0.0,0.0,8,16,17
Tundra Rhino,0.75,0.0,0.0,8,16,17
Twilight Drake,0.0,0.0,0.1176,8,16,17
Unleash the Hounds,0.625,0.0,0.0,8,16,17
Unstable Ghoul,0.0,0.0,0.1176,8,16,17
Upgrade!,0.0,0.0,0.1765,8,16,17
Violet Teacher,0.125,0.125,0.0,8,16,17
Voodoo Doctor,0.0,0.125,0.0,8,16,17
Wailing Soul,0.125,0.0,0.0,8,16,17
Warsong Commander,0.0,0.0,0.1176,8,16,17
Water Elemental,0.0,0.75,0.0,8,16,17
Webspinner,0.125,0.0,0.0,8,16,17
Whirlwind,0.0,0.0,0.7647,8,16,17
Wild Pyromancer,0.125,0.0,0.4706,8,16,17
