card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Murloc Raider,0.0769,0.0,0.0,13,29,28
Murloc Tidecaller,0.1538,0.0,0.0,13,29,28
Murloc Tidehunter,0.0,0.0345,0.0,13,29,28
Nerub'ar Weblord,0.0,0.0,0.1429,13,29,28
Nerubian Egg,0.1538,0.0345,0.0,13,29,28
Novice Engineer,0.0,0.2069,0.0357,13,29,28
Pint-Sized Summoner,0.0,0.1379,0.0,13,29,28
Polymorph,0.0,0.4483,0.0,13,29,28
Priestess of Elune,0.1538,0.0,0.1071,13,29,28
Pyroblast,0.0,0.4138,0.0,13,29,28
Raging Worgen,0.0,0.0345,0.1786,13,29,28
Ragnaros the Firelord,0.0,0.2759,0.3571,13,29,28
Raid Leader,0.0,0.0345,0.0,13,29,28
Rampage,0.0,0.0,0.25,13,29,28
Ravenholdt Assassin,0.0,0.0345,0.0,13,29,28
River Crocolisk,0.2308,0.069,0.0,13,29,28
Savannah Highmane,0.5385,0.0,0.0,13,29,28
Scarlet Crusader,0.0,0.0,0.0357,13,29,28
Scavenging Hyena,0.2308,0.0,0.0,13,29,28
Secretkeeper,0.1538,0.2069,0.0,13,29,28
Sen'jin Shieldmasta,0.0769,0.3103,0.0714,13,29,28
Shattered Sun Cleric,0.0,0.1034,0.0,13,29,28
Shield Block,0.0,0.0,0.7857,13,29,28
Shield Slam,0.0,0.0,0.6786,13,29,28
Slam,0.0,0.0,0.3571,13,29,28
Sludge Belcher,0.1538,0.2759,0.5357,13,29,28
Sorcerer's Apprentice,0.0,0.3448,0.0,13,29,28
Southsea Deckhand,0.0,0.0,0.0714,13,29,28
Spectral Knight,0.1538,0.1034,0.0357,13,29,28
Spellbender,0.0,0.0345,0.0,13,29,28
Stalagg,0.1538,0.0345,0.1429,13,29,28
Stampeding Kodo,0.2308,0.0,0.0,13,29,28
Starving Buzzard,0.4615,0.0,0.0,13,29,28
Stonetusk Boar,0.2308,0.0,0.0714,13,29,28
Stormpike Commando,0.0,0.0,0.0357,13,29,28
Stranglethorn Tiger,0.0769,0.0,0.0,13,29,28
Sunfury Protector,0.0,0.0,0.0357,13,29,28
Sunwalker,0.0,0.1379,0.0,13,29,28
Sylvanas Windrunner,0.1538,0.069,0.4643,13,29,28
Tauren Warrior,0.0,0.1034,0.0357,13,29,28
The Black Knight,0.0769,0.1034,0.0,13,29,28
Thrallmar Farseer,0.0,0.0,0.0357,13,29,28
Timber Wolf,0.5385,0.0,0.0,13,29,28
Tinkmaster Overspark,0.0769,0.0,0.0,13,29,28
Tracking,0.5385,0.0,0.0,13,29,28
Tundra Rhino,0.0769,0.0,0.0,13,29,28
Twilight Drake,0.0,0.0345,0.0357,13,29,28
Undertaker,0.3077,0.0,0.0,13,29,28
Unleash the Hounds,0.6923,0.0,0.0,13,29,28
Unstable Ghoul,0.1538,0.0345,0.4643,13,29,28
Upgrade!,0.0,0.0,0.2143,13,29,28
Vaporize,0.0,0.1724,0.0,13,29,28
Voodoo Doctor,0.0,0.1379,0.0714,13,29,28
Wailing Soul,0.0,0.0345,0.0,13,29,28
Water Elemental,0.0,0.4138,0.0,13,29,28
Webspinner,0.3077,0.0,0.0,13,29,28
Whirlwind,0.0,0.0,0.7143,13,29,28
Wild Pyromancer,0.1538,0.1379,0.0357,13,29,28
Windfury Harpy,0.0,0.0,0.0714,13,29,28
Wolfrider,0.0,0.1379,0.0,13,29,28
Young Priestess,0.0,0.1034,0.0,13,29,28
Youthful Brewmaster,0.0,0.0345,0.0357,13,29,28
Ysera,0.0,0.0,0.3929,13,29,28
Zombie Chow,0.0769,0.0,0.1071,13,29,28
