card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abomination,0.0,0.0,0.0323,27,45,31
Abusive Sergeant,0.0741,0.0444,0.0323,27,45,31
Acidic Swamp Ooze,0.0,0.0222,0.0,27,45,31
Acolyte of Pain,0.2222,0.3111,0.8387,27,45,31
Alexstrasza,0.0,0.3111,0.4839,27,45,31
Amani Berserker,0.0,0.2889,0.0645,27,45,31
Ancient Watcher,0.0,0.1111,0.0,27,45,31
Angry Chicken,0.0,0.0667,0.0323,27,45,31
Animal Companion,0.6296,0.0,0.0,27,45,31
Arathi Weaponsmith,0.0,0.0,0.0645,27,45,31
Arcane Explosion,0.0,0.0889,0.0,27,45,31
Arcane Golem,0.0,0.0667,0.0,27,45,31
Arcane Intellect,0.0,0.5333,0.0,27,45,31
Arcane Missiles,0.0,0.2889,0.0,27,45,31
Arcane Shot,0.1481,0.0,0.0,27,45,31
Arcanite Reaper,0.0,0.0,0.0323,27,45,31
Archmage Antonidas,0.0,0.0222,0.0,27,45,31
Argent Commander,0.0,0.0222,0.129,27,45,31
Argent Squire,0.1111,0.0,0.0,27,45,31
Armorsmith,0.0,0.0,0.9677,27,45,31
Azure Drake,0.0,0.0222,0.0968,27,45,31
Baron Geddon,0.0,0.0,0.0968,27,45,31
Baron Rivendare,0.2222,0.0,0.0323,27,45,31
Big Game Hunter,0.0,0.1111,0.0,27,45,31
Blizzard,0.0,0.0444,0.0,27,45,31
Blood Knight,0.0,0.0444,0.0,27,45,31
Bloodfen Raptor,0.0,0.0222,0.0,27,45,31
Bloodmage Thalnos,0.0,0.2667,0.0,27,45,31
Bloodsail Corsair,0.0,0.0889,0.0,27,45,31
Bloodsail Raider,0.1111,0.0,0.0323,27,45,31
Bluegill Warrior,0.1852,0.3333,0.129,27,45,31
Booty Bay Bodyguard,0.0,0.2,0.0,27,45,31
Boulderfist Ogre,0.0,0.0222,0.0,27,45,31
Brawl,0.0,0.0,0.3871,27,45,31
Cairne Bloodhoof,0.0,0.0,0.7419,27,45,31
Chillwind Yeti,0.0,0.0444,0.0323,27,45,31
Cleave,0.0,0.0,0.7419,27,45,31
Coldlight Oracle,0.0,0.2,0.0,27,45,31
Coldlight Seer,0.0,0.0222,0.0,27,45,31
Cone of Cold,0.0,0.0444,0.0,27,45,31
Core Hound,0.0,0.0222,0.0,27,45,31
Counterspell,0.0,0.2222,0.0,27,45,31
Crazed Alchemist,0.037,0.0444,0.3226,27,45,31
Cruel Taskmaster,0.0,0.0,0.8387,27,45,31
Cult Master,0.0741,0.0,0.0,27,45,31
Dancing Swords,0.1852,0.0,0.0,27,45,31
Dark Iron Dwarf,0.0,0.0444,0.0323,27,45,31
Deadly Shot,0.2963,0.0,0.0,27,45,31
Death's Bite,0.0,0.0,0.1613,27,45,31
Deathlord,0.1111,0.0222,0.0323,27,45,31
Defender of Argus,0.3704,0.0,0.0645,27,45,31
Demolisher,0.0,0.0222,0.0323,27,45,31
Dire Wolf Alpha,0.0,0.0667,0.0,27,45,31
Doomsayer,0.0,0.0889,0.0,27,45,31
Duplicate,0.0,0.1556,0.0,27,45,31
Eaglehorn Bow,0.5556,0.0,0.0,27,45,31
Earthen Ring Farseer,0.2222,0.0889,0.0,27,45,31
Echoing Ooze,0.1111,0.0,0.0,27,45,31
Elite Tauren Chieftain,0.0,0.0889,0.0,27,45,31
Ethereal Arcanist,0.0,0.2444,0.0,27,45,31
Execute,0.0,0.0,0.8065,27,45,31
