card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Fiery War Axe,0.0,0.0,0.95,16,17,20
Fireball,0.0,1.0,0.0,16,17,20
Flamestrike,0.0,0.4118,0.0,16,17,20
Flare,0.375,0.0,0.0,16,17,20
Freezing Trap,0.25,0.0,0.0,16,17,20
Frost Elemental,0.0,0.0,0.1,16,17,20
Frost Nova,0.0,0.4118,0.0,16,17,20
Frostbolt,0.0,1.0,0.0,16,17,20
Frostwolf Grunt,0.0,0.0,0.05,16,17,20
Frostwolf Warlord,0.0,0.0,0.25,16,17,20
Frothing Berserker,0.0,0.0,0.6,16,17,20
Gadgetzan Auctioneer,0.375,0.0,0.1,16,17,20
Gladiator's Longbow,0.0625,0.0,0.0,16,17,20
Gnomish Inventor,0.0,0.1176,0.0,16,17,20
Gorehowl,0.0,0.0,0.3,16,17,20
Grommash Hellscream,0.0,0.0,0.3,16,17,20
Gurubashi Berserker,0.0,0.0,0.25,16,17,20
Harvest Golem,0.0,0.2941,0.1,16,17,20
Heroic Strike,0.0,0.0,0.2,16,17,20
Houndmaster,0.25,0.0,0.0,16,17,20
Hungry Crab,0.0,0.0,0.05,16,17,20
Hunter's Mark,0.5625,0.0,0.0,16,17,20
Ice Barrier,0.0,0.0588,0.0,16,17,20
Ice Block,0.0,0.4118,0.0,16,17,20
Ice Lance,0.0,0.2353,0.0,16,17,20
Imp Master,0.1875,0.0,0.0,16,17,20
Injured Blademaster,0.0,0.0,0.05,16,17,20
Inner Rage,0.0,0.0,0.45,16,17,20
Ironbeak Owl,0.4375,0.0,0.1,16,17,20
Ironforge Rifleman,0.0625,0.0,0.0,16,17,20
Jungle Panther,0.0,0.0,0.1,16,17,20
Kill Command,1.0,0.0,0.0,16,17,20
King Krush,0.0625,0.0,0.0,16,17,20
Knife Juggler,0.0,0.1765,0.1,16,17,20
Kor'kron Elite,0.0,0.0,0.5,16,17,20
Leeroy Jenkins,0.0,0.1176,0.2,16,17,20
Leper Gnome,0.375,0.1765,0.25,16,17,20
Loatheb,0.0625,0.0,0.1,16,17,20
Loot Hoarder,0.0,0.7059,0.0,16,17,20
Mad Bomber,0.0,0.0588,0.0,16,17,20
Mad Scientist,0.125,0.0588,0.0,16,17,20
Magma Rager,0.0,0.0,0.25,16,17,20
Mana Wyrm,0.0,0.5882,0.0,16,17,20
Master Swordsmith,0.0,0.0,0.05,16,17,20
Millhouse Manastorm,0.0625,0.0588,0.0,16,17,20
Mind Control Tech,0.0625,0.0588,0.0,16,17,20
Mirror Image,0.0,0.0588,0.0,16,17,20
Misdirection,0.875,0.0,0.0,16,17,20
Mogu'shan Warden,0.0,0.0,0.25,16,17,20
Molten Giant,0.0625,0.5294,0.0,16,17,20
Mortal Strike,0.0,0.0,0.2,16,17,20
Mountain Giant,0.0,0.4118,0.0,16,17,20
Multi-Shot,0.625,0.0,0.0,16,17,20
Murloc Tidehunter,0.125,0.0,0.0,16,17,20
Nat Pagle,0.0,0.4118,0.0,16,17,20
Nightblade,0.1875,0.0588,0.1,16,17,20
Oasis Snapjaw,0.0,0.3529,0.0,16,17,20
Ogre Magi,0.3125,0.0,0.05,16,17,20
Polymorph,0.0,0.7647,0.0,16,17,20
Priestess of Elune,0.0,0.0,0.05,16,17,20
Pyroblast,0.0,0.3529,0.0,16,17,20
Questing Adventurer,0.0,0.0588,0.0,16,17,20
Raging Worgen,0.0,0.1176,0.05,16,17,20
Ragnaros the Firelord,0.0,0.2941,0.55,16,17,20
Rampage,0.0,0.0,0.25,16,17,20
Ravenholdt Assassin,0.0,0.0,0.1,16,17,20
Reckless Rocketeer,0.0,0.0,0.2,16,17,20
River Crocolisk,0.25,0.0588,0.0,16,17,20
Savannah Highmane,0.5,0.0,0.0,16,17,20
Scarlet Crusader,0.0,0.2353,0.0,16,17,20
Scavenging Hyena,0.3125,0.0,0.0,16,17,20
Sea Giant,0.125,0.0,0.0,16,17,20
Secretkeeper,0.25,0.0,0.0,16,17,20
Sen'jin Shieldmasta,0.0625,0.0588,0.2,16,17,20
Shield Block,0.0,0.0,0.8,16,17,20
Shield Slam,0.0,0.0,0.3,16,17,20
Shieldbearer,0.0,0.0,0.05,16,17,20
Slam,0.0,0.0,0.3,16,17,20
Sludge Belcher,0.0,0.0,0.2,16,17,20
Snake Trap,0.25,0.0,0.0,16,17,20
Snipe,0.625,0.0,0.0,16,17,20
Sorcerer's Apprentice,0.0,0.2941,0.0,16,17,20
Southsea Captain,0.25,0.0,0.0,16,17,20
Southsea Deckhand,0.125,0.0,0.1,16,17,20
Spellbreaker,0.0,0.0588,0.05,16,17,20
Stampeding Kodo,0.0625,0.0,0.0,16,17,20
Starving Buzzard,0.25,0.0,0.0,16,17,20
Stonetusk Boar,0.25,0.0588,0.0,16,17,20
Stormpike Commando,0.0,0.0,0.05,16,17,20
Stormwind Knight,0.0,0.0,0.25,16,17,20
Stranglethorn Tiger,0.0,0.0,0.1,16,17,20
Sunfury Protector,0.0,0.0,0.05,16,17,20
Sunwalker,0.0625,0.1176,0.25,16,17,20
Sylvanas Windrunner,0.25,0.0,0.2,16,17,20
The Black Knight,0.125,0.0,0.15,16,17,20
Timber Wolf,0.125,0.0,0.0,16,17,20
Tracking,0.4375,0.0,0.0,16,17,20
Tundra Rhino,0.4375,0.0,0.0,16,17,20
Unleash the Hounds,0.75,0.0,0.0,16,17,20
Upgrade!,0.0,0.0,0.15,16,17,20
Venture Co. Mercenary,0.0,0.0588,0.25,16,17,20
Violet Teacher,0.375,0.0588,0.1,16,17,20
Voodoo Doctor,0.0625,0.0,0.1,16,17,20
Warsong Commander,0.0,0.0,0.25,16,17,20
Water Elemental,0.0,0.5882,0.0,16,17,20
Whirlwind,0.0,0.0,0.55,16,17,20
Wild Pyromancer,0.0625,0.2353,0.35,16,17,20
Wolfrider,0.125,0.1765,0.25,16,17,20
Worgen Infiltrator,0.125,0.0,0.1,16,17,20
Ysera,0.0,0.0,0.15,16,17,20
