card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abomination,0.0,0.0345,0.0,11,29,13
Abusive Sergeant,0.0909,0.0,0.0,11,29,13
Acolyte of Pain,0.2727,0.3793,0.8462,11,29,13
Alexstrasza,0.0,0.2414,0.3846,11,29,13
Amani Berserker,0.0,0.0345,0.0769,11,29,13
Ancient Brewmaster,0.0909,0.0,0.0,11,29,13
Ancient Mage,0.0,0.0345,0.0,11,29,13
Ancient Watcher,0.0,0.0,0.1538,11,29,13
Angry Chicken,0.0,0.0345,0.0,11,29,13
Animal Companion,0.5455,0.0,0.0,11,29,13
Arcane Golem,0.2727,0.0,0.0,11,29,13
Arcane Intellect,0.0,0.7586,0.0,11,29,13
Arcane Missiles,0.0,0.3103,0.0,11,29,13
Arcane Shot,0.0909,0.0,0.0,11,29,13
Arcanite Reaper,0.0,0.0,0.1538,11,29,13
Archmage Antonidas,0.0,0.1379,0.0,11,29,13
Argent Commander,0.0,0.0,0.2308,11,29,13
Argent Squire,0.0909,0.0,0.0,11,29,13
Armorsmith,0.0,0.0,0.8462,11,29,13
Azure Drake,0.0,0.3103,0.2308,11,29,13
Baron Geddon,0.0,0.0345,0.2308,11,29,13
Big Game Hunter,0.0,0.1034,0.0769,11,29,13
Blizzard,0.0,0.4483,0.0,11,29,13
Bloodmage Thalnos,0.0909,0.1034,0.0,11,29,13
Bloodsail Corsair,0.0,0.0345,0.0,11,29,13
Bloodsail Raider,0.0,0.0345,0.1538,11,29,13
Booty Bay Bodyguard,0.0,0.2069,0.0,11,29,13
Boulderfist Ogre,0.0,0.0,0.0769,11,29,13
Brawl,0.0,0.0,0.4615,11,29,13
Cairne Bloodhoof,0.0,0.0345,0.4615,11,29,13
Coldlight Seer,0.0,0.069,0.0,11,29,13
Cone of Cold,0.0,0.2759,0.0,11,29,13
Core Hound,0.0,0.0,0.0769,11,29,13
Counterspell,0.0,0.5517,0.0,11,29,13
Cruel Taskmaster,0.0,0.0,0.8462,11,29,13
Dalaran Mage,0.0,0.0345,0.0,11,29,13
Dancing Swords,0.0,0.0345,0.0,11,29,13
Dark Iron Dwarf,0.0,0.0,0.3077,11,29,13
Deadly Shot,0.5455,0.0,0.0,11,29,13
Death's Bite,0.0,0.0,1.0,11,29,13
Deathlord,0.0,0.2759,0.0,11,29,13
Defender of Argus,0.3636,0.1034,0.0,11,29,13
Doomsayer,0.0,0.069,0.0,11,29,13
Dragonling Mechanic,0.0,0.0345,0.0,11,29,13
Dread Corsair,0.0,0.069,0.0769,11,29,13
Duplicate,0.0,0.1034,0.0,11,29,13
Eaglehorn Bow,0.9091,0.0,0.0,11,29,13
Earthen Ring Farseer,0.0,0.3103,0.0,11,29,13
Elite Tauren Chieftain,0.0,0.2414,0.0,11,29,13
Elven Archer,0.0,0.069,0.0769,11,29,13
Ethereal Arcanist,0.0,0.0345,0.0,11,29,13
Execute,0.0,0.0,1.0,11,29,13
Explosive Shot,0.2727,0.0,0.0,11,29,13
Explosive Trap,0.9091,0.0,0.0,11,29,13
Faceless Manipulator,0.0,0.069,0.4615,11,29,13
Faerie Dragon,0.0,0.0345,0.0,11,29,13
Fiery War Axe,0.0,0.0,1.0,11,29,13
Fireball,0.0,0.8621,0.0,11,29,13
Flamestrike,0.0,0.8276,0.0,11,29,13
Flare,0.6364,0.0,0.0,11,29,13
Flesheating Ghoul,0.0,0.069,0.1538,11,29,13
Freezing Trap,0.9091,0.0,0.0,11,29,13
Frost Elemental,0.0,0.069,0.0,11,29,13
Frost Nova,0.0,0.3103,0.0,11,29,13
Frostbolt,0.0,0.8966,0.0,11,29,13
Frostwolf Warlord,0.0909,0.0,0.0,11,29,13
Frothing Berserker,0.0,0.0,0.1538,11,29,13
Gadgetzan Auctioneer,0.0,0.1379,0.0,11,29,13
Gnomish Inventor,0.2727,0.0,0.0,11,29,13
Gorehowl,0.0,0.0,0.0769,11,29,13
Grommash Hellscream,0.0,0.0,0.8462,11,29,13
Gurubashi Berserker,0.0,0.0345,0.0,11,29,13
Harrison Jones,0.0,0.0,0.3846,11,29,13
Harvest Golem,0.0909,0.0,0.5385,11,29,13
Haunted Creeper,0.7273,0.0,0.0,11,29,13
Houndmaster,0.6364,0.0,0.0,11,29,13
Hunter's Mark,1.0,0.0,0.0,11,29,13
Ice Barrier,0.0,0.3103,0.0,11,29,13
Ice Block,0.0,0.2069,0.0,11,29,13
Ice Lance,0.0,0.4483,0.0,11,29,13
Inner Rage,0.0,0.0,0.2308,11,29,13
Ironbeak Owl,0.3636,0.0345,0.1538,11,29,13
Ironfur Grizzly,0.0,0.069,0.0,11,29,13
Kel'Thuzad,0.0,0.0,0.0769,11,29,13
Kill Command,0.8182,0.0,0.0,11,29,13
Kirin Tor Mage,0.0,0.3793,0.0,11,29,13
Knife Juggler,0.0909,0.1379,0.0,11,29,13
Kobold Geomancer,0.0909,0.0,0.0769,11,29,13
Kor'kron Elite,0.0,0.0,0.3077,11,29,13
Leeroy Jenkins,0.4545,0.069,0.0,11,29,13
Leper Gnome,0.2727,0.1379,0.0,11,29,13
Loatheb,0.2727,0.3103,0.6154,11,29,13
Loot Hoarder,0.0909,0.2069,0.0,11,29,13
Lord of the Arena,0.0,0.069,0.0,11,29,13
Mad Bomber,0.2727,0.0,0.1538,11,29,13
Mad Scientist,0.4545,0.3448,0.0,11,29,13
Maexxna,0.1818,0.0,0.0769,11,29,13
Mana Wraith,0.0,0.0,0.0769,11,29,13
Mana Wyrm,0.0,0.3793,0.0,11,29,13
Master Swordsmith,0.0,0.0345,0.0,11,29,13
