card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Pyroblast,0.0,0.1765,0.0,12,17,22
Raging Worgen,0.0,0.2353,0.1364,12,17,22
Ragnaros the Firelord,0.0,0.2941,0.3182,12,17,22
Rampage,0.0,0.0,0.1364,12,17,22
Ravenholdt Assassin,0.0,0.0,0.0455,12,17,22
Razorfen Hunter,0.0,0.0,0.0909,12,17,22
Reckless Rocketeer,0.0,0.1765,0.0,12,17,22
River Crocolisk,0.1667,0.0,0.0,12,17,22
Savannah Highmane,0.25,0.0,0.0,12,17,22
Scavenging Hyena,0.5,0.0,0.0,12,17,22
Secretkeeper,0.0833,0.0,0.0,12,17,22
Sen'jin Shieldmasta,0.0,0.0,0.1818,12,17,22
Shattered Sun Cleric,0.0,0.0,0.0455,12,17,22
Shield Block,0.0,0.0,0.8182,12,17,22
Shield Slam,0.0,0.0,0.5455,12,17,22
Silver Hand Knight,0.0,0.0588,0.1818,12,17,22
Silvermoon Guardian,0.0,0.0,0.0455,12,17,22
Slam,0.0,0.0,0.9545,12,17,22
Sludge Belcher,0.1667,0.1765,0.0455,12,17,22
Snake Trap,0.1667,0.0,0.0,12,17,22
Snipe,0.5833,0.0,0.0,12,17,22
Sorcerer's Apprentice,0.0,0.5882,0.0,12,17,22
Spectral Knight,0.0,0.0,0.0455,12,17,22
Spellbreaker,0.0,0.0,0.0909,12,17,22
Stampeding Kodo,0.0833,0.1765,0.0,12,17,22
Starving Buzzard,1.0,0.0,0.0,12,17,22
Stonetusk Boar,0.1667,0.0,0.0,12,17,22
Stormwind Champion,0.0,0.0,0.0455,12,17,22
Stranglethorn Tiger,0.1667,0.0,0.1364,12,17,22
Sunfury Protector,0.0,0.2353,0.0,12,17,22
Sunwalker,0.0,0.2941,0.0,12,17,22
Sylvanas Windrunner,0.0,0.2353,0.0909,12,17,22
The Black Knight,0.0,0.1765,0.5,12,17,22
Thrallmar Farseer,0.0,0.0,0.0909,12,17,22
Timber Wolf,0.3333,0.0,0.0,12,17,22
Tracking,0.9167,0.0,0.0,12,17,22
Tundra Rhino,0.25,0.0,0.0,12,17,22
Unleash the Hounds,0.9167,0.0,0.0,12,17,22
Unstable Ghoul,0.0833,0.0,0.2273,12,17,22
Upgrade!,0.0,0.0,0.0909,12,17,22
Vaporize,0.0,0.2353,0.0,12,17,22
Venture Co. Mercenary,0.0,0.1176,0.0455,12,17,22
Violet Teacher,0.0,0.0,0.0455,12,17,22
Voodoo Doctor,0.0,0.0,0.1818,12,17,22
Warsong Commander,0.0,0.0,0.1364,12,17,22
Water Elemental,0.0,0.8235,0.0,12,17,22
