card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Molten Giant,0.0,0.087,0.0,13,23,18
Mortal Strike,0.0,0.0,0.2778,13,23,18
Mountain Giant,0.0,0.0435,0.0,13,23,18
Multi-Shot,0.2308,0.0,0.0,13,23,18
Murloc Tidecaller,0.0,0.0435,0.0,13,23,18
Murloc Tidehunter,0.0,0.0435,0.0,13,23,18
Nat Pagle,0.0,0.2174,0.0,13,23,18
Nightblade,0.2308,0.0,0.0,13,23,18
Novice Engineer,0.0,0.2609,0.0,13,23,18
Oasis Snapjaw,0.0,0.087,0.2222,13,23,18
Ogre Magi,0.0769,0.0435,0.1111,13,23,18
Polymorph,0.0,0.4348,0.0,13,23,18
Priestess of Elune,0.0,0.0435,0.1111,13,23,18
Raging Worgen,0.1538,0.0,0.7222,13,23,18
Ragnaros the Firelord,0.0769,0.087,0.2778,13,23,18
Razorfen Hunter,0.2308,0.087,0.0556,13,23,18
Reckless Rocketeer,0.2308,0.0435,0.0,13,23,18
River Crocolisk,0.5385,0.0,0.0,13,23,18
Savannah Highmane,0.5385,0.0,0.0,13,23,18
Scarlet Crusader,0.2308,0.087,0.0556,13,23,18
Scavenging Hyena,0.5385,0.0,0.0,13,23,18
Sea Giant,0.2308,0.087,0.0,13,23,18
Secretkeeper,0.0,0.1304,0.0,13,23,18
Sen'jin Shieldmasta,0.5385,0.0,0.0,13,23,18
Shade of Naxxramas,0.0769,0.0,0.0,13,23,18
Shattered Sun Cleric,0.2308,0.0,0.1111,13,23,18
Shield Block,0.0,0.0,0.8333,13,23,18
Shield Slam,0.0,0.0,0.6111,13,23,18
Shieldbearer,0.0,0.087,0.0,13,23,18
Silver Hand Knight,0.0769,0.0,0.0,13,23,18
Silvermoon Guardian,0.0,0.1304,0.0,13,23,18
Slam,0.0,0.0,0.9444,13,23,18
Sludge Belcher,0.5385,0.8696,0.1667,13,23,18
Snake Trap,0.2308,0.0,0.0,13,23,18
Snipe,0.0769,0.0,0.0,13,23,18
Sorcerer's Apprentice,0.0,0.1304,0.0,13,23,18
Southsea Captain,0.0,0.0,0.0556,13,23,18
Southsea Deckhand,0.5385,0.0,0.0556,13,23,18
Spectral Knight,0.2308,0.1304,0.0,13,23,18
Spellbender,0.0,0.1304,0.0,13,23,18
Spellbreaker,0.0769,0.3478,0.0,13,23,18
Stalagg,0.0,0.0,0.0556,13,23,18
Stampeding Kodo,0.6154,0.2174,0.0,13,23,18
Stonetusk Boar,0.2308,0.0,0.0,13,23,18
Stormpike Commando,0.2308,0.0,0.0556,13,23,18
Stormwind Knight,0.2308,0.087,0.0,13,23,18
Sunwalker,0.0,0.4783,0.0,13,23,18
Sylvanas Windrunner,0.0,0.0,0.1667,13,23,18
Tauren Warrior,0.0,0.087,0.0,13,23,18
Timber Wolf,0.3846,0.0,0.0,13,23,18
Tinkmaster Overspark,0.0,0.087,0.0556,13,23,18
Tundra Rhino,0.6923,0.0,0.0,13,23,18
Twilight Drake,0.0,0.1739,0.0,13,23,18
Unleash the Hounds,0.7692,0.0,0.0,13,23,18
Unstable Ghoul,0.0,0.0,0.3889,13,23,18
Vaporize,0.0,0.1739,0.0,13,23,18
Venture Co. Mercenary,0.0,0.0,0.5,13,23,18
Violet Teacher,0.0769,0.0,0.0,13,23,18
Voodoo Doctor,0.0,0.0,0.1111,13,23,18
Warsong Commander,0.0,0.0,0.5556,13,23,18
Water Elemental,0.0,0.4783,0.0,13,23,18
Whirlwind,0.0,0.0,0.7778,13,23,18
Wild Pyromancer,0.0,0.7391,0.0,13,23,18
Windfury Harpy,0.0,0.1304,0.0,13,23,18
Wisp,0.0,0.087,0.0,13,23,18
Wolfrider,0.3846,0.3478,0.0556,13,23,18
Worgen Infiltrator,0.0,0.087,0.0,13,23,18
Young Priestess,0.0,0.087,0.0,13,23,18
Youthful Brewmaster,0.3846,0.0,0.0556,13,23,18
Ysera,0.0769,0.0,0.0,13,23,18
