card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Abomination,0.0,0.0385,0.0,9,26,17
Abusive Sergeant,0.1111,0.0769,0.1176,9,26,17
Acidic Swamp Ooze,0.5556,0.0,0.1765,9,26,17
Acolyte of Pain,0.0,0.5,0.8235,9,26,17
Alexstrasza,0.0,0.1538,0.1176,9,26,17
Amani Berserker,0.0,0.2692,0.2941,9,26,17
Ancient Mage,0.1111,0.1538,0.0,9,26,17
Angry Chicken,0.0,0.0385,0.0,9,26,17
Animal Companion,0.8889,0.0,0.0,9,26,17
Arathi Weaponsmith,0.0,0.0,0.5294,9,26,17
Arcane Explosion,0.0,0.5,0.0,9,26,17
Arcane Golem,0.0,0.1923,0.0,9,26,17
Arcane Intellect,0.0,0.7692,0.0,9,26,17
Arcane Missiles,0.0,0.6538,0.0,9,26,17
Arcane Shot,0.1111,0.0,0.0,9,26,17
Arcanite Reaper,0.0,0.0,0.1765,9,26,17
Archmage Antonidas,0.0,0.4615,0.0,9,26,17
Argent Commander,0.0,0.0,0.4118,9,26,17
Argent Squire,0.0,0.0,0.4118,9,26,17
Armorsmith,0.0,0.0,0.4118,9,26,17
Azure Drake,0.0,0.5,0.0,9,26,17
Baron Geddon,0.0,0.0385,0.3529,9,26,17
Battle Rage,0.0,0.0,0.1176,9,26,17
Big Game Hunter,0.0,0.0769,0.1765,9,26,17
Blizzard,0.0,0.6538,0.0,9,26,17
Blood Knight,0.0,0.0,0.1765,9,26,17
Bloodfen Raptor,1.0,0.1538,0.0,9,26,17
Bloodmage Thalnos,0.0,0.5385,0.0,9,26,17
Bluegill Warrior,0.1111,0.0,0.0588,9,26,17
Boulderfist Ogre,0.2222,0.2308,0.0588,9,26,17
Brawl,0.0,0.0,0.2941,9,26,17
Cairne Bloodhoof,0.0,0.1538,0.1176,9,26,17
Captain's Parrot,0.0,0.0385,0.0,9,26,17
Chillwind Yeti,0.0,0.1154,0.0,9,26,17
Cleave,0.0,0.0,0.3529,9,26,17
Coldlight Oracle,0.0,0.1538,0.0,9,26,17
Cone of Cold,0.0,0.1154,0.0,9,26,17
Cruel Taskmaster,0.0,0.0,1.0,9,26,17
Cult Master,0.0,0.1538,0.4118,9,26,17
Dalaran Mage,0.0,0.0385,0.0,9,26,17
Dark Iron Dwarf,0.0,0.0,0.1765,9,26,17
Darkscale Healer,0.0,0.1538,0.0,9,26,17
Deadly Shot,0.6667,0.0,0.0,9,26,17
Death's Bite,0.0,0.0,0.3529,9,26,17
Defender of Argus,0.0,0.0,0.6471,9,26,17
Demolisher,0.0,0.1538,0.0,9,26,17
Dire Wolf Alpha,0.3333,0.0,0.0588,9,26,17
Doomsayer,0.0,0.3077,0.0,9,26,17
Dragonling Mechanic,0.0,0.1154,0.0,9,26,17
Dread Corsair,0.2222,0.0,0.0,9,26,17
Eaglehorn Bow,0.5556,0.0,0.0,9,26,17
Echoing Ooze,0.1111,0.0,0.0,9,26,17
Elite Tauren Chieftain,0.0,0.0385,0.0,9,26,17
Elven Archer,0.2222,0.0,0.0,9,26,17
Execute,0.0,0.0,0.4118,9,26,17
Explosive Trap,0.7778,0.0,0.0,9,26,17
Faceless Manipulator,0.0,0.0769,0.1765,9,26,17
Faerie Dragon,0.0,0.0,0.0588,9,26,17
Fen Creeper,0.0,0.0,0.1176,9,26,17
Feugen,0.0,0.1154,0.0,9,26,17
Fiery War Axe,0.0,0.0,0.8824,9,26,17
Fireball,0.0,0.7308,0.0,9,26,17
Flamestrike,0.0,0.2692,0.0,9,26,17
Flare,0.1111,0.0,0.0,9,26,17
Flesheating Ghoul,0.3333,0.1154,0.4118,9,26,17
Freezing Trap,0.1111,0.0,0.0,9,26,17
Frost Elemental,0.0,0.0769,0.0,9,26,17
Frost Nova,0.0,0.4231,0.0,9,26,17
Frostbolt,0.0,1.0,0.0,9,26,17
Frostwolf Grunt,0.1111,0.0385,0.0,9,26,17
Frothing Berserker,0.0,0.0,0.2941,9,26,17
Gadgetzan Auctioneer,0.1111,0.6538,0.1765,9,26,17
Gnomish Inventor,0.0,0.0385,0.0,9,26,17
Gorehowl,0.0,0.0,0.2941,9,26,17
Grommash Hellscream,0.0,0.0,0.2353,9,26,17
Gurubashi Berserker,0.0,0.0,0.1176,9,26,17
Harrison Jones,0.0,0.0385,0.0,9,26,17
Harvest Golem,0.0,0.1538,0.5882,9,26,17
Houndmaster,0.8889,0.0,0.0,9,26,17
Ice Barrier,0.0,0.4231,0.0,9,26,17
Ice Block,0.0,0.4231,0.0,9,26,17
Ice Lance,0.0,0.6923,0.0,9,26,17
Imp Master,0.0,0.0769,0.0,9,26,17
Inner Rage,0.0,0.0,0.2941,9,26,17
Ironbeak Owl,1.0,0.0,0.1176,9,26,17
Ironfur Grizzly,0.0,0.1538,0.0588,9,26,17
Kill Command,1.0,0.0,0.0,9,26,17
King Krush,0.2222,0.0,0.0,9,26,17
Knife Juggler,0.0,0.1923,0.4118,9,26,17
Kobold Geomancer,0.0,0.3077,0.0,9,26,17
Kor'kron Elite,0.0,0.0,0.4118,9,26,17
Leeroy Jenkins,1.0,0.0,0.0,9,26,17
Leper Gnome,0.1111,0.1154,0.1765,9,26,17
Loot Hoarder,0.0,0.1154,0.4118,9,26,17
Lord of the Arena,0.0,0.1538,0.0,9,26,17
Mad Scientist,0.2222,0.0385,0.0588,9,26,17
Mana Addict,0.0,0.1154,0.0588,9,26,17
Mana Wyrm,0.0,0.4231,0.0,9,26,17
Mirror Image,0.0,0.8077,0.0,9,26,17
Mogu'shan Warden,0.1111,0.0,0.0,9,26,17
Mortal Strike,0.0,0.0,0.1765,9,26,17
Murloc Tidecaller,0.0,0.0385,0.1765,9,26,17
Murloc Tidehunter,0.0,0.1538,0.0,9,26,17
Murloc Warleader,0.0,0.0,0.0588,9,26,17
Novice Engineer,0.5556,0.0,0.0,9,26,17
Ogre Magi,0.0,0.1538,0.0,9,26,17
Polymorph,0.0,0.5,0.0,9,26,17
Priestess of Elune,0.3333,0.0,0.0588,9,26,17
Pyroblast,0.0,0.3077,0.0,9,26,17
Questing Adventurer,0.0,0.0,0.0588,9,26,17
Raging Worgen,0.0,0.2692,0.1765,9,26,17
Ragnaros the Firelord,0.0,0.1923,0.2353,9,26,17
Razorfen Hunter,0.0,0.0,0.4118,9,26,17
River Crocolisk,0.8889,0.0,0.0,9,26,17
Savannah Highmane,0.8889,0.0,0.0,9,26,17
Scarlet Crusader,0.0,0.1154,0.0588,9,26,17
Scavenging Hyena,0.8889,0.0,0.0,9,26,17
Sen'jin Shieldmasta,0.0,0.0,0.1176,9,26,17
Shattered Sun Cleric,0.0,0.2308,0.1765,9,26,17
Shield Block,0.0,0.0,0.4118,9,26,17
Shield Slam,0.0,0.0,0.2941,9,26,17
Shieldbearer,0.0,0.3077,0.0,9,26,17
Silver Hand Knight,0.0,0.1154,0.0,9,26,17
Slam,0.0,0.0,0.2941,9,26,17
Sludge Belcher,0.0,0.3846,0.0,9,26,17
Sorcerer's Apprentice,0.0,0.3077,0.0,9,26,17
Southsea Deckhand,0.0,0.1154,0.0,9,26,17
Spellbender,0.0,0.1154,0.0,9,26,17
Spellbreaker,0.0,0.0,0.0588,9,26,17
Spiteful Smith,0.0,0.0769,0.2353,9,26,17
Starving Buzzard,1.0,0.0,0.0,9,26,17
Stonetusk Boar,0.8889,0.0,0.0,9,26,17
Stormwind Knight,0.0,0.0385,0.0,9,26,17
Stranglethorn Tiger,0.0,0.0769,0.0,9,26,17
Sunfury Protector,0.0,0.0385,0.0,9,26,17
Sunwalker,0.0,0.0,0.2941,9,26,17
Sylvanas Windrunner,0.0,0.0,0.1765,9,26,17
Tauren Warrior,0.0,0.1154,0.0,9,26,17
Timber Wolf,0.6667,0.0,0.0,9,26,17
Tinkmaster Overspark,0.0,0.1154,0.0,9,26,17
Tracking,0.1111,0.0,0.0,9,26,17
Tundra Rhino,0.7778,0.0,0.0,9,26,17
Unleash the Hounds,0.7778,0.0,0.0,9,26,17
Upgrade!,0.0,0.0,0.1765,9,26,17
Vaporize,0.0,0.1923,0.0,9,26,17
Violet Teacher,0.0,0.1154,0.0,9,26,17
