card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Raid Leader,0.0,0.0,0.1429,9,31,21
Ravenholdt Assassin,0.1111,0.129,0.0,9,31,21
Razorfen Hunter,0.0,0.0,0.0952,9,31,21
Savannah Highmane,1.0,0.0,0.0,9,31,21
Scarlet Crusader,0.0,0.0,0.0952,9,31,21
Sea Giant,0.0,0.0,0.1429,9,31,21
Secretkeeper,0.0,0.0,0.0476,9,31,21
Shattered Sun Cleric,0.0,0.2903,0.0,9,31,21
Shield Block,0.0,0.0,0.8095,9,31,21
Shield Slam,0.0,0.0,0.8095,9,31,21
Shieldbearer,0.0,0.0968,0.0,9,31,21
Silver Hand Knight,0.0,0.0,0.1429,9,31,21
Silvermoon Guardian,0.3333,0.0,0.0,9,31,21
Slam,0.0,0.0,0.381,9,31,21
Sludge Belcher,1.0,0.4194,0.8095,9,31,21
Sorcerer's Apprentice,0.0,0.1613,0.0,9,31,21
Southsea Captain,0.0,0.0645,0.0952,9,31,21
Southsea Deckhand,0.0,0.0968,0.0476,9,31,21
Spectral Knight,0.1111,0.0,0.0952,9,31,21
Spellbender,0.0,0.2581,0.0,9,31,21
Spellbreaker,0.0,0.0,0.3333,9,31,21
Spiteful Smith,0.0,0.1613,0.0,9,31,21
Stampeding Kodo,0.0,0.0645,0.0,9,31,21
Stoneskin Gargoyle,0.0,0.0323,0.0,9,31,21
Stonetusk Boar,0.0,0.0,0.0952,9,31,21
Stormpike Commando,0.0,0.0323,0.0,9,31,21
Stormwind Champion,0.0,0.0323,0.0,9,31,21
Stormwind Knight,0.0,0.0323,0.0,9,31,21
Sunwalker,0.0,0.0,0.2857,9,31,21
Sylvanas Windrunner,0.0,0.2581,0.1905,9,31,21
Tinkmaster Overspark,0.0,0.0645,0.2381,9,31,21
Twilight Drake,0.0,0.2258,0.0,9,31,21
Undertaker,0.4444,0.0645,0.1905,9,31,21
Unleash the Hounds,1.0,0.0,0.0,9,31,21
Unstable Ghoul,0.0,0.0968,0.7619,9,31,21
Vaporize,0.0,0.1613,0.0,9,31,21
Violet Teacher,0.0,0.0323,0.0,9,31,21
Voodoo Doctor,0.1111,0.0,0.0,9,31,21
Wailing Soul,0.0,0.0,0.0952,9,31,21
Warsong Commander,0.0,0.0,0.1429,9,31,21
Water Elemental,0.0,0.4194,0.0,9,31,21
Webspinner,1.0,0.0,0.0,9,31,21
Whirlwind,0.0,0.0,0.4286,9,31,21
Wild Pyromancer,0.0,0.0323,0.0,9,31,21
Windfury Harpy,0.0,0.1613,0.1905,9,31,21
Worgen Infiltrator,0.0,0.0,0.0476,9,31,21
Young Priestess,0.0,0.0645,0.0,9,31,21
Youthful Brewmaster,0.0,0.0323,0.0,9,31,21
Zombie Chow,0.0,0.0645,0.0,9,31,21
