card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Nerub'ar Weblord,0.1111,0.037,0.0,9,27,26
Nerubian Egg,0.0,0.1481,0.0385,9,27,26
Novice Engineer,0.0,0.2593,0.2308,9,27,26
Nozdormu,0.0,0.037,0.0385,9,27,26
Oasis Snapjaw,0.2222,0.1111,0.1154,9,27,26
Polymorph,0.0,0.5926,0.0,9,27,26
Priestess of Elune,0.1111,0.037,0.0385,9,27,26
Pyroblast,0.0,0.3704,0.0,9,27,26
Questing Adventurer,0.0,0.037,0.0385,9,27,26
Raging Worgen,0.0,0.0,0.2692,9,27,26
Ragnaros the Firelord,0.1111,0.037,0.1923,9,27,26
Ravenholdt Assassin,0.0,0.0741,0.0385,9,27,26
Razorfen Hunter,0.1111,0.0,0.0385,9,27,26
Reckless Rocketeer,0.0,0.1111,0.0,9,27,26
River Crocolisk,0.0,0.0,0.0769,9,27,26
Savannah Highmane,1.0,0.0,0.0,9,27,26
Scarlet Crusader,0.0,0.037,0.0,9,27,26
Scavenging Hyena,0.1111,0.0,0.0,9,27,26
Sea Giant,0.2222,0.0,0.0385,9,27,26
Sen'jin Shieldmasta,0.0,0.037,0.0385,9,27,26
Shattered Sun Cleric,0.0,0.037,0.0,9,27,26
Shield Block,0.0,0.0,0.5769,9,27,26
Shield Slam,0.0,0.0,0.6154,9,27,26
Silver Hand Knight,0.0,0.0,0.0385,9,27,26
Silverback Patriarch,0.0,0.1111,0.0,9,27,26
Silvermoon Guardian,0.1111,0.1111,0.0,9,27,26
Slam,0.0,0.0,0.5385,9,27,26
Sludge Belcher,0.8889,0.3704,0.5385,9,27,26
Sorcerer's Apprentice,0.0,0.0741,0.0,9,27,26
Southsea Deckhand,0.0,0.037,0.0385,9,27,26
Spellbreaker,0.0,0.037,0.0769,9,27,26
Stalagg,0.0,0.0741,0.1923,9,27,26
Stampeding Kodo,0.1111,0.0,0.0,9,27,26
Starving Buzzard,0.1111,0.0,0.0,9,27,26
Stonetusk Boar,0.1111,0.0,0.0,9,27,26
Stormwind Champion,0.0,0.037,0.0,9,27,26
Sunfury Protector,0.2222,0.037,0.0,9,27,26
Sunwalker,0.0,0.1111,0.0385,9,27,26
Sylvanas Windrunner,0.0,0.2963,0.2692,9,27,26
The Black Knight,0.3333,0.0741,0.6538,9,27,26
Timber Wolf,0.1111,0.0,0.0,9,27,26
Tinkmaster Overspark,0.0,0.037,0.0,9,27,26
Tracking,0.1111,0.0,0.0,9,27,26
Tundra Rhino,0.1111,0.0,0.0,9,27,26
Twilight Drake,0.0,0.037,0.0,9,27,26
Undertaker,0.5556,0.4074,0.0,9,27,26
Unleash the Hounds,0.5556,0.0,0.0,9,27,26
Unstable Ghoul,0.0,0.2963,0.5769,9,27,26
Upgrade!,0.0,0.0,0.3846,9,27,26
Vaporize,0.0,0.2593,0.0,9,27,26
Violet Teacher,0.0,0.1111,0.0385,9,27,26
Voodoo Doctor,0.0,0.037,0.0,9,27,26
Wailing Soul,0.0,0.0,0.0769,9,27,26
War Golem,0.1111,0.037,0.0385,9,27,26
Warsong Commander,0.0,0.0,0.3077,9,27,26
Water Elemental,0.0,0.5556,0.0,9,27,26
Webspinner,0.7778,0.0,0.0,9,27,26
Whirlwind,0.0,0.0,0.8077,9,27,26
Wild Pyromancer,0.0,0.2222,0.0,9,27,26
Wolfrider,0.0,0.0741,0.1154,9,27,26
Worgen Infiltrator,0.0,0.037,0.3846,9,27,26
Young Dragonhawk,0.1111,0.037,0.0,9,27,26
Young Priestess,0.2222,0.0,0.0385,9,27,26
Ysera,0.0,0.0,0.1154,9,27,26
Zombie Chow,0.0,0.0,0.3077,9,27,26
