card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Magma Rager,0.0,0.0476,0.0,12,21,25
Mana Addict,0.1667,0.1905,0.04,12,21,25
Mana Wraith,0.0,0.0476,0.0,12,21,25
Mana Wyrm,0.0,0.9048,0.0,12,21,25
Master Swordsmith,0.1667,0.0,0.0,12,21,25
Millhouse Manastorm,0.3333,0.0,0.0,12,21,25
Mirror Entity,0.0,0.381,0.0,12,21,25
Mirror Image,0.0,0.7619,0.0,12,21,25
Misdirection,0.3333,0.0,0.0,12,21,25
Mogu'shan Warden,0.0,0.0,0.04,12,21,25
Mortal Strike,0.0,0.0,0.2,12,21,25
Mountain Giant,0.0,0.0476,0.36,12,21,25
Multi-Shot,0.3333,0.0,0.0,12,21,25
Murloc Raider,0.3333,0.0,0.0,12,21,25
Murloc Tidehunter,0.0,0.1905,0.04,12,21,25
Murloc Warleader,0.0,0.0952,0.04,12,21,25
Nat Pagle,0.0,0.1905,0.0,12,21,25
Nerub'ar Weblord,0.3333,0.0,0.0,12,21,25
Nightblade,0.0,0.0,0.04,12,21,25
Novice Engineer,0.0,0.0,0.2,12,21,25
Nozdormu,0.0,0.1429,0.04,12,21,25
Ogre Magi,0.0,0.2381,0.08,12,21,25
Pint-Sized Summoner,0.0,0.0476,0.04,12,21,25
Polymorph,0.0,0.5238,0.0,12,21,25
Priestess of Elune,0.0,0.0476,0.08,12,21,25
Pyroblast,0.0,0.0476,0.0,12,21,25
Questing Adventurer,0.25,0.0952,0.0,12,21,25
Raging Worgen,0.0,0.6667,0.12,12,21,25
Ragnaros the Firelord,0.0,0.5238,0.2,12,21,25
Raid Leader,0.0,0.0952,0.0,12,21,25
Ravenholdt Assassin,0.0,0.0476,0.08,12,21,25
Razorfen Hunter,0.0,0.0,0.12,12,21,25
River Crocolisk,0.4167,0.0,0.0,12,21,25
Savannah Highmane,0.6667,0.0,0.0,12,21,25
Scarlet Crusader,0.0,0.0476,0.0,12,21,25
Scavenging Hyena,1.0,0.0,0.0,12,21,25
Sea Giant,0.0,0.0476,0.08,12,21,25
Secretkeeper,0.0833,0.2857,0.04,12,21,25
Sen'jin Shieldmasta,0.0833,0.0476,0.0,12,21,25
Shield Block,0.0,0.0,0.8,12,21,25
Shield Slam,0.0,0.0,0.72,12,21,25
Shieldbearer,0.0,0.1905,0.0,12,21,25
Silver Hand Knight,0.0,0.0952,0.16,12,21,25
Silvermoon Guardian,0.0,0.0952,0.08,12,21,25
Slam,0.0,0.0,0.8,12,21,25
Sludge Belcher,0.4167,0.619,0.52,12,21,25
Snake Trap,0.1667,0.0,0.0,12,21,25
Sorcerer's Apprentice,0.0,0.8095,0.0,12,21,25
Southsea Deckhand,0.0,0.1429,0.0,12,21,25
Spectral Knight,0.1667,0.0,0.0,12,21,25
Spellbreaker,0.0833,0.0,0.08,12,21,25
Stalagg,0.0833,0.0476,0.08,12,21,25
Stampeding Kodo,0.0833,0.0,0.0,12,21,25
Starving Buzzard,0.8333,0.0,0.0,12,21,25
Stoneskin Gargoyle,0.0,0.0,0.08,12,21,25
Stonetusk Boar,0.4167,0.1429,0.0,12,21,25
Stormpike Commando,0.0,0.0476,0.28,12,21,25
Stranglethorn Tiger,0.5,0.2381,0.08,12,21,25
Sunfury Protector,0.0,0.1429,0.0,12,21,25
Sunwalker,0.0,0.0952,0.16,12,21,25
Sylvanas Windrunner,0.25,0.0,0.24,12,21,25
Tauren Warrior,0.25,0.0,0.0,12,21,25
The Black Knight,0.0,0.0952,0.72,12,21,25
Timber Wolf,0.6667,0.0,0.0,12,21,25
Tinkmaster Overspark,0.0,0.0952,0.08,12,21,25
Tracking,1.0,0.0,0.0,12,21,25
Tundra Rhino,0.5,0.0,0.0,12,21,25
Twilight Drake,0.0,0.0476,0.08,12,21,25
Undertaker,0.0,0.0,0.2,12,21,25
Unleash the Hounds,0.75,0.0,0.0,12,21,25
Unstable Ghoul,0.0,0.0952,0.04,12,21,25
Vaporize,0.0,0.1905,0.0,12,21,25
Venture Co. Mercenary,0.0,0.1429,0.08,12,21,25
Violet Teacher,0.0,0.0,0.08,12,21,25
Voodoo Doctor,0.1667,0.0,0.32,12,21,25
Warsong Commander,0.0,0.0,0.2,12,21,25
Water Elemental,0.0,0.4286,0.0,12,21,25
Webspinner,0.25,0.0,0.0,12,21,25
Whirlwind,0.0,0.0,0.8,12,21,25
Wild Pyromancer,0.0,0.0,0.76,12,21,25
Windfury Harpy,0.0,0.0476,0.08,12,21,25
Wisp,0.0,0.1905,0.0,12,21,25
Wolfrider,0.0,0.0,0.08,12,21,25
Worgen Infiltrator,0.1667,0.1429,0.0,12,21,25
Young Dragonhawk,0.25,0.0,0.04,12,21,25
Youthful Brewmaster,0.3333,0.0952,0.0,12,21,25
Ysera,0.0,0.1429,0.0,12,21,25
Zombie Chow,0.0,0.0476,0.4,12,21,25
