generation,time_elapsed,population,mean_fitness,best_fitness,best_sample
10,340.73817706108093,331,-21.17472306143001,1.625,"[-9.372469509322347, 0.46368505725981635, 2.808982504187675, 1.7899462602846867, -7.27161456987877, 7.7946244891532785, 2.7661241305627353, 5.984294457553375, -9.64638299103629, -3.697821497969973, -6.523501212656551, 4.451042109162016, -0.6129829968588467, -0.05324704241989231, -0.8156763826990918, -8.261953808910203, -4.122209196379938, 8.062161570960061, 1.1356860763085166, 6.009802532035888, -4.587725943574781]"
11,398.90226554870605,351,-21.185778727445395,1.625,"[-9.372469509322347, 0.46368505725981635, 2.808982504187675, 1.7899462602846867, -7.27161456987877, 7.7946244891532785, 2.7661241305627353, 5.984294457553375, -9.64638299103629, -3.697821497969973, -6.523501212656551, 4.451042109162016, -0.6129829968588467, -0.05324704241989231, -0.8156763826990918, -8.261953808910203, -4.122209196379938, 8.062161570960061, 1.1356860763085166, 6.009802532035888, -4.587725943574781]"
12,198.84658861160278,364,-21.017857142857142,1.625,"[-9.372469509322347, 0.46368505725981635, 2.808982504187675, 1.7899462602846867, -7.27161456987877, 7.7946244891532785, 2.7661241305627353, 5.984294457553375, -9.64638299103629, -3.697821497969973, -6.523501212656551, 4.451042109162016, -0.6129829968588467, -0.05324704241989231, -0.8156763826990918, -8.261953808910203, -4.122209196379938, 8.062161570960061, 1.1356860763085166, 6.009802532035888, -4.587725943574781]"
13,350.45607018470764,371,-20.74966307277628,1.625,"[-9.372469509322347, 0.46368505725981635, 2.808982504187675, 1.7899462602846867, -7.27161456987877, 7.7946244891532785, 2.7661241305627353, 5.984294457553375, -9.64638299103629, -3.697821497969973, -6.523501212656551, 4.451042109162016, -0.6129829968588467, -0.05324704241989231, -0.8156763826990918, -8.261953808910203, -4.122209196379938, 8.062161570960061, 1.1356860763085166, 6.009802532035888, -4.587725943574781]"
14,248.32650113105774,382,-20.57569808027923,1.625,"[-9.372469509322347, 0.46368505725981635, 2.808982504187675, 1.7899462602846867, -7.27161456987877, 7.7946244891532785, 2.7661241305627353, 5.984294457553375, -9.64638299103629, -3.697821497969973, -6.523501212656551, 4.451042109162016, -0.6129829968588467, -0.05324704241989231, -0.8156763826990918, -8.261953808910203, -4.122209196379938, 8.062161570960061, 1.1356860763085166, 6.009802532035888, -4.587725943574781]"
15,185.39166474342346,390,-20.37136752136752,1.625,"[-9.372469509322347, 0.46368505725981635, 2.808982504187675, 1.7899462602846867, -7.27161456987877, 7.7946244891532785, 2.7661241305627353, 5.984294457553375, -9.64638299103629, -3.697821497969973, -6.523501212656551, 4.451042109162016, -0.6129829968588467, -0.05324704241989231, -0.8156763826990918, -8.261953808910203, -4.122209196379938, 8.062161570960061, 1.1356860763085166, 6.009802532035888, -4.587725943574781]"
16,245.3667802810669,400,-20.297291666666666,1.625,"[-9.372469509322347, 0.46368505725981635, 2.808982504187675, 1.7899462602846867, -7.27161456987877, 7.7946244891532785, 2.7661241305627353, 5.984294457553375, -9.64638299103629, -3.697821497969973, -6.523501212656551, 4.451042109162016, -0.6129829968588467, -0.05324704241989231, -0.8156763826990918, -8.261953808910203, -4.122209196379938, 8.062161570960061, 1.1356860763085166, 6.009802532035888, -4.587725943574781]"
17,259.9455180168152,406,-20.211925287356323,1.625,"[-9.372469509322347, 0.46368505725981635, 2.808982504187675, 1.7899462602846867, -7.27161456987877, 7.7946244891532785, 2.7661241305627353, 5.984294457553375, -9.64638299103629, -3.697821497969973, -6.523501212656551, 4.451042109162016, -0.6129829968588467, -0.05324704241989231, -0.8156763826990918, -8.261953808910203, -4.122209196379938, 8.062161570960061, 1.1356860763085166, 6.009802532035888, -4.587725943574781]"
18,202.74793672561646,413,-20.10230024213075,1.625,"[-9.372469509322347, 0.46368505725981635, 2.808982504187675, 1.7899462602846867, -7.27161456987877, 7.7946244891532785, 2.7661241305627353, 5.984294457553375, -9.64638299103629, -3.697821497969973, -6.523501212656551, 4.451042109162016, -0.6129829968588467, -0.05324704241989231, -0.8156763826990918, -8.261953808910203, -4.122209196379938, 8.062161570960061, 1.1356860763085166, 6.009802532035888, -4.587725943574781]"
19,344.82037925720215,421,-19.989212193190816,1.625,"[-7.636410158099602, -5.289945697148861, -1.882124283690505, -4.975148150421651, -1.701047943799317, 7.868744892576615, 3.9166519184732103, 6.337684467437011, 4.4234049016361325, 1.2589507924678962, 6.401783861312502, -7.543752886934783, -1.8591074526400497, -8.928997965329588, -6.43569418290501, -4.530507363337004, 8.699927098013287, -6.509241118388016, -7.206145512039443, 0.07572489321879772, 6.291185934210294]"
