generation,time_elapsed,population,mean_fitness,best_fitness,best_sample
62,257.5763816833496,595,-13.807686274509804,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Pyroblast', 'Pyroblast', 'Dalaran Mage', 'Dalaran Mage', 'Sea Giant', 'Sea Giant', 'Core Hound', 'Core Hound', 'Arcane Golem', 'Arcane Golem', 'Stampeding Kodo', 'Stampeding Kodo', 'Arcane Intellect', 'Arcane Intellect', 'Sunfury Protector', 'Sunfury Protector', 'Coldlight Seer', 'Coldlight Seer', 'Spellbreaker', 'Spellbreaker', 'Oasis Snapjaw', 'Oasis Snapjaw', 'Harvest Golem', 'Harvest Golem', 'Murloc Tidecaller', 'Murloc Tidecaller', 'Emperor Cobra', 'Emperor Cobra', 'Mana Wyrm', 'Mana Wyrm'])"
63,205.09093260765076,595,-13.77727731092437,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Pyroblast', 'Pyroblast', 'Dalaran Mage', 'Dalaran Mage', 'Wolfrider', 'Wolfrider', 'Core Hound', 'Core Hound', 'Arcane Golem', 'Arcane Golem', 'Stampeding Kodo', 'Stampeding Kodo', 'Mountain Giant', 'Mountain Giant', 'Sunfury Protector', 'Sunfury Protector', 'Coldlight Seer', 'Coldlight Seer', 'Spellbreaker', 'Spellbreaker', 'Archmage', 'Archmage', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Murloc Tidecaller', 'Murloc Tidecaller', 'Counterspell', 'Counterspell', 'Stormwind Knight', 'Stormwind Knight'])"
64,231.62838745117188,596,-13.737740492170023,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Pyroblast', 'Pyroblast', 'Wild Pyromancer', 'Wild Pyromancer', 'Earthen Ring Farseer', 'Earthen Ring Farseer', 'Core Hound', 'Core Hound', 'Arcane Golem', 'Arcane Golem', 'Mana Addict', 'Mana Addict', 'Mountain Giant', 'Mountain Giant', 'Shattered Sun Cleric', 'Shattered Sun Cleric', 'Hungry Crab', 'Hungry Crab', 'Chillwind Yeti', 'Chillwind Yeti', 'Darkscale Healer', 'Darkscale Healer', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Murloc Tidecaller', 'Murloc Tidecaller', 'Sunfury Protector', 'Sunfury Protector', 'Stormwind Knight', 'Stormwind Knight'])"
65,357.4030797481537,599,-13.638619922092376,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Pyroblast', 'Pyroblast', 'Wild Pyromancer', 'Wild Pyromancer', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Core Hound', 'Core Hound', 'Amani Berserker', 'Amani Berserker', 'Mana Addict', 'Mana Addict', 'Mountain Giant', 'Mountain Giant', 'Frostwolf Warlord', 'Frostwolf Warlord', 'Southsea Captain', 'Southsea Captain', 'Chillwind Yeti', 'Chillwind Yeti', 'Emperor Cobra', 'Emperor Cobra', 'Murloc Raider', 'Murloc Raider', 'Murloc Tidecaller', 'Murloc Tidecaller', 'Sunfury Protector', 'Sunfury Protector', 'Stormwind Knight', 'Stormwind Knight'])"
66,226.23684406280518,600,-13.604222222222223,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Pyroblast', 'Pyroblast', 'Darkscale Healer', 'Darkscale Healer', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Reckless Rocketeer', 'Reckless Rocketeer', 'Amani Berserker', 'Amani Berserker', 'Mana Addict', 'Mana Addict', 'Mountain Giant', 'Mountain Giant', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Southsea Captain', 'Southsea Captain', 'Chillwind Yeti', 'Chillwind Yeti', 'Emperor Cobra', 'Emperor Cobra', 'Bloodfen Raptor', 'Bloodfen Raptor', 'Murloc Tidecaller', 'Murloc Tidecaller', 'Sunfury Protector', 'Sunfury Protector', 'Acidic Swamp Ooze', 'Acidic Swamp Ooze'])"
67,293.37776017189026,605,-13.695889807162535,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Pyroblast', 'Pyroblast', 'Darkscale Healer', 'Darkscale Healer', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Demolisher', 'Demolisher', 'Amani Berserker', 'Amani Berserker', 'Mana Addict', 'Mana Addict', 'Mana Wraith', 'Mana Wraith', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Southsea Captain', 'Southsea Captain', 'Chillwind Yeti', 'Chillwind Yeti', 'Emperor Cobra', 'Emperor Cobra', 'Bloodfen Raptor', 'Bloodfen Raptor', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Sunfury Protector', 'Sunfury Protector', 'Acidic Swamp Ooze', 'Acidic Swamp Ooze'])"
68,252.17377042770386,607,-13.675760571114772,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Etherial Arcanist', 'Etherial Arcanist', 'Darkscale Healer', 'Darkscale Healer', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Demolisher', 'Demolisher', 'Amani Berserker', 'Amani Berserker', 'Mana Addict', 'Mana Addict', 'Mana Wraith', 'Mana Wraith', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Southsea Captain', 'Southsea Captain', 'Violet Teacher', 'Violet Teacher', 'Emperor Cobra', 'Emperor Cobra', 'Bloodfen Raptor', 'Bloodfen Raptor', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Chillwind Yeti', 'Chillwind Yeti', 'Mirror Entity', 'Mirror Entity'])"
69,277.1236481666565,607,-13.579813289401427,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Stampeding Kodo', 'Stampeding Kodo', 'Darkscale Healer', 'Darkscale Healer', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Mana Addict', 'Mana Addict', 'Mana Wraith', 'Mana Wraith', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Violet Teacher', 'Violet Teacher', 'Wisp', 'Wisp', 'Bloodfen Raptor', 'Bloodfen Raptor', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Chillwind Yeti', 'Chillwind Yeti', 'Mirror Entity', 'Mirror Entity'])"
70,213.2461850643158,608,-13.559013157894737,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Core Hound', 'Core Hound', 'Darkscale Healer', 'Darkscale Healer', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Mana Addict', 'Mana Addict', 'Mana Wraith', 'Mana Wraith', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Violet Teacher', 'Violet Teacher', 'Azure Drake', 'Azure Drake', 'Bloodfen Raptor', 'Bloodfen Raptor', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Chillwind Yeti', 'Chillwind Yeti', 'Mirror Entity', 'Mirror Entity'])"
71,221.33691024780273,608,-13.510087719298246,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Arcane Intellect', 'Arcane Intellect', 'Darkscale Healer', 'Darkscale Healer', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Mana Addict', 'Mana Addict', 'Mana Wraith', 'Mana Wraith', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Violet Teacher', 'Violet Teacher', 'Azure Drake', 'Azure Drake', 'Bloodfen Raptor', 'Bloodfen Raptor', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Chillwind Yeti', 'Chillwind Yeti', 'Mirror Entity', 'Mirror Entity'])"
72,331.3512704372406,608,-13.460723684210526,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Spellbender', 'Spellbender', 'Darkscale Healer', 'Darkscale Healer', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Ironfur Grizzly', 'Ironfur Grizzly', 'Mana Wraith', 'Mana Wraith', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Violet Teacher', 'Violet Teacher', 'Azure Drake', 'Azure Drake', 'Pyroblast', 'Pyroblast', 'Dark Iron Dwarf', 'Dark Iron Dwarf', 'Chillwind Yeti', 'Chillwind Yeti', 'Water Elemental', 'Water Elemental'])"
73,285.03923988342285,609,-13.454909688013137,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Mad Bomber', 'Mad Bomber', 'Darkscale Healer', 'Darkscale Healer', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Ironfur Grizzly', 'Ironfur Grizzly', 'Mana Wraith', 'Mana Wraith', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Violet Teacher', 'Violet Teacher', 'Nightblade', 'Nightblade', 'Pint-Sized Summoner', 'Pint-Sized Summoner', 'Dark Iron Dwarf', 'Dark Iron Dwarf', 'Razorfen Hunter', 'Razorfen Hunter', 'Water Elemental', 'Water Elemental'])"
74,255.13530325889587,609,-13.445298303229338,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Windfury Harpy', 'Windfury Harpy', 'Darkscale Healer', 'Darkscale Healer', 'Earthen Ring Farseer', 'Earthen Ring Farseer', 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Ironfur Grizzly', 'Ironfur Grizzly', 'Arcane Missiles', 'Arcane Missiles', 'Priestess of Elune', 'Priestess of Elune', 'Shieldbearer', 'Shieldbearer', 'Violet Teacher', 'Violet Teacher', 'Imp Master', 'Imp Master', 'Southsea Captain', 'Southsea Captain', 'Dark Iron Dwarf', 'Dark Iron Dwarf', 'Doomsayer', 'Doomsayer', 'Stampeding Kodo', 'Stampeding Kodo'])"
75,308.0017011165619,612,-13.405272331154684,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['River Crocolisk', 'River Crocolisk', 'Darkscale Healer', 'Darkscale Healer', 'Earthen Ring Farseer', 'Earthen Ring Farseer', 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Ironfur Grizzly', 'Ironfur Grizzly', 'Arcane Missiles', 'Arcane Missiles', 'Goldshire Footman', 'Goldshire Footman', 'Bloodsail Raider', 'Bloodsail Raider', 'Violet Teacher', 'Violet Teacher', 'Imp Master', 'Imp Master', 'Silver Hand Knight', 'Silver Hand Knight', 'Dark Iron Dwarf', 'Dark Iron Dwarf', 'Doomsayer', 'Doomsayer', 'Big Game Hunter', 'Big Game Hunter'])"
76,271.76594638824463,615,-13.297365853658537,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['River Crocolisk', 'River Crocolisk', 'Angry Chicken', 'Angry Chicken', 'Earthen Ring Farseer', 'Earthen Ring Farseer', 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Ironfur Grizzly', 'Ironfur Grizzly', 'Arcane Missiles', 'Arcane Missiles', 'Goldshire Footman', 'Goldshire Footman', 'Harvest Golem', 'Harvest Golem', 'Violet Teacher', 'Violet Teacher', 'Imp Master', 'Imp Master', 'Silver Hand Knight', 'Silver Hand Knight', 'Dark Iron Dwarf', 'Dark Iron Dwarf', 'Doomsayer', 'Doomsayer', 'Big Game Hunter', 'Big Game Hunter'])"
77,285.3531348705292,619,-13.165751211631664,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['River Crocolisk', 'River Crocolisk', 'Angry Chicken', 'Angry Chicken', 'Argent Commander', 'Argent Commander', 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Water Elemental', 'Water Elemental', 'Arcane Missiles', 'Arcane Missiles', 'Goldshire Footman', 'Goldshire Footman', 'Southsea Deckhand', 'Southsea Deckhand', 'Violet Teacher', 'Violet Teacher', 'Imp Master', 'Imp Master', 'Silver Hand Knight', 'Silver Hand Knight', 'Dark Iron Dwarf', 'Dark Iron Dwarf', 'Gnomish Inventor', 'Gnomish Inventor', 'Big Game Hunter', 'Big Game Hunter'])"
78,400.502644777298,623,-13.158844301765651,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Stormpike Commando', 'Stormpike Commando', 'Angry Chicken', 'Angry Chicken', 'Fireball', 'Fireball', 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Water Elemental', 'Water Elemental', 'Arcane Missiles', 'Arcane Missiles', 'Elven Archer', 'Elven Archer', 'Twilight Drake', 'Twilight Drake', 'Violet Teacher', 'Violet Teacher', 'Imp Master', 'Imp Master', 'Silver Hand Knight', 'Silver Hand Knight', 'Azure Drake', 'Azure Drake', 'Gnomish Inventor', 'Gnomish Inventor', 'Big Game Hunter', 'Big Game Hunter'])"
79,263.2806308269501,628,-13.170700636942675,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Darkscale Healer', 'Darkscale Healer', 'Angry Chicken', 'Angry Chicken', 'Stranglethorn Tiger', 'Stranglethorn Tiger', 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Spellbender', 'Spellbender', 'Arcane Missiles', 'Arcane Missiles', 'Stormwind Champion', 'Stormwind Champion', 'Twilight Drake', 'Twilight Drake', 'Violet Teacher', 'Violet Teacher', 'Ancient Mage', 'Ancient Mage', 'Silver Hand Knight', 'Silver Hand Knight', 'Azure Drake', 'Azure Drake', 'Gnomish Inventor', 'Gnomish Inventor', 'Big Game Hunter', 'Big Game Hunter'])"
80,257.1546149253845,635,-13.1310656167979,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Darkscale Healer', 'Darkscale Healer', 'Angry Chicken', 'Angry Chicken', 'Stranglethorn Tiger', 'Stranglethorn Tiger', 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Spellbender', 'Spellbender', 'Arcane Missiles', 'Arcane Missiles', 'Stormwind Champion', 'Stormwind Champion', 'Twilight Drake', 'Twilight Drake', 'Violet Teacher', 'Violet Teacher', 'Ancient Mage', 'Ancient Mage', 'Silver Hand Knight', 'Silver Hand Knight', 'Azure Drake', 'Azure Drake', 'Ice Barrier', 'Ice Barrier', 'Big Game Hunter', 'Big Game Hunter'])"
81,268.36774921417236,638,-13.133082549634274,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Darkscale Healer', 'Darkscale Healer', 'Angry Chicken', 'Angry Chicken', 'Stranglethorn Tiger', 'Stranglethorn Tiger', 'Argent Squire', 'Argent Squire', 'Amani Berserker', 'Amani Berserker', 'Worgen Infiltrator', 'Worgen Infiltrator', 'Arcane Missiles', 'Arcane Missiles', 'Dark Iron Dwarf', 'Dark Iron Dwarf', 'Twilight Drake', 'Twilight Drake', 'Violet Teacher', 'Violet Teacher', 'Ancient Mage', 'Ancient Mage', 'Silver Hand Knight', 'Silver Hand Knight', 'Azure Drake', 'Azure Drake', 'Mana Wraith', 'Mana Wraith', 'Big Game Hunter', 'Big Game Hunter'])"
82,332.82635831832886,639,-13.087010954616588,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Darkscale Healer', 'Darkscale Healer', 'Venture Co. Mercenary', 'Venture Co. Mercenary', 'Ancient Brewmaster', 'Ancient Brewmaster', 'Argent Squire', 'Argent Squire', 'Mana Wyrm', 'Mana Wyrm', 'Worgen Infiltrator', 'Worgen Infiltrator', 'Arcane Missiles', 'Arcane Missiles', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Twilight Drake', 'Twilight Drake', 'Violet Teacher', 'Violet Teacher', 'Ancient Mage', 'Ancient Mage', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Azure Drake', 'Azure Drake', 'Mana Wraith', 'Mana Wraith', 'Big Game Hunter', 'Big Game Hunter'])"
83,335.5565209388733,642,-13.071339563862928,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Youthful Brewmaster', 'Youthful Brewmaster', 'Venture Co. Mercenary', 'Venture Co. Mercenary', 'Ancient Brewmaster', 'Ancient Brewmaster', 'Argent Squire', 'Argent Squire', 'Sea Giant', 'Sea Giant', 'Worgen Infiltrator', 'Worgen Infiltrator', 'Arcane Missiles', 'Arcane Missiles', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Twilight Drake', 'Twilight Drake', 'Violet Teacher', 'Violet Teacher', 'Ancient Mage', 'Ancient Mage', ""Sen'jin Shieldmasta"", ""Sen'jin Shieldmasta"", 'Azure Drake', 'Azure Drake', 'Mana Wraith', 'Mana Wraith', 'Cult Master', 'Cult Master'])"
84,320.06641387939453,642,-13.013852544132918,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Youthful Brewmaster', 'Youthful Brewmaster', 'Venture Co. Mercenary', 'Venture Co. Mercenary', 'Ancient Brewmaster', 'Ancient Brewmaster', 'Argent Squire', 'Argent Squire', 'Sea Giant', 'Sea Giant', 'Worgen Infiltrator', 'Worgen Infiltrator', 'Arcane Missiles', 'Arcane Missiles', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Twilight Drake', 'Twilight Drake', 'Violet Teacher', 'Violet Teacher', 'Abusive Sergeant', 'Abusive Sergeant', 'Stormpike Commando', 'Stormpike Commando', 'Thrallmar Farseer', 'Thrallmar Farseer', 'Arcane Explosion', 'Arcane Explosion', 'Dark Iron Dwarf', 'Dark Iron Dwarf'])"
85,328.8033330440521,645,-12.967235142118863,14.773333333333333,"([-15.758402939564188, 19.69302495846807, 2.1210101186009402, 17.724119143000696, 2.8948393116809052, 4.510117749908175, 18.32864458576389, -4.871842433321559, 7.859989535593334, -6.0673170873169475, 12.034037656651448, -0.9877894884579184, -17.936866407922043, 10.005715023746047, -10.650308240639276, 4.75789350151289, -16.20954393631112, -9.080078356749437, -14.553422167081429, -21.392336734977164, -6.361784676081665], ['Acidic Swamp Ooze', 'Acidic Swamp Ooze', 'Venture Co. Mercenary', 'Venture Co. Mercenary', 'Ancient Brewmaster', 'Ancient Brewmaster', 'Argent Squire', 'Argent Squire', 'Sea Giant', 'Sea Giant', 'Worgen Infiltrator', 'Worgen Infiltrator', 'Arcane Missiles', 'Arcane Missiles', 'Flesheating Ghoul', 'Flesheating Ghoul', 'Twilight Drake', 'Twilight Drake', 'Frostwolf Warlord', 'Frostwolf Warlord', 'Abusive Sergeant', 'Abusive Sergeant', 'Stormpike Commando', 'Stormpike Commando', 'Thrallmar Farseer', 'Thrallmar Farseer', 'Arcane Explosion', 'Arcane Explosion', 'Lightwarden', 'Lightwarden'])"
