generation,time_elapsed,population,mean_fitness,best_fitness,best_sample
10,701.513097524643,228,-13.568362573099416,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Stonetusk Boar', 'Stonetusk Boar', 'Acolyte of Pain', 'Acolyte of Pain', 'Dread Corsair', 'Dread Corsair', 'Gnomish Inventor', 'Gnomish Inventor', 'Wisp', 'Wisp', 'Silver Hand Knight', 'Silver Hand Knight', 'Wolfrider', 'Wolfrider', 'Southsea Captain', 'Southsea Captain', 'Murloc Tidehunter', 'Murloc Tidehunter', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Commanding Shout', 'Commanding Shout', 'Twilight Drake', 'Twilight Drake', 'Mortal Strike', 'Mortal Strike'])"
11,316.9173312187195,245,-13.396843537414966,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Stonetusk Boar', 'Stonetusk Boar', 'Acolyte of Pain', 'Acolyte of Pain', 'Dread Corsair', 'Dread Corsair', 'Gnomish Inventor', 'Gnomish Inventor', 'Wisp', 'Wisp', 'Silver Hand Knight', 'Silver Hand Knight', 'Wolfrider', 'Wolfrider', 'Southsea Captain', 'Southsea Captain', 'Murloc Tidehunter', 'Murloc Tidehunter', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Commanding Shout', 'Commanding Shout', 'Twilight Drake', 'Twilight Drake', 'Mortal Strike', 'Mortal Strike'])"
12,512.9229662418365,256,-13.368385416666667,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Stonetusk Boar', 'Stonetusk Boar', 'Acolyte of Pain', 'Acolyte of Pain', 'Dread Corsair', 'Dread Corsair', 'Gnomish Inventor', 'Gnomish Inventor', 'Wisp', 'Wisp', 'Silver Hand Knight', 'Silver Hand Knight', 'Wolfrider', 'Wolfrider', 'Southsea Captain', 'Southsea Captain', 'Murloc Tidehunter', 'Murloc Tidehunter', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Commanding Shout', 'Commanding Shout', 'Twilight Drake', 'Twilight Drake', 'Big Game Hunter', 'Big Game Hunter'])"
13,396.0761284828186,273,-13.092258852258853,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Stonetusk Boar', 'Stonetusk Boar', 'Acolyte of Pain', 'Acolyte of Pain', 'Dread Corsair', 'Dread Corsair', 'Mana Addict', 'Mana Addict', 'Abusive Sergeant', 'Abusive Sergeant', 'Silver Hand Knight', 'Silver Hand Knight', 'Wolfrider', 'Wolfrider', 'Southsea Captain', 'Southsea Captain', 'Murloc Tidehunter', 'Murloc Tidehunter', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Commanding Shout', 'Commanding Shout', 'Twilight Drake', 'Twilight Drake', 'Brawl', 'Brawl'])"
14,392.31213641166687,290,-13.04671264367816,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Youthful Brewmaster', 'Youthful Brewmaster', 'Stonetusk Boar', 'Stonetusk Boar', 'Acolyte of Pain', 'Acolyte of Pain', 'Dread Corsair', 'Dread Corsair', 'Mana Addict', 'Mana Addict', 'Abusive Sergeant', 'Abusive Sergeant', 'Silver Hand Knight', 'Silver Hand Knight', 'Ancient Brewmaster', 'Ancient Brewmaster', 'Southsea Captain', 'Southsea Captain', 'Murloc Tidehunter', 'Murloc Tidehunter', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Commanding Shout', 'Commanding Shout', 'Twilight Drake', 'Twilight Drake', 'Brawl', 'Brawl'])"
15,320.7894058227539,307,-12.887339847991313,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Cleave', 'Cleave', 'Whirlwind', 'Whirlwind', 'Acolyte of Pain', 'Acolyte of Pain', 'Dread Corsair', 'Dread Corsair', 'Bloodfen Raptor', 'Bloodfen Raptor', 'Abusive Sergeant', 'Abusive Sergeant', 'Silver Hand Knight', 'Silver Hand Knight', 'Ancient Brewmaster', 'Ancient Brewmaster', 'Southsea Captain', 'Southsea Captain', 'Murloc Tidehunter', 'Murloc Tidehunter', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Commanding Shout', 'Commanding Shout', 'Twilight Drake', 'Twilight Drake', 'Slam', 'Slam'])"
16,752.9210703372955,324,-12.65246913580247,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Cleave', 'Cleave', 'Whirlwind', 'Whirlwind', 'River Crocolisk', 'River Crocolisk', 'Dread Corsair', 'Dread Corsair', 'Bloodfen Raptor', 'Bloodfen Raptor', 'Abusive Sergeant', 'Abusive Sergeant', 'Silver Hand Knight', 'Silver Hand Knight', 'Ancient Brewmaster', 'Ancient Brewmaster', 'Southsea Captain', 'Southsea Captain', 'Murloc Tidehunter', 'Murloc Tidehunter', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Commanding Shout', 'Commanding Shout', 'Twilight Drake', 'Twilight Drake', 'Slam', 'Slam'])"
17,319.1706585884094,340,-12.454588235294118,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Cleave', 'Cleave', 'Whirlwind', 'Whirlwind', 'River Crocolisk', 'River Crocolisk', 'Dread Corsair', 'Dread Corsair', 'Bloodfen Raptor', 'Bloodfen Raptor', 'Abusive Sergeant', 'Abusive Sergeant', 'Loot Hoarder', 'Loot Hoarder', 'Ancient Brewmaster', 'Ancient Brewmaster', 'Southsea Captain', 'Southsea Captain', 'Murloc Tidehunter', 'Murloc Tidehunter', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Commanding Shout', 'Commanding Shout', 'Twilight Drake', 'Twilight Drake', 'Slam', 'Slam'])"
18,346.84510922431946,351,-12.191718898385565,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Cleave', 'Cleave', 'Whirlwind', 'Whirlwind', 'River Crocolisk', 'River Crocolisk', 'Dread Corsair', 'Dread Corsair', 'Bloodfen Raptor', 'Bloodfen Raptor', 'Fen Creeper', 'Fen Creeper', 'Loot Hoarder', 'Loot Hoarder', 'Frothing Berserker', 'Frothing Berserker', 'Southsea Captain', 'Southsea Captain', 'Brawl', 'Brawl', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Angry Chicken', 'Angry Chicken', 'Mountain Giant', 'Mountain Giant', 'War Golem', 'War Golem'])"
19,369.54717087745667,360,-12.114703703703704,8.36,"([-1.5422393182625314, -8.750395254713743, -7.513804300673672, 0.49633007153582476, 5.333017817792965, 0.24942903187476761, 18.271928721109852, 6.02107150286026, 7.0277446882190935, -7.9526593779081445, -14.05976621449055, -3.90306662640614, -1.8116704840185573, -16.99583021978478, 12.441181435069039, 11.765002810653176, -1.3707993518886643, 4.317528669324665, -0.4632333451859781, -1.6450037937294852, 11.127213469852398], ['Upgrade!', 'Upgrade!', 'Cleave', 'Cleave', 'Whirlwind', 'Whirlwind', 'River Crocolisk', 'River Crocolisk', 'Dread Corsair', 'Dread Corsair', 'Bloodfen Raptor', 'Bloodfen Raptor', 'Fen Creeper', 'Fen Creeper', 'Loot Hoarder', 'Loot Hoarder', 'Frothing Berserker', 'Frothing Berserker', 'Southsea Captain', 'Southsea Captain', 'Brawl', 'Brawl', 'Reckless Rocketeer', 'Reckless Rocketeer', 'Angry Chicken', 'Angry Chicken', 'Mountain Giant', 'Mountain Giant', 'War Golem', 'War Golem'])"
